# time,command,argument,event_id,value,units,efficiency
1788134643,o,,auto_outside_comm_for_shed_1,,,
1788134658,s,0,shed_1,,,
1788135453,o,,auto_outside_comm_heartbeat_01,,,
1788136263,o,,auto_outside_comm_heartbeat_02,,,
1788137073,o,,auto_outside_comm_heartbeat_03,,,
1788137883,o,,auto_outside_comm_heartbeat_04,,,
1788138693,o,,auto_outside_comm_heartbeat_05,,,
1788139503,o,,auto_outside_comm_heartbeat_06,,,
1788140313,o,,auto_outside_comm_heartbeat_07,,,
1788141123,o,,auto_outside_comm_heartbeat_08,,,
1788141933,o,,auto_outside_comm_heartbeat_09,,,
1788142743,o,,auto_outside_comm_heartbeat_10,,,
1788143553,o,,auto_outside_comm_heartbeat_11,,,
1788144363,o,,auto_outside_comm_heartbeat_12,,,
1788145173,o,,auto_outside_comm_heartbeat_13,,,
1788145983,o,,auto_outside_comm_heartbeat_14,,,
1788146793,o,,auto_outside_comm_heartbeat_15,,,
1788147603,o,,auto_outside_comm_heartbeat_16,,,
1788148413,o,,auto_outside_comm_heartbeat_17,,,
