timestamp_pacific,test_elapsed_seconds,event_id,event,status,details
2026-08-05T12:44:40.300-07:00,0.000,,run_created,ok,"{""run_directory"":""/home/pi/conformance_testing_team/saved_data/conformance_runs/WH-2/run_2026_08_05_124440_PDT"",""water_output_enabled"":true,""outside_communication_heartbeat_enabled"":true}"
2026-08-05T12:44:40.504-07:00,0.205,,power_monitor,ready,"{""pid"":21970}"
2026-08-05T12:44:41.545-07:00,1.245,,cta_controller,started,"{""pid"":21971}"
2026-08-05T12:44:41.545-07:00,-14.454,,test_start_scheduled,pending,"{""test_start_pacific"":""2026-08-05T12:44:56.000-07:00""}"
2026-08-05T12:44:56.178-07:00,0.179,,test_started,ok,{}
2026-08-05T14:44:56.147-07:00,7200.147,water_draw_1,water_draw_started,started,"{""pid"":22126,""target_volume_gal"":15.0}"
2026-08-05T14:49:40.239-07:00,7484.239,water_draw_1,water_draw_completed,ok,"{""return_code"":0}"
2026-08-05T15:14:56.064-07:00,9000.065,water_draw_2,water_draw_started,started,"{""pid"":22163,""target_volume_gal"":2.0}"
2026-08-05T15:15:34.954-07:00,9038.955,water_draw_2,water_draw_completed,ok,"{""return_code"":0}"
2026-08-05T16:24:56.119-07:00,13200.120,water_draw_3,water_draw_started,started,"{""pid"":22256,""target_volume_gal"":9.0}"
2026-08-05T16:27:45.912-07:00,13369.913,water_draw_3,water_draw_completed,ok,"{""return_code"":0}"
2026-08-05T18:44:56.002-07:00,21600.003,,cta_return_to_normal,requested,{}
2026-08-05T18:44:58.525-07:00,21602.526,,cta_return_to_normal,completed,"{""return_code"":0}"
2026-08-05T18:44:58.591-07:00,21602.591,,power_monitor_shutdown,stopped,{}
2026-08-05T18:44:58.591-07:00,21602.592,,run_finished,completed,{}
