timestamp_pacific,monitor_elapsed_seconds,status,record_reason,voltage_rms,current_rms,real_power,reactive_power,apparent_power,power_factor
2026-08-18T21:09:51.478-07:00,0.001,ok,initial_sample,241.862,0.052,16.548,23.829,29.124,0.567
2026-08-18T21:10:07.572-07:00,16.091,ok,heater_on,241.984,0.111,15.224,27.801,32.103,0.484
2026-08-18T21:10:09.584-07:00,18.103,ok,heater_off,242.088,0.085,18.534,31.772,37.067,0.509
2026-08-18T21:10:30.708-07:00,39.227,ok,current_change|power_change|heater_on,241.628,0.646,154.227,76.782,172.430,0.894
2026-08-18T21:10:31.714-07:00,40.233,ok,current_change|power_change,241.984,0.810,194.604,84.395,212.476,0.917
2026-08-18T21:10:35.738-07:00,44.257,ok,current_change,241.836,0.929,226.376,79.430,239.945,0.943
2026-08-18T21:10:36.746-07:00,45.265,ok,current_change,242.105,1.030,256.162,70.494,265.760,0.964
2026-08-18T21:10:46.805-07:00,55.324,ok,current_change,242.097,1.137,283.301,68.839,291.906,0.971
2026-08-18T21:10:53.846-07:00,62.365,ok,current_change,242.045,1.240,309.777,62.551,316.397,0.979
2026-08-18T21:11:00.888-07:00,69.407,ok,current_change,241.958,1.351,339.564,49.644,337.247,0.987
2026-08-18T21:11:31.064-07:00,99.583,ok,current_change,241.637,1.457,361.407,43.687,364.055,0.992
2026-08-18T21:12:31.414-07:00,159.933,ok,heartbeat,241.871,1.496,379.279,44.679,382.257,0.992
2026-08-18T21:13:31.764-07:00,220.283,ok,heartbeat,242.018,1.454,364.717,48.982,368.357,0.990
2026-08-18T21:14:26.080-07:00,274.599,ok,current_change,241.871,1.555,391.855,45.341,394.503,0.993
2026-08-18T21:15:26.432-07:00,334.951,ok,heartbeat,241.906,1.599,399.798,48.651,403.108,0.992
2026-08-18T21:16:26.765-07:00,395.284,ok,heartbeat,241.758,1.645,409.727,43.356,412.375,0.994
2026-08-18T21:17:27.115-07:00,455.634,ok,heartbeat,241.767,1.688,421.642,47.327,424.620,0.993
2026-08-18T21:18:27.465-07:00,515.984,ok,heartbeat,241.810,1.712,428.261,41.039,430.246,0.995
2026-08-18T21:19:27.816-07:00,576.335,ok,heartbeat,241.966,1.690,422.965,44.018,425.282,0.994
2026-08-18T21:20:28.167-07:00,636.686,ok,heartbeat,241.854,1.690,422.965,44.018,425.282,0.994
2026-08-18T21:21:28.519-07:00,697.038,ok,heartbeat,242.010,1.698,424.951,44.348,427.268,0.994
2026-08-18T21:22:28.869-07:00,757.388,ok,heartbeat,242.027,1.716,428.923,47.658,431.901,0.993
2026-08-18T21:23:29.220-07:00,817.739,ok,heartbeat,241.888,1.689,422.965,40.708,424.951,0.995
2026-08-18T21:24:29.570-07:00,878.089,ok,heartbeat,241.940,1.679,420.980,37.067,422.634,0.995
2026-08-18T21:25:29.904-07:00,938.423,ok,heartbeat,241.654,1.688,422.303,40.708,424.289,0.995
2026-08-18T21:26:30.254-07:00,998.773,ok,heartbeat,241.671,1.724,430.908,41.370,433.225,0.995
2026-08-18T21:27:30.606-07:00,1059.125,ok,heartbeat,241.663,1.701,425.613,41.039,427.599,0.995
2026-08-18T21:28:30.956-07:00,1119.475,ok,heartbeat,241.159,1.712,426.937,41.039,429.254,0.995
2026-08-18T21:29:31.289-07:00,1179.808,ok,heartbeat,241.290,1.743,434.880,41.370,436.866,0.995
2026-08-18T21:30:31.640-07:00,1240.159,ok,heartbeat,240.986,1.750,436.204,41.370,434.880,0.994
2026-08-18T21:31:31.974-07:00,1300.493,ok,heartbeat,240.682,1.726,429.585,41.039,439.513,0.994
2026-08-18T21:32:32.322-07:00,1360.841,ok,heartbeat,240.882,1.734,431.570,44.679,434.218,0.994
2026-08-18T21:33:32.672-07:00,1421.191,ok,heartbeat,240.752,1.759,437.528,41.701,439.844,0.995
2026-08-18T21:34:33.024-07:00,1481.543,ok,heartbeat,240.396,1.750,434.880,41.370,436.866,0.995
2026-08-18T21:35:33.371-07:00,1541.890,ok,heartbeat,240.535,1.768,428.261,41.039,430.246,0.995
2026-08-18T21:36:33.720-07:00,1602.239,ok,heartbeat,240.483,1.740,432.894,41.370,434.880,0.995
2026-08-18T21:37:34.069-07:00,1662.588,ok,heartbeat,240.517,1.738,431.570,47.658,426.937,0.994
2026-08-18T21:38:34.403-07:00,1722.922,ok,heartbeat,240.613,1.725,428.923,44.348,431.570,0.994
2026-08-18T21:39:34.736-07:00,1783.255,ok,heartbeat,240.491,1.727,429.585,41.039,431.901,0.995
2026-08-18T21:40:35.086-07:00,1843.605,ok,heartbeat,240.370,1.697,421.642,44.018,424.289,0.994
2026-08-18T21:41:35.420-07:00,1903.939,ok,heartbeat,240.326,1.720,427.599,44.348,429.916,0.994
2026-08-18T21:42:35.753-07:00,1964.272,ok,heartbeat,240.526,1.734,431.570,41.370,433.556,0.995
2026-08-18T21:43:36.104-07:00,2024.623,ok,heartbeat,240.621,1.740,432.232,44.679,434.880,0.994
2026-08-18T21:44:36.437-07:00,2084.956,ok,heartbeat,240.717,1.717,427.599,41.039,429.916,0.995
2026-08-18T21:45:36.769-07:00,2145.289,ok,heartbeat,240.656,1.736,431.570,44.679,434.218,0.994
2026-08-18T21:46:37.120-07:00,2205.639,ok,heartbeat,240.604,1.750,434.880,44.679,437.528,0.994
2026-08-18T21:47:37.452-07:00,2265.971,ok,heartbeat,240.214,1.754,434.218,50.637,437.528,0.993
2026-08-18T21:48:37.802-07:00,2326.321,ok,heartbeat,240.474,1.758,435.542,41.370,437.528,0.995
2026-08-18T21:49:38.153-07:00,2386.672,ok,heartbeat,240.370,1.751,434.880,41.370,441.168,0.994
2026-08-18T21:50:38.486-07:00,2447.005,ok,heartbeat,239.936,1.754,434.880,44.679,437.197,0.994
2026-08-18T21:51:38.835-07:00,2507.354,ok,heartbeat,239.363,1.739,430.246,41.370,432.563,0.995
2026-08-18T21:52:39.185-07:00,2567.704,ok,heartbeat,238.938,1.764,435.542,44.679,437.859,0.994
2026-08-18T21:53:39.535-07:00,2628.054,ok,heartbeat,240.838,1.756,436.866,45.010,439.513,0.994
2026-08-18T21:54:39.867-07:00,2688.387,ok,heartbeat,240.335,1.765,438.189,41.701,444.478,0.996
2026-08-18T21:55:40.200-07:00,2748.719,ok,heartbeat,240.439,1.776,440.837,45.010,436.204,0.995
2026-08-18T21:56:40.550-07:00,2809.069,ok,heartbeat,240.821,1.782,443.485,41.701,445.471,0.995
2026-08-18T21:57:40.902-07:00,2869.421,ok,heartbeat,241.003,1.771,440.837,41.701,443.154,0.995
2026-08-18T21:58:41.253-07:00,2929.772,ok,heartbeat,240.995,1.749,443.485,41.701,445.471,0.995
2026-08-18T21:59:41.603-07:00,2990.122,ok,heartbeat,241.081,1.776,442.161,45.010,444.809,0.994
2026-08-18T22:00:41.955-07:00,3050.474,ok,heartbeat,241.125,1.763,438.851,45.010,441.499,0.994
2026-08-18T22:01:42.304-07:00,3110.823,ok,heartbeat,241.411,1.779,444.147,38.060,446.133,0.996
