timestamp_pacific,test_elapsed_seconds,event_id,event,status,details
2026-08-10T13:37:56.856-07:00,0.000,,run_created,ok,"{""run_directory"":""/home/pi/conformance_testing_team/saved_data/conformance_runs/WH-1/run_2026_08_10_133756_PDT"",""water_output_enabled"":true,""outside_communication_heartbeat_enabled"":true}"
2026-08-10T13:37:57.060-07:00,0.204,,power_monitor,ready,"{""pid"":9849}"
2026-08-10T13:37:58.082-07:00,1.226,,cta_controller,started,"{""pid"":9850}"
2026-08-10T13:37:58.082-07:00,-14.917,,test_start_scheduled,pending,"{""test_start_pacific"":""2026-08-10T13:38:13.000-07:00""}"
2026-08-10T13:38:13.114-07:00,0.114,,test_started,ok,{}
2026-08-10T13:38:18.134-07:00,5.134,water_draw_1,water_draw_started,started,"{""pid"":9857,""target_volume_gal"":8.0}"
2026-08-10T13:40:53.698-07:00,160.698,water_draw_1,water_draw_completed,ok,"{""return_code"":0}"
2026-08-10T13:41:33.190-07:00,200.191,,cta_return_to_normal,requested,{}
2026-08-10T13:41:35.662-07:00,202.663,,cta_return_to_normal,completed,"{""return_code"":0}"
2026-08-10T13:41:35.728-07:00,202.729,,power_monitor_shutdown,stopped,{}
2026-08-10T13:41:35.729-07:00,202.729,,run_finished,completed,{}
