timestamp_pacific,test_elapsed_seconds,event_id,event,status,details
2026-08-13T17:04:26.583-07:00,0.000,,run_created,ok,"{""run_directory"":""/home/pi/conformance_testing_team/saved_data/conformance_runs/WH-4/run_2026_08_13_170426_PDT"",""water_output_enabled"":true,""outside_communication_heartbeat_enabled"":true}"
2026-08-13T17:04:26.787-07:00,0.204,,power_monitor,ready,"{""pid"":2274}"
2026-08-13T17:04:27.810-07:00,1.227,,cta_controller,started,"{""pid"":2275}"
2026-08-13T17:04:27.810-07:00,-14.189,,test_start_scheduled,pending,"{""test_start_pacific"":""2026-08-13T17:04:42.000-07:00""}"
2026-08-13T17:04:42.042-07:00,0.042,,test_started,ok,{}
2026-08-13T20:04:42.204-07:00,10800.204,water_draw_1,water_draw_started,started,"{""pid"":2546,""target_volume_gal"":15.0}"
2026-08-13T20:13:09.610-07:00,11307.610,water_draw_1,water_draw_completed,ok,"{""return_code"":0}"
2026-08-13T20:34:42.065-07:00,12600.066,water_draw_2,water_draw_started,started,"{""pid"":2600,""target_volume_gal"":2.0}"
2026-08-13T20:35:47.421-07:00,12665.422,water_draw_2,water_draw_completed,ok,"{""return_code"":0}"
2026-08-13T21:44:42.091-07:00,16800.092,water_draw_3,water_draw_started,started,"{""pid"":2712,""target_volume_gal"":9.0}"
2026-08-13T21:49:32.183-07:00,17090.183,water_draw_3,water_draw_completed,ok,"{""return_code"":0}"
2026-08-14T00:04:42.140-07:00,25200.141,,cta_return_to_normal,requested,{}
2026-08-14T00:04:44.814-07:00,25202.815,,cta_return_to_normal,completed,"{""return_code"":0}"
2026-08-14T00:04:44.880-07:00,25202.880,,power_monitor_shutdown,stopped,{}
2026-08-14T00:04:44.880-07:00,25202.880,,run_finished,completed,{}
