# time,command,argument,event_id,value,units,efficiency
1786568643,o,,auto_outside_comm_for_advanced_load_up_1,,,
1786568658,a,60,advanced_load_up_1,10,3,1
1786568763,o,,auto_outside_comm_for_run_normal_1,,,
1786568778,e,0,run_normal_1,,,
1786568823,o,,auto_outside_comm_for_advanced_load_up_2,,,
1786568838,a,0,advanced_load_up_2,100,1,2
1786568943,o,,auto_outside_comm_for_run_normal_2,,,
1786568958,e,0,run_normal_2,,,
1786569063,o,,auto_outside_comm_for_advanced_load_up_3,,,
1786569078,a,0,advanced_load_up_3,1000,0,3
1786569183,o,,auto_outside_comm_for_run_normal_3,,,
1786569198,e,0,run_normal_3,,,
1786569303,o,,auto_outside_comm_for_advanced_load_up_4,,,
1786569318,a,0,advanced_load_up_4,500,1,4
1786569423,o,,auto_outside_comm_for_run_normal_4,,,
1786569438,e,0,run_normal_4,,,
1786569453,o,,auto_outside_comm_heartbeat_01,,,
1786569543,o,,auto_outside_comm_for_advanced_load_up_5,,,
1786569558,a,100,advanced_load_up_5,70,2,5
1786569663,o,,auto_outside_comm_for_run_normal_5,,,
1786569678,e,0,run_normal_5,,,
1786569783,o,,auto_outside_comm_for_advanced_load_up_6,,,
1786569798,a,60,advanced_load_up_6,10,3,6
1786569903,o,,auto_outside_comm_for_run_normal_6,,,
1786569918,e,0,run_normal_6,,,
1786570023,o,,auto_outside_comm_for_advanced_load_up_7,,,
1786570038,a,60,advanced_load_up_7,10,3,7
1786570143,o,,auto_outside_comm_for_run_normal_7,,,
1786570158,e,0,run_normal_7,,,
1786570263,o,,auto_outside_comm_for_advanced_load_up_8,,,
1786570278,a,60,advanced_load_up_8,10,2,8
1786570383,o,,auto_outside_comm_for_run_normal_8,,,
1786570398,e,0,run_normal_8,,,
1786570503,o,,auto_outside_comm_for_advanced_load_up_9,,,
1786570518,a,0,advanced_load_up_9,10,2,9
1786570623,o,,auto_outside_comm_for_run_normal_9,,,
1786570638,e,0,run_normal_9,,,
1786570743,o,,auto_outside_comm_for_advanced_load_up_10,,,
1786570758,a,0,advanced_load_up_10,10,2,10
1786570863,o,,auto_outside_comm_for_run_normal_10,,,
1786570878,e,0,run_normal_10,,,
1786570983,o,,auto_outside_comm_for_advanced_load_up_11,,,
1786570998,a,0,advanced_load_up_11,10,2,
1786571073,o,,auto_outside_comm_heartbeat_03,,,
1786571103,o,,auto_outside_comm_for_run_normal_11,,,
1786571118,e,0,run_normal_11,,,
1786571223,o,,auto_outside_comm_for_advanced_load_up_12,,,
1786571238,a,0,advanced_load_up_12,10,2,0
