# time,command,argument,event_id,value,units,efficiency
1786771288,o,,auto_outside_comm_for_advanced_load_up_1,,,
1786771303,a,0,advanced_load_up_1,100,2,9
1786772098,o,,auto_outside_comm_heartbeat_01,,,
1786772908,o,,auto_outside_comm_heartbeat_02,,,
1786773718,o,,auto_outside_comm_heartbeat_03,,,
1786774528,o,,auto_outside_comm_heartbeat_04,,,
1786775338,o,,auto_outside_comm_heartbeat_05,,,
1786776148,o,,auto_outside_comm_heartbeat_06,,,
1786776958,o,,auto_outside_comm_heartbeat_07,,,
1786777768,o,,auto_outside_comm_heartbeat_08,,,
1786778578,o,,auto_outside_comm_heartbeat_09,,,
1786779388,o,,auto_outside_comm_heartbeat_10,,,
1786780198,o,,auto_outside_comm_heartbeat_11,,,
1786780288,o,,auto_outside_comm_for_shed_1,,,
1786780303,s,0,shed_1,,,
1786781008,o,,auto_outside_comm_heartbeat_12,,,
1786781818,o,,auto_outside_comm_heartbeat_13,,,
1786782628,o,,auto_outside_comm_heartbeat_14,,,
1786783438,o,,auto_outside_comm_heartbeat_15,,,
1786784248,o,,auto_outside_comm_heartbeat_16,,,
1786785058,o,,auto_outside_comm_heartbeat_17,,,
1786785868,o,,auto_outside_comm_heartbeat_18,,,
1786786678,o,,auto_outside_comm_heartbeat_19,,,
1786787488,o,,auto_outside_comm_heartbeat_20,,,
1786788298,o,,auto_outside_comm_heartbeat_21,,,
1786789108,o,,auto_outside_comm_heartbeat_22,,,
1786789918,o,,auto_outside_comm_heartbeat_23,,,
1786790728,o,,auto_outside_comm_heartbeat_24,,,
1786791538,o,,auto_outside_comm_heartbeat_25,,,
1786791688,o,,auto_outside_comm_for_advanced_load_up_2,,,
1786791703,a,0,advanced_load_up_2,100,2,9
1786792348,o,,auto_outside_comm_heartbeat_26,,,
1786793158,o,,auto_outside_comm_heartbeat_27,,,
1786793968,o,,auto_outside_comm_heartbeat_28,,,
1786794778,o,,auto_outside_comm_heartbeat_29,,,
1786795288,o,,auto_outside_comm_for_run_normal_1,,,
1786795303,e,0,run_normal_1,,,
1786795588,o,,auto_outside_comm_heartbeat_30,,,
1786796398,o,,auto_outside_comm_heartbeat_31,,,
