timestamp_pacific,monitor_elapsed_seconds,status,record_reason,voltage_rms,current_rms,real_power,reactive_power,apparent_power,power_factor
2026-08-02T10:09:04.853-07:00,0.001,ok,initial_sample,120.614,0.000,1.893,6.627,7.573,0.250
2026-08-02T10:09:42.061-07:00,37.206,ok,current_change|heater_on,120.693,0.183,15.147,18.933,24.613,0.615
2026-08-02T10:09:43.068-07:00,38.213,ok,current_change,120.693,0.150,11.360,15.147,19.880,0.618
2026-08-02T10:09:44.075-07:00,39.219,ok,current_change,120.719,0.224,18.933,22.720,30.293,0.625
2026-08-02T10:09:45.081-07:00,40.226,ok,current_change,120.701,0.196,17.040,19.880,26.507,0.643
2026-08-02T10:09:46.088-07:00,41.232,ok,current_change,120.737,0.245,20.827,23.667,32.187,0.646
2026-08-02T10:09:47.094-07:00,42.239,ok,current_change,120.728,0.288,24.613,28.400,37.867,0.649
2026-08-02T10:09:48.101-07:00,43.245,ok,current_change,120.596,0.306,26.507,29.347,37.867,0.649
2026-08-02T10:09:49.107-07:00,44.252,ok,current_change,120.693,0.326,28.400,31.240,42.600,0.666
2026-08-02T10:09:51.120-07:00,46.265,ok,current_change,120.543,0.309,26.507,29.347,39.760,0.666
2026-08-02T10:09:52.127-07:00,47.272,ok,current_change,120.666,0.293,22.720,30.293,38.813,0.609
2026-08-02T10:09:53.134-07:00,48.278,ok,current_change,120.710,0.309,26.507,30.293,40.707,0.650
2026-08-02T10:09:56.152-07:00,51.296,ok,current_change,120.640,0.288,22.720,29.347,38.813,0.609
2026-08-02T10:10:04.197-07:00,59.342,ok,current_change,120.587,0.309,24.613,31.240,40.707,0.627
2026-08-02T10:10:05.202-07:00,60.348,ok,current_change,120.500,0.280,20.827,28.400,35.973,0.604
2026-08-02T10:10:06.205-07:00,61.353,ok,current_change,120.622,0.237,18.933,24.613,31.240,0.605
2026-08-02T10:10:09.212-07:00,64.360,ok,current_change,120.622,0.296,22.720,30.293,38.813,0.609
2026-08-02T10:10:10.219-07:00,65.363,ok,current_change,120.614,0.313,24.613,32.187,40.707,0.627
2026-08-02T10:10:12.231-07:00,67.375,ok,current_change,120.614,0.291,22.720,29.347,37.867,0.625
2026-08-02T10:10:14.243-07:00,69.388,ok,current_change,120.561,0.309,24.613,32.187,40.707,0.604
2026-08-02T10:10:15.250-07:00,70.394,ok,current_change,120.596,0.326,24.613,34.080,42.600,0.600
2026-08-02T10:10:17.262-07:00,72.407,ok,current_change,120.587,0.298,22.720,30.293,38.813,0.609
2026-08-02T10:10:20.280-07:00,75.425,ok,current_change,120.438,0.322,24.613,32.187,41.653,0.613
2026-08-02T10:10:21.287-07:00,76.431,ok,current_change,120.491,0.298,22.720,30.293,40.707,0.604
2026-08-02T10:10:22.293-07:00,77.438,ok,current_change|power_change,120.377,1.681,195.013,67.213,207.320,0.944
2026-08-02T10:10:23.300-07:00,78.444,ok,current_change|power_change,120.500,2.033,240.453,64.373,249.920,0.966
2026-08-02T10:10:24.306-07:00,79.451,ok,current_change|power_change,120.359,2.367,280.213,69.107,288.733,0.970
2026-08-02T10:10:25.313-07:00,80.457,ok,current_change|power_change,120.377,2.644,314.293,72.893,323.760,0.974
2026-08-02T10:10:26.320-07:00,81.465,ok,current_change,120.377,2.478,295.360,67.213,303.880,0.975
2026-08-02T10:10:27.327-07:00,82.472,ok,current_change,120.517,2.532,301.040,75.733,310.506,0.969
2026-08-02T10:10:29.339-07:00,84.484,ok,current_change,120.385,2.565,304.826,71.947,314.293,0.973
2026-08-02T10:10:30.346-07:00,85.490,ok,current_change,120.473,2.626,312.400,72.893,321.866,0.973
2026-08-02T10:10:31.354-07:00,86.498,ok,current_change,120.482,2.650,316.186,73.840,324.706,0.974
2026-08-02T10:10:32.360-07:00,87.505,ok,current_change,120.350,2.705,321.866,73.840,331.333,0.974
2026-08-02T10:10:33.367-07:00,88.511,ok,current_change,120.464,2.792,333.226,75.733,341.746,0.975
2026-08-02T10:10:34.373-07:00,89.518,ok,current_change,120.429,2.923,348.373,76.680,358.786,0.976
2026-08-02T10:10:36.385-07:00,91.530,ok,current_change,120.236,2.951,352.160,77.627,360.680,0.976
2026-08-02T10:10:38.398-07:00,93.542,ok,current_change,120.429,2.989,355.946,86.147,366.360,0.971
2026-08-02T10:10:39.404-07:00,94.549,ok,current_change,120.464,2.933,350.266,77.627,358.786,0.976
2026-08-02T10:10:40.411-07:00,95.555,ok,current_change,120.341,2.905,346.480,76.680,355.000,0.976
2026-08-02T10:10:41.417-07:00,96.562,ok,current_change,120.350,2.856,340.800,76.680,349.320,0.976
2026-08-02T10:10:43.432-07:00,98.576,ok,current_change,120.333,2.803,333.226,75.733,342.693,0.975
2026-08-02T10:10:45.444-07:00,100.589,ok,current_change,120.341,2.782,331.333,74.787,340.800,0.975
2026-08-02T10:10:46.451-07:00,101.595,ok,current_change,120.464,2.739,325.653,78.573,336.066,0.972
2026-08-02T10:10:47.458-07:00,102.603,ok,current_change,120.438,2.782,331.333,79.520,340.800,0.972
2026-08-02T10:10:48.465-07:00,103.609,ok,current_change,120.438,2.747,325.653,82.360,337.013,0.969
2026-08-02T10:10:51.483-07:00,106.627,ok,current_change,120.359,2.766,327.546,83.307,338.906,0.969
2026-08-02T10:10:52.490-07:00,107.634,ok,current_change,120.333,2.787,329.440,83.307,340.800,0.969
2026-08-02T10:10:53.496-07:00,108.641,ok,current_change,120.412,2.767,327.546,83.307,342.693,0.972
2026-08-02T10:10:55.508-07:00,110.653,ok,current_change,120.394,2.800,333.226,79.520,342.693,0.972
2026-08-02T10:10:57.521-07:00,112.665,ok,current_change,120.324,2.826,337.013,75.733,345.533,0.975
2026-08-02T10:10:58.527-07:00,113.672,ok,current_change,120.429,2.846,338.906,75.733,348.373,0.975
2026-08-02T10:10:59.534-07:00,114.678,ok,current_change,120.456,2.825,338.906,80.467,349.320,0.973
2026-08-02T10:11:00.540-07:00,115.685,ok,current_change,120.464,2.841,338.906,80.467,348.373,0.973
2026-08-02T10:11:01.547-07:00,116.691,ok,current_change,120.315,2.807,335.120,75.733,343.640,0.975
2026-08-02T10:11:02.553-07:00,117.698,ok,current_change,120.289,2.846,338.906,75.733,348.373,0.975
2026-08-02T10:11:04.567-07:00,119.711,ok,current_change,120.385,2.928,348.373,85.200,357.840,0.973
2026-08-02T10:11:05.570-07:00,120.718,ok,current_change,120.271,2.866,340.800,80.467,350.266,0.973
2026-08-02T10:11:07.575-07:00,122.723,ok,current_change,120.245,2.935,348.373,81.413,358.786,0.973
2026-08-02T10:11:10.587-07:00,125.732,ok,current_change,120.482,2.907,344.586,85.200,355.000,0.970
2026-08-02T10:11:11.594-07:00,126.738,ok,current_change,120.298,2.960,352.160,77.627,361.626,0.976
2026-08-02T10:11:12.600-07:00,127.745,ok,current_change,120.324,2.902,344.586,81.413,355.000,0.973
2026-08-02T10:11:13.608-07:00,128.753,ok,current_change,120.491,2.937,350.266,77.627,359.733,0.976
2026-08-02T10:11:14.615-07:00,129.759,ok,current_change,120.473,2.968,354.053,77.627,363.520,0.977
2026-08-02T10:11:16.627-07:00,131.772,ok,current_change,120.429,2.907,346.480,76.680,355.946,0.976
