event_id,timestamp_pacific,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts,cold_source_station,cold_source_timestamp_pacific
water_draw_3,2026-08-16T07:07:02.025-07:00,1.252,drawing,,open,9.0,0.004173,0.200000,27.19,80.94,24.17,75.50,25.20,77.36,1221,1192,480,252,WH-station1,2026-08-16T07:07:02.016-07:00
water_draw_3,2026-08-16T07:07:02.528-07:00,2.254,drawing,,open,9.0,0.045705,2.486667,27.08,80.75,24.17,75.50,25.30,77.54,1220,1192,928,253,WH-station1,2026-08-16T07:07:02.518-07:00
water_draw_3,2026-08-16T07:07:03.030-07:00,2.756,drawing,,open,9.0,0.065914,2.415208,27.19,80.94,24.27,75.69,25.20,77.36,1221,1193,914,252,WH-station1,2026-08-16T07:07:03.020-07:00
water_draw_3,2026-08-16T07:07:03.532-07:00,3.258,drawing,,open,9.0,0.086423,2.450938,27.19,80.94,24.69,76.44,25.30,77.54,1221,1197,921,253,WH-station1,2026-08-16T07:07:03.522-07:00
water_draw_3,2026-08-16T07:07:04.040-07:00,3.760,drawing,,open,9.0,0.106631,2.415208,26.98,80.56,24.27,75.69,25.30,77.54,1219,1193,914,253,WH-station1,2026-08-16T07:07:04.023-07:00
water_draw_3,2026-08-16T07:07:04.578-07:00,4.269,drawing,,open,9.0,0.127142,2.420313,26.87,80.37,24.06,75.31,25.20,77.36,1218,1191,915,252,WH-station1,2026-08-16T07:07:04.525-07:00
water_draw_3,2026-08-16T07:07:05.080-07:00,4.806,drawing,,open,9.0,0.148746,2.410104,26.77,80.19,24.17,75.50,25.20,77.36,1217,1192,913,252,WH-station1,2026-08-16T07:07:05.027-07:00
water_draw_3,2026-08-16T07:07:05.590-07:00,5.314,drawing,,open,9.0,0.169061,2.399896,26.67,80.00,24.37,75.87,25.30,77.54,1216,1194,911,253,WH-station1,2026-08-16T07:07:05.531-07:00
water_draw_3,2026-08-16T07:07:06.095-07:00,5.819,drawing,,open,9.0,0.189383,2.415208,26.67,80.00,24.06,75.31,25.10,77.18,1216,1191,914,251,WH-station1,2026-08-16T07:07:06.035-07:00
water_draw_3,2026-08-16T07:07:06.600-07:00,6.324,drawing,,open,9.0,0.209269,2.364167,26.56,79.81,24.27,75.69,25.10,77.18,1215,1193,904,251,WH-station1,2026-08-16T07:07:06.540-07:00
water_draw_3,2026-08-16T07:07:07.105-07:00,6.829,drawing,,open,9.0,0.229587,2.415208,26.35,79.44,24.27,75.69,25.10,77.18,1213,1193,914,251,WH-station1,2026-08-16T07:07:07.045-07:00
water_draw_3,2026-08-16T07:07:07.608-07:00,7.333,drawing,,open,9.0,0.249003,2.308021,26.25,79.25,24.37,75.87,25.10,77.18,1212,1194,893,251,WH-station1,2026-08-16T07:07:07.550-07:00
water_draw_3,2026-08-16T07:07:08.112-07:00,7.836,drawing,,open,9.0,0.268096,2.277396,26.04,78.87,24.37,75.87,25.10,77.18,1210,1194,887,251,WH-station1,2026-08-16T07:07:08.054-07:00
water_draw_3,2026-08-16T07:07:08.618-07:00,8.341,drawing,,open,9.0,0.287854,2.348854,26.15,79.06,24.58,76.25,25.10,77.18,1211,1196,901,251,WH-station1,2026-08-16T07:07:08.559-07:00
water_draw_3,2026-08-16T07:07:09.122-07:00,8.847,drawing,,open,9.0,0.307770,2.364167,26.15,79.06,24.27,75.69,25.20,77.36,1211,1193,904,252,WH-station1,2026-08-16T07:07:09.064-07:00
water_draw_3,2026-08-16T07:07:09.629-07:00,9.351,drawing,,open,9.0,0.327485,2.343750,25.94,78.69,24.37,75.87,25.10,77.18,1209,1194,900,251,WH-station1,2026-08-16T07:07:09.569-07:00
water_draw_3,2026-08-16T07:07:10.133-07:00,9.857,drawing,,open,9.0,0.347211,2.338646,26.25,79.25,24.37,75.87,25.10,77.18,1212,1194,899,251,WH-station1,2026-08-16T07:07:10.073-07:00
water_draw_3,2026-08-16T07:07:10.639-07:00,10.362,drawing,,open,9.0,0.367055,2.359063,26.35,79.44,24.48,76.06,25.10,77.18,1213,1195,903,251,WH-station1,2026-08-16T07:07:10.578-07:00
water_draw_3,2026-08-16T07:07:11.144-07:00,10.868,drawing,,open,9.0,0.386219,2.272292,26.46,79.62,24.17,75.50,25.10,77.18,1214,1192,886,251,WH-station1,2026-08-16T07:07:11.083-07:00
water_draw_3,2026-08-16T07:07:11.649-07:00,11.373,drawing,,open,9.0,0.407091,2.481563,26.77,80.19,24.27,75.69,25.20,77.36,1217,1193,927,252,WH-station1,2026-08-16T07:07:11.588-07:00
water_draw_3,2026-08-16T07:07:12.153-07:00,11.877,drawing,,open,9.0,0.427021,2.369271,26.98,80.56,24.27,75.69,25.20,77.36,1219,1193,905,252,WH-station1,2026-08-16T07:07:12.093-07:00
water_draw_3,2026-08-16T07:07:12.658-07:00,12.382,drawing,,open,9.0,0.446438,2.308021,27.40,81.31,24.17,75.50,25.20,77.36,1223,1192,893,252,WH-station1,2026-08-16T07:07:12.598-07:00
water_draw_3,2026-08-16T07:07:13.163-07:00,12.887,drawing,,open,9.0,0.465720,2.292708,27.60,81.69,24.27,75.69,25.10,77.18,1225,1193,890,251,WH-station1,2026-08-16T07:07:13.102-07:00
water_draw_3,2026-08-16T07:07:13.667-07:00,13.391,drawing,,open,9.0,0.485604,2.364167,28.02,82.44,24.37,75.87,25.20,77.36,1229,1194,904,252,WH-station1,2026-08-16T07:07:13.607-07:00
water_draw_3,2026-08-16T07:07:14.172-07:00,13.896,drawing,,open,9.0,0.505061,2.313125,28.44,83.19,24.37,75.87,25.20,77.36,1233,1194,894,252,WH-station1,2026-08-16T07:07:14.112-07:00
water_draw_3,2026-08-16T07:07:14.677-07:00,14.401,drawing,,open,9.0,0.524344,2.292708,28.85,83.94,24.17,75.50,25.10,77.18,1237,1192,890,251,WH-station1,2026-08-16T07:07:14.617-07:00
water_draw_3,2026-08-16T07:07:15.181-07:00,14.906,drawing,,open,9.0,0.543373,2.262083,29.17,84.50,24.27,75.69,25.10,77.18,1240,1193,884,251,WH-station1,2026-08-16T07:07:15.122-07:00
water_draw_3,2026-08-16T07:07:15.686-07:00,15.410,drawing,,open,9.0,0.562273,2.246771,29.58,85.25,24.17,75.50,25.30,77.54,1244,1192,881,253,WH-station1,2026-08-16T07:07:15.626-07:00
water_draw_3,2026-08-16T07:07:16.191-07:00,15.915,drawing,,open,9.0,0.581256,2.256979,30.00,86.00,24.06,75.31,25.00,77.00,1248,1191,883,250,WH-station1,2026-08-16T07:07:16.131-07:00
water_draw_3,2026-08-16T07:07:16.695-07:00,16.420,drawing,,open,9.0,0.600326,2.267188,30.31,86.56,24.17,75.50,25.20,77.36,1251,1192,885,252,WH-station1,2026-08-16T07:07:16.636-07:00
water_draw_3,2026-08-16T07:07:17.200-07:00,16.924,drawing,,open,9.0,0.619138,2.236563,30.62,87.12,24.17,75.50,25.10,77.18,1254,1192,879,251,WH-station1,2026-08-16T07:07:17.141-07:00
water_draw_3,2026-08-16T07:07:17.705-07:00,17.429,drawing,,open,9.0,0.638035,2.246771,30.83,87.50,24.37,75.87,25.10,77.18,1256,1194,881,251,WH-station1,2026-08-16T07:07:17.646-07:00
water_draw_3,2026-08-16T07:07:18.210-07:00,17.934,drawing,,open,9.0,0.656807,2.231458,31.25,88.25,24.17,75.50,25.10,77.18,1260,1192,878,251,WH-station1,2026-08-16T07:07:18.150-07:00
water_draw_3,2026-08-16T07:07:18.714-07:00,18.438,drawing,,open,9.0,0.675663,2.241667,31.67,89.00,24.17,75.50,25.10,77.18,1264,1192,880,251,WH-station1,2026-08-16T07:07:18.655-07:00
water_draw_3,2026-08-16T07:07:19.219-07:00,18.943,drawing,,open,9.0,0.694303,2.216146,31.77,89.19,24.27,75.69,25.10,77.18,1265,1193,875,251,WH-station1,2026-08-16T07:07:19.160-07:00
water_draw_3,2026-08-16T07:07:19.723-07:00,19.448,drawing,,open,9.0,0.713070,2.231458,32.29,90.12,23.96,75.12,25.20,77.36,1270,1190,878,252,WH-station1,2026-08-16T07:07:19.665-07:00
water_draw_3,2026-08-16T07:07:20.228-07:00,19.952,drawing,,open,9.0,0.731667,2.211042,32.50,90.50,24.06,75.31,25.30,77.54,1272,1191,874,253,WH-station1,2026-08-16T07:07:20.169-07:00
water_draw_3,2026-08-16T07:07:20.733-07:00,20.457,drawing,,open,9.0,0.750518,2.241667,32.71,90.88,23.96,75.12,25.20,77.36,1274,1190,880,252,WH-station1,2026-08-16T07:07:20.674-07:00
water_draw_3,2026-08-16T07:07:21.237-07:00,20.962,drawing,,open,9.0,0.769118,2.211042,32.92,91.25,24.06,75.31,25.10,77.18,1276,1191,874,251,WH-station1,2026-08-16T07:07:21.179-07:00
water_draw_3,2026-08-16T07:07:21.742-07:00,21.466,drawing,,open,9.0,0.787802,2.221250,33.44,92.19,24.06,75.31,25.20,77.36,1281,1191,876,252,WH-station1,2026-08-16T07:07:21.684-07:00
water_draw_3,2026-08-16T07:07:22.247-07:00,21.971,drawing,,open,9.0,0.806870,2.267188,33.65,92.56,24.17,75.50,25.10,77.18,1283,1192,885,251,WH-station1,2026-08-16T07:07:22.189-07:00
water_draw_3,2026-08-16T07:07:22.751-07:00,22.476,drawing,,open,9.0,0.825981,2.272292,33.96,93.13,24.27,75.69,25.20,77.36,1286,1193,886,252,WH-station1,2026-08-16T07:07:22.694-07:00
water_draw_3,2026-08-16T07:07:23.256-07:00,22.980,drawing,,open,9.0,0.845308,2.297813,33.96,93.13,23.96,75.12,25.10,77.18,1286,1190,891,251,WH-station1,2026-08-16T07:07:23.199-07:00
water_draw_3,2026-08-16T07:07:23.761-07:00,23.485,drawing,,open,9.0,0.864161,2.241667,34.27,93.69,23.96,75.12,25.20,77.36,1289,1190,880,252,WH-station1,2026-08-16T07:07:23.704-07:00
water_draw_3,2026-08-16T07:07:24.266-07:00,23.990,drawing,,open,9.0,0.882810,2.216146,34.79,94.62,24.06,75.31,25.20,77.36,1294,1191,875,252,WH-station1,2026-08-16T07:07:24.208-07:00
water_draw_3,2026-08-16T07:07:24.770-07:00,24.494,drawing,,open,9.0,0.901278,2.195729,34.79,94.62,23.85,74.94,25.20,77.36,1294,1189,871,252,WH-station1,2026-08-16T07:07:24.713-07:00
water_draw_3,2026-08-16T07:07:25.275-07:00,24.999,drawing,,open,9.0,0.919446,2.160000,35.00,95.00,24.06,75.31,25.20,77.36,1296,1191,864,252,WH-station1,2026-08-16T07:07:25.218-07:00
water_draw_3,2026-08-16T07:07:25.780-07:00,25.504,drawing,,open,9.0,0.937741,2.175312,35.10,95.19,24.06,75.31,25.20,77.36,1297,1191,867,252,WH-station1,2026-08-16T07:07:25.723-07:00
water_draw_3,2026-08-16T07:07:26.284-07:00,26.008,drawing,,open,9.0,0.956211,2.195729,35.31,95.56,24.27,75.69,25.20,77.36,1299,1193,871,252,WH-station1,2026-08-16T07:07:26.227-07:00
water_draw_3,2026-08-16T07:07:26.789-07:00,26.513,drawing,,open,9.0,0.974377,2.160000,35.42,95.75,23.85,74.94,25.10,77.18,1300,1189,864,251,WH-station1,2026-08-16T07:07:26.732-07:00
water_draw_3,2026-08-16T07:07:27.294-07:00,27.018,drawing,,open,9.0,0.992551,2.160000,35.94,96.69,23.85,74.94,25.30,77.54,1305,1189,864,253,WH-station1,2026-08-16T07:07:27.237-07:00
water_draw_3,2026-08-16T07:07:27.798-07:00,27.522,drawing,,open,9.0,1.010763,2.165104,35.83,96.50,24.27,75.69,25.10,77.18,1304,1193,865,251,WH-station1,2026-08-16T07:07:27.741-07:00
water_draw_3,2026-08-16T07:07:28.303-07:00,28.027,drawing,,open,9.0,1.028931,2.160000,36.25,97.25,24.06,75.31,25.30,77.54,1308,1191,864,253,WH-station1,2026-08-16T07:07:28.250-07:00
water_draw_3,2026-08-16T07:07:28.808-07:00,28.532,drawing,,open,9.0,1.046970,2.144688,36.25,97.25,23.85,74.94,25.30,77.54,1308,1189,861,253,WH-station1,2026-08-16T07:07:28.755-07:00
water_draw_3,2026-08-16T07:07:29.312-07:00,29.036,drawing,,open,9.0,1.065139,2.160000,36.25,97.25,24.06,75.31,25.10,77.18,1308,1191,864,251,WH-station1,2026-08-16T07:07:29.260-07:00
water_draw_3,2026-08-16T07:07:29.817-07:00,29.541,drawing,,open,9.0,1.083011,2.124271,36.56,97.81,23.96,75.12,25.00,77.00,1311,1190,857,250,WH-station1,2026-08-16T07:07:29.765-07:00
water_draw_3,2026-08-16T07:07:30.322-07:00,30.046,drawing,,open,9.0,1.101228,2.165104,36.77,98.19,24.27,75.69,25.20,77.36,1313,1193,865,252,WH-station1,2026-08-16T07:07:30.270-07:00
water_draw_3,2026-08-16T07:07:30.827-07:00,30.551,drawing,,open,9.0,1.119310,2.149792,36.98,98.56,24.06,75.31,25.10,77.18,1315,1191,862,251,WH-station1,2026-08-16T07:07:30.775-07:00
water_draw_3,2026-08-16T07:07:31.331-07:00,31.055,drawing,,open,9.0,1.137649,2.180417,36.87,98.37,23.96,75.12,25.20,77.36,1314,1190,868,252,WH-station1,2026-08-16T07:07:31.280-07:00
water_draw_3,2026-08-16T07:07:31.836-07:00,31.560,drawing,,open,9.0,1.155860,2.165104,37.19,98.94,23.65,74.56,25.20,77.36,1317,1187,865,252,WH-station1,2026-08-16T07:07:31.785-07:00
water_draw_3,2026-08-16T07:07:32.341-07:00,32.065,drawing,,open,9.0,1.173815,2.134479,37.50,99.50,23.96,75.12,25.10,77.18,1320,1190,859,251,WH-station1,2026-08-16T07:07:32.289-07:00
water_draw_3,2026-08-16T07:07:32.846-07:00,32.570,drawing,,open,9.0,1.191944,2.154896,37.40,99.31,23.65,74.56,25.20,77.36,1319,1187,863,252,WH-station1,2026-08-16T07:07:32.794-07:00
water_draw_3,2026-08-16T07:07:33.350-07:00,33.074,drawing,,open,9.0,1.210073,2.154896,37.71,99.88,23.65,74.56,25.20,77.36,1322,1187,863,252,WH-station1,2026-08-16T07:07:33.299-07:00
water_draw_3,2026-08-16T07:07:33.855-07:00,33.579,drawing,,open,9.0,1.228284,2.165104,37.71,99.88,23.96,75.12,25.10,77.18,1322,1190,865,251,WH-station1,2026-08-16T07:07:33.804-07:00
water_draw_3,2026-08-16T07:07:34.360-07:00,34.084,drawing,,open,9.0,1.246882,2.211042,37.92,100.25,24.06,75.31,25.20,77.36,1324,1191,874,252,WH-station1,2026-08-16T07:07:34.309-07:00
water_draw_3,2026-08-16T07:07:34.864-07:00,34.588,drawing,,open,9.0,1.264879,2.139583,38.13,100.63,23.54,74.38,25.10,77.18,1326,1186,860,251,WH-station1,2026-08-16T07:07:34.813-07:00
water_draw_3,2026-08-16T07:07:35.369-07:00,35.093,drawing,,open,9.0,1.282835,2.134479,38.23,100.81,23.85,74.94,25.20,77.36,1327,1189,859,252,WH-station1,2026-08-16T07:07:35.318-07:00
water_draw_3,2026-08-16T07:07:35.874-07:00,35.598,drawing,,open,9.0,1.300922,2.149792,38.44,101.19,23.65,74.56,25.20,77.36,1329,1187,862,252,WH-station1,2026-08-16T07:07:35.823-07:00
water_draw_3,2026-08-16T07:07:36.379-07:00,36.103,drawing,,open,9.0,1.319133,2.165104,38.54,101.38,23.75,74.75,25.10,77.18,1330,1188,865,251,WH-station1,2026-08-16T07:07:36.328-07:00
water_draw_3,2026-08-16T07:07:36.883-07:00,36.607,drawing,,open,9.0,1.337006,2.124271,38.54,101.38,23.75,74.75,25.10,77.18,1330,1188,857,251,WH-station1,2026-08-16T07:07:36.833-07:00
water_draw_3,2026-08-16T07:07:37.388-07:00,37.112,drawing,,open,9.0,1.355218,2.165104,38.96,102.12,23.75,74.75,25.30,77.54,1334,1188,865,253,WH-station1,2026-08-16T07:07:37.338-07:00
water_draw_3,2026-08-16T07:07:37.893-07:00,37.617,drawing,,open,9.0,1.373214,2.139583,38.75,101.75,23.85,74.94,25.10,77.18,1332,1189,860,251,WH-station1,2026-08-16T07:07:37.843-07:00
water_draw_3,2026-08-16T07:07:38.458-07:00,38.122,drawing,,open,9.0,1.391217,2.139583,39.06,102.31,23.85,74.94,25.20,77.36,1335,1189,860,252,WH-station1,2026-08-16T07:07:38.347-07:00
water_draw_3,2026-08-16T07:07:38.967-07:00,38.687,drawing,,open,9.0,1.411332,2.134479,39.17,102.50,23.85,74.94,25.10,77.18,1336,1189,859,251,WH-station1,2026-08-16T07:07:38.852-07:00
water_draw_3,2026-08-16T07:07:39.473-07:00,39.196,drawing,,open,9.0,1.429381,2.129375,38.96,102.12,24.17,75.50,25.20,77.36,1334,1192,858,252,WH-station1,2026-08-16T07:07:39.357-07:00
water_draw_3,2026-08-16T07:07:39.983-07:00,39.702,drawing,,open,9.0,1.447403,2.134479,39.48,103.06,23.65,74.56,25.30,77.54,1339,1187,859,253,WH-station1,2026-08-16T07:07:39.862-07:00
