event_id,timestamp_pacific,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts,cold_source_station,cold_source_timestamp_pacific
water_draw_1,2026-09-02T13:27:38.971-07:00,0.000,drawing,,open,,0.000000,0.210208,24.78,76.61,23.33,74.00,23.80,74.84,1188,1184,482,238,WH-station1,2026-09-02T13:27:38.966-07:00
water_draw_1,2026-09-02T13:27:39.473-07:00,1.003,drawing,,open,,0.057672,3.451354,24.78,76.61,23.65,74.56,23.60,74.48,1188,1187,1117,236,WH-station1,2026-09-02T13:27:39.468-07:00
water_draw_1,2026-09-02T13:27:39.975-07:00,1.505,drawing,,open,,0.087406,3.553438,25.20,77.36,23.33,74.00,23.60,74.48,1192,1184,1137,236,WH-station1,2026-09-02T13:27:39.970-07:00
water_draw_1,2026-09-02T13:27:40.477-07:00,2.007,drawing,,open,,0.116836,3.517708,25.30,77.55,23.75,74.75,23.70,74.66,1193,1188,1130,237,WH-station1,2026-09-02T13:27:40.471-07:00
water_draw_1,2026-09-02T13:27:40.979-07:00,2.509,drawing,,open,,0.145583,3.436042,25.51,77.92,23.65,74.56,23.60,74.48,1195,1187,1114,236,WH-station1,2026-09-02T13:27:40.973-07:00
water_draw_1,2026-09-02T13:27:41.481-07:00,3.011,drawing,,open,,0.173732,3.364583,25.82,78.48,23.85,74.94,23.80,74.84,1198,1189,1100,238,WH-station1,2026-09-02T13:27:41.475-07:00
water_draw_1,2026-09-02T13:27:41.983-07:00,3.513,drawing,,open,,0.201370,3.303333,26.24,79.23,23.65,74.56,23.60,74.48,1202,1187,1088,236,WH-station1,2026-09-02T13:27:41.978-07:00
water_draw_1,2026-09-02T13:27:42.490-07:00,4.015,drawing,,open,,0.228843,3.282917,27.28,81.11,23.54,74.38,23.70,74.66,1212,1186,1084,237,WH-station1,2026-09-02T13:27:42.482-07:00
water_draw_1,2026-09-02T13:27:42.995-07:00,4.522,drawing,,open,,0.256378,3.257396,27.39,81.30,23.85,74.94,23.60,74.48,1213,1189,1079,236,WH-station1,2026-09-02T13:27:42.987-07:00
water_draw_1,2026-09-02T13:27:43.499-07:00,5.027,drawing,,open,,0.283781,3.257396,28.12,82.61,23.23,73.81,23.60,74.48,1220,1183,1079,236,WH-station1,2026-09-02T13:27:43.492-07:00
water_draw_1,2026-09-02T13:27:44.004-07:00,5.531,drawing,,open,,0.310879,3.221667,28.84,83.92,23.44,74.19,23.70,74.66,1227,1185,1072,237,WH-station1,2026-09-02T13:27:43.997-07:00
water_draw_1,2026-09-02T13:27:44.509-07:00,6.036,drawing,,open,,0.337551,3.170625,29.16,84.48,23.65,74.56,23.60,74.48,1230,1187,1062,236,WH-station1,2026-09-02T13:27:44.501-07:00
