timestamp_pacific,monitor_elapsed_seconds,status,record_reason,voltage_rms,current_rms,real_power,reactive_power,apparent_power,power_factor
2026-09-02T13:27:05.970-07:00,0.001,ok,initial_sample,241.389,0.000,2.130,11.715,12.780,0.250
2026-09-02T13:28:06.273-07:00,60.300,ok,heartbeat,241.196,0.000,0.000,11.715,13.845,0.153
2026-09-02T13:29:06.607-07:00,120.635,ok,heartbeat,241.292,0.000,2.130,12.780,13.845,0.230
2026-09-02T13:30:06.943-07:00,180.971,ok,heartbeat,241.345,0.000,0.000,12.780,13.845,0.076
2026-09-02T13:31:07.288-07:00,241.315,ok,heartbeat,241.572,0.000,2.130,12.780,13.845,0.230
2026-09-02T13:32:07.622-07:00,301.650,ok,heartbeat,241.319,0.000,0.000,12.780,12.780,0.000
2026-09-02T13:33:07.959-07:00,361.987,ok,heartbeat,241.091,0.000,4.260,11.715,12.780,0.333
2026-09-02T13:34:08.291-07:00,422.319,ok,heartbeat,241.843,0.000,2.130,13.845,14.910,0.214
2026-09-02T13:35:08.631-07:00,482.659,ok,heartbeat,241.389,0.000,0.000,12.780,12.780,0.000
2026-09-02T13:36:08.964-07:00,542.992,ok,heartbeat,241.249,0.000,2.130,11.715,12.780,0.166
2026-09-02T13:37:09.296-07:00,603.324,ok,heartbeat,241.625,0.000,2.130,11.715,12.780,0.166
2026-09-02T13:38:09.643-07:00,663.671,ok,heartbeat,241.529,0.000,2.130,11.715,12.780,0.166
2026-09-02T13:39:09.976-07:00,724.003,ok,heartbeat,241.686,0.000,0.000,12.780,11.715,0.182
2026-09-02T13:40:10.315-07:00,784.343,ok,heartbeat,241.791,0.000,0.000,9.585,10.650,0.100
2026-09-02T13:41:10.647-07:00,844.675,ok,heartbeat,241.712,0.000,0.000,11.715,12.780,0.083
2026-09-02T13:42:10.979-07:00,905.007,ok,heartbeat,241.467,0.000,4.260,12.780,13.845,0.308
2026-09-02T13:43:11.318-07:00,965.346,ok,heartbeat,241.424,0.000,0.000,11.715,11.715,0.000
2026-09-02T13:44:11.651-07:00,1025.679,ok,heartbeat,241.817,0.000,2.130,10.650,11.715,0.182
2026-09-02T13:45:11.990-07:00,1086.018,ok,heartbeat,241.590,0.000,2.130,10.650,11.715,0.272
2026-09-02T13:46:12.323-07:00,1146.351,ok,heartbeat,241.467,0.000,0.000,9.585,10.650,0.100
2026-09-02T13:47:12.655-07:00,1206.683,ok,heartbeat,241.362,0.000,2.130,12.780,13.845,0.153
2026-09-02T13:48:12.988-07:00,1267.016,ok,heartbeat,241.371,0.000,0.000,9.585,10.650,0.100
2026-09-02T13:49:13.323-07:00,1327.351,ok,heartbeat,241.450,0.000,2.130,10.650,11.715,0.182
2026-09-02T13:50:13.650-07:00,1387.678,ok,heartbeat,241.327,0.000,4.260,11.715,12.780,0.333
2026-09-02T13:51:13.970-07:00,1447.999,ok,heartbeat,241.371,0.000,2.130,11.715,12.780,0.166
2026-09-02T13:52:14.307-07:00,1508.335,ok,heartbeat,240.864,0.000,2.130,11.715,12.780,0.166
2026-09-02T13:53:14.636-07:00,1568.664,ok,heartbeat,241.319,0.000,2.130,12.780,13.845,0.153
2026-09-02T13:54:14.978-07:00,1629.006,ok,heartbeat,241.100,0.000,0.000,12.780,12.780,0.000
2026-09-02T13:55:15.312-07:00,1689.340,ok,heartbeat,240.916,0.000,2.130,12.780,13.845,0.230
2026-09-02T13:56:15.674-07:00,1749.702,ok,heartbeat,241.520,0.000,2.130,12.780,13.845,0.153
2026-09-02T13:57:16.007-07:00,1810.035,ok,heartbeat,241.170,0.000,2.130,12.780,13.845,0.230
2026-09-02T13:58:16.341-07:00,1870.369,ok,heartbeat,241.546,0.000,2.130,10.650,11.715,0.272
2026-09-02T13:59:16.679-07:00,1930.707,ok,heartbeat,241.222,0.000,2.130,10.650,11.715,0.272
2026-09-02T14:00:17.011-07:00,1991.038,ok,heartbeat,241.074,0.000,2.130,12.780,13.845,0.230
2026-09-02T14:01:17.348-07:00,2051.376,ok,heartbeat,241.415,0.000,2.130,10.650,11.715,0.182
2026-09-02T14:02:17.679-07:00,2111.707,ok,heartbeat,241.380,0.000,2.130,12.780,11.715,0.091
2026-09-02T14:03:18.011-07:00,2172.038,ok,heartbeat,241.459,0.000,0.000,9.585,12.780,0.166
2026-09-02T14:04:18.352-07:00,2232.380,ok,heartbeat,241.240,0.000,2.130,11.715,12.780,0.166
2026-09-02T14:05:18.684-07:00,2292.711,ok,heartbeat,241.406,0.000,0.000,11.715,11.715,0.000
2026-09-02T14:06:19.024-07:00,2353.051,ok,heartbeat,241.590,0.000,2.130,12.780,13.845,0.230
2026-09-02T14:07:19.354-07:00,2413.382,ok,heartbeat,241.275,0.000,2.130,10.650,11.715,0.272
2026-09-02T14:08:19.692-07:00,2473.720,ok,heartbeat,241.056,0.000,0.000,11.715,12.780,0.083
2026-09-02T14:09:20.026-07:00,2534.053,ok,heartbeat,241.520,0.000,0.000,11.715,12.780,0.083
2026-09-02T14:10:20.357-07:00,2594.385,ok,heartbeat,241.432,0.000,2.130,9.585,10.650,0.199
