event_id,timestamp_pacific,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts,cold_source_station,cold_source_timestamp_pacific
water_draw_1,2026-08-15T01:21:45.203-07:00,1.307,drawing,,open,15.0,0.004356,0.200000,24.27,75.69,24.17,75.50,24.80,76.64,1193,1192,480,248,WH-station1,2026-08-15T01:21:45.200-07:00
water_draw_1,2026-08-15T01:21:45.705-07:00,2.304,drawing,,open,15.0,0.044931,2.440729,24.27,75.69,24.27,75.69,24.90,76.82,1193,1193,919,249,WH-station1,2026-08-15T01:21:45.702-07:00
water_draw_1,2026-08-15T01:21:46.207-07:00,2.806,drawing,,open,15.0,0.065097,2.410104,24.48,76.06,24.17,75.50,24.80,76.64,1195,1192,913,248,WH-station1,2026-08-15T01:21:46.204-07:00
water_draw_1,2026-08-15T01:21:46.709-07:00,3.308,drawing,,open,15.0,0.085133,2.394792,24.37,75.87,24.06,75.31,24.80,76.64,1194,1191,910,248,WH-station1,2026-08-15T01:21:46.706-07:00
water_draw_1,2026-08-15T01:21:47.211-07:00,3.810,drawing,,open,15.0,0.105300,2.410104,24.48,76.06,24.27,75.69,24.80,76.64,1195,1193,913,248,WH-station1,2026-08-15T01:21:47.208-07:00
water_draw_1,2026-08-15T01:21:47.713-07:00,4.312,drawing,,open,15.0,0.124994,2.353958,24.58,76.25,24.17,75.50,24.90,76.82,1196,1192,902,249,WH-station1,2026-08-15T01:21:47.709-07:00
water_draw_1,2026-08-15T01:21:48.215-07:00,4.814,drawing,,open,15.0,0.143450,2.205938,24.48,76.06,24.27,75.69,24.80,76.64,1195,1193,873,248,WH-station1,2026-08-15T01:21:48.211-07:00
water_draw_1,2026-08-15T01:21:48.720-07:00,5.316,drawing,,open,15.0,0.162720,2.302917,24.27,75.69,24.17,75.50,24.80,76.64,1193,1192,892,248,WH-station1,2026-08-15T01:21:48.715-07:00
water_draw_1,2026-08-15T01:21:49.225-07:00,5.822,drawing,,open,15.0,0.182333,2.328438,24.58,76.25,23.85,74.94,24.80,76.64,1196,1189,897,248,WH-station1,2026-08-15T01:21:49.219-07:00
water_draw_1,2026-08-15T01:21:49.730-07:00,6.327,drawing,,open,15.0,0.201672,2.297813,24.37,75.87,23.96,75.12,24.70,76.46,1194,1190,891,247,WH-station1,2026-08-15T01:21:49.724-07:00
water_draw_1,2026-08-15T01:21:50.235-07:00,6.832,drawing,,open,15.0,0.221348,2.338646,24.48,76.06,23.96,75.12,24.80,76.64,1195,1190,899,248,WH-station1,2026-08-15T01:21:50.229-07:00
water_draw_1,2026-08-15T01:21:50.739-07:00,7.336,drawing,,open,15.0,0.240550,2.282500,24.48,76.06,24.06,75.31,24.80,76.64,1195,1191,888,248,WH-station1,2026-08-15T01:21:50.734-07:00
water_draw_1,2026-08-15T01:21:51.244-07:00,7.841,drawing,,open,15.0,0.259491,2.251875,24.37,75.87,24.17,75.50,24.80,76.64,1194,1192,882,248,WH-station1,2026-08-15T01:21:51.239-07:00
water_draw_1,2026-08-15T01:21:51.749-07:00,8.346,drawing,,open,15.0,0.278692,2.282500,24.48,76.06,23.96,75.12,24.90,76.82,1195,1190,888,249,WH-station1,2026-08-15T01:21:51.743-07:00
