event_id,timestamp_pacific,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts,cold_source_station,cold_source_timestamp_pacific
water_draw_3,2026-08-05T16:20:12.064-07:00,0.260,drawing,,open,9.0,0.014950,3.456458,28.23,82.81,24.58,76.25,22.20,71.96,1231,1196,1118,222,WH-station1,2026-08-05T16:20:12.063-07:00
water_draw_3,2026-08-05T16:20:12.566-07:00,1.262,drawing,,open,9.0,0.072844,3.466667,28.23,82.81,24.58,76.25,22.60,72.68,1231,1196,1120,226,WH-station1,2026-08-05T16:20:12.565-07:00
water_draw_3,2026-08-05T16:20:13.068-07:00,1.763,drawing,,open,9.0,0.102349,3.527917,29.17,84.50,24.69,76.44,22.80,73.04,1240,1197,1132,228,WH-station1,2026-08-05T16:20:13.067-07:00
water_draw_3,2026-08-05T16:20:13.570-07:00,2.265,drawing,,open,9.0,0.131824,3.522812,29.17,84.50,24.58,76.25,22.90,73.22,1240,1196,1131,229,WH-station1,2026-08-05T16:20:13.569-07:00
water_draw_3,2026-08-05T16:20:14.072-07:00,2.767,drawing,,open,9.0,0.160439,3.420729,29.90,85.81,24.27,75.69,22.10,71.78,1247,1193,1111,221,WH-station1,2026-08-05T16:20:14.071-07:00
water_draw_3,2026-08-05T16:20:14.574-07:00,3.269,drawing,,open,9.0,0.188461,3.349271,30.42,86.75,24.06,75.31,22.80,73.04,1252,1191,1097,228,WH-station1,2026-08-05T16:20:14.573-07:00
water_draw_3,2026-08-05T16:20:15.076-07:00,3.771,drawing,,open,9.0,0.216090,3.303333,31.04,87.88,24.48,76.06,22.00,71.60,1258,1195,1088,220,WH-station1,2026-08-05T16:20:15.075-07:00
water_draw_3,2026-08-05T16:20:15.577-07:00,4.273,drawing,,open,9.0,0.243647,3.293125,31.04,87.88,24.06,75.31,22.70,72.86,1258,1191,1086,227,WH-station1,2026-08-05T16:20:15.577-07:00
water_draw_3,2026-08-05T16:20:16.079-07:00,4.775,drawing,,open,9.0,0.271107,3.282917,32.29,90.12,24.27,75.69,22.10,71.78,1270,1193,1084,221,WH-station1,2026-08-05T16:20:16.079-07:00
water_draw_3,2026-08-05T16:20:16.585-07:00,5.280,drawing,,open,9.0,0.298676,3.272708,32.50,90.50,24.17,75.50,22.60,72.68,1272,1192,1082,226,WH-station1,2026-08-05T16:20:16.583-07:00
