timestamp_pacific,monitor_elapsed_seconds,status,record_reason,voltage_rms,current_rms,real_power,reactive_power,apparent_power,power_factor
2026-07-27T17:22:34.011-07:00,0.001,ok,initial_sample,240.419,0.000,0.000,8.571,9.523,0.100
2026-07-27T17:23:05.174-07:00,31.161,ok,current_change|power_change|heater_on,240.454,0.262,45.710,41.901,62.851,0.742
2026-07-27T17:23:07.187-07:00,33.174,ok,current_change,240.498,0.244,43.805,38.092,58.090,0.754
2026-07-27T17:23:10.205-07:00,36.192,ok,current_change,240.314,0.222,39.996,35.235,53.328,0.750
2026-07-27T17:23:34.345-07:00,60.332,ok,current_change,240.340,0.257,47.614,38.092,61.899,0.784
2026-07-27T17:23:35.352-07:00,61.339,ok,current_change,240.402,0.240,45.710,34.282,57.137,0.800
2026-07-27T17:23:37.364-07:00,63.351,ok,current_change,240.367,0.258,49.519,37.139,61.899,0.800
2026-07-27T17:23:38.370-07:00,64.357,ok,current_change,240.603,0.229,43.805,33.330,55.233,0.793
2026-07-27T17:23:40.383-07:00,66.370,ok,current_change,240.568,0.257,47.614,38.092,61.899,0.784
2026-07-27T17:23:41.389-07:00,67.376,ok,current_change,240.130,0.237,45.710,34.282,58.090,0.803
2026-07-27T17:23:47.425-07:00,73.412,ok,current_change,240.288,0.258,49.519,37.139,61.899,0.800
2026-07-27T17:23:48.431-07:00,74.418,ok,current_change,240.270,0.237,45.710,34.282,57.137,0.800
2026-07-27T17:23:52.455-07:00,78.442,ok,current_change,240.349,0.215,39.996,30.473,51.424,0.796
2026-07-27T17:23:55.473-07:00,81.460,ok,current_change,240.156,0.245,45.710,35.235,59.042,0.790
2026-07-27T17:24:08.550-07:00,94.537,ok,current_change|power_change,240.279,1.006,194.267,143.795,243.786,0.820
2026-07-27T17:24:09.556-07:00,95.543,ok,current_change,240.665,1.080,219.026,140.939,260.927,0.839
2026-07-27T17:24:10.563-07:00,96.550,ok,current_change,240.647,1.153,238.072,142.843,278.068,0.855
2026-07-27T17:24:11.569-07:00,97.556,ok,current_change,240.261,1.196,249.499,142.843,288.543,0.867
2026-07-27T17:24:12.576-07:00,98.563,ok,current_change,240.112,1.221,257.118,142.843,294.257,0.873
2026-07-27T17:24:13.582-07:00,99.569,ok,current_change,240.279,1.247,262.831,145.700,300.923,0.873
2026-07-27T17:24:14.589-07:00,100.576,ok,current_change,240.332,1.271,272.354,139.986,306.637,0.888
2026-07-27T17:24:15.596-07:00,101.582,ok,current_change,240.261,1.291,274.259,144.748,311.398,0.884
2026-07-27T17:24:17.608-07:00,103.595,ok,current_change,240.332,1.325,283.782,147.605,319.969,0.887
2026-07-27T17:24:20.626-07:00,106.613,ok,current_change,240.542,1.378,297.114,150.461,333.301,0.891
2026-07-27T17:24:21.632-07:00,107.619,ok,current_change,240.209,1.423,308.541,148.557,341.871,0.896
2026-07-27T17:24:22.639-07:00,108.626,ok,current_change|power_change,240.261,1.579,346.633,155.223,380.915,0.912
2026-07-27T17:24:23.645-07:00,109.632,ok,current_change,240.367,1.662,367.583,159.984,400.913,0.916
2026-07-27T17:24:24.652-07:00,110.639,ok,current_change,240.542,1.635,367.583,157.127,400.913,0.919
2026-07-27T17:24:25.658-07:00,111.645,ok,current_change|power_change,240.603,1.547,339.014,158.080,374.249,0.905
2026-07-27T17:24:26.665-07:00,112.652,ok,current_change,240.621,1.531,335.205,153.318,369.488,0.909
2026-07-27T17:24:28.677-07:00,114.664,ok,current_change,240.358,1.498,327.587,151.414,361.869,0.907
2026-07-27T17:24:29.684-07:00,115.671,ok,current_change,240.261,1.481,321.873,152.366,361.869,0.904
2026-07-27T17:24:31.696-07:00,117.683,ok,current_change,240.191,1.463,318.064,151.414,352.346,0.902
2026-07-27T17:24:32.703-07:00,118.689,ok,current_change,240.191,1.441,316.160,150.461,350.442,0.901
2026-07-27T17:24:37.733-07:00,123.719,ok,current_change,240.358,1.413,306.637,148.557,340.919,0.899
2026-07-27T17:24:38.739-07:00,124.726,ok,current_change,240.788,1.430,310.446,151.414,345.680,0.897
2026-07-27T17:24:39.746-07:00,125.733,ok,current_change,240.419,1.400,304.732,145.700,338.062,0.901
2026-07-27T17:24:41.758-07:00,127.745,ok,current_change,240.454,1.420,306.637,150.461,342.824,0.896
2026-07-27T17:24:45.782-07:00,131.769,ok,current_change,240.446,1.398,304.732,143.795,337.110,0.903
2026-07-27T17:24:47.794-07:00,133.781,ok,current_change,240.463,1.428,310.446,149.509,344.728,0.900
2026-07-27T17:24:48.801-07:00,134.788,ok,current_change,240.402,1.406,304.732,148.557,339.014,0.898
2026-07-27T17:24:54.837-07:00,140.823,ok,current_change,240.516,1.375,297.114,146.652,331.396,0.896
2026-07-27T17:24:55.843-07:00,141.830,ok,current_change,240.665,1.358,293.305,145.700,328.539,0.896
2026-07-27T17:25:15.961-07:00,161.947,ok,current_change,240.498,1.340,289.496,142.843,323.778,0.896
2026-07-27T17:25:16.967-07:00,162.954,ok,current_change,240.525,1.368,293.305,149.509,329.492,0.887
2026-07-27T17:25:18.979-07:00,164.966,ok,current_change,240.542,1.350,289.496,146.652,325.682,0.892
2026-07-27T17:25:31.050-07:00,177.037,ok,current_change,240.533,1.368,293.305,149.509,329.492,0.890
2026-07-27T17:25:34.068-07:00,180.055,ok,current_change,240.270,1.350,291.400,142.843,325.682,0.897
2026-07-27T17:25:37.086-07:00,183.073,ok,current_change,240.621,1.372,295.209,148.557,331.396,0.894
2026-07-27T17:25:38.093-07:00,184.080,ok,current_change,240.358,1.395,302.828,143.795,336.158,0.903
2026-07-27T17:25:39.100-07:00,185.086,ok,current_change,240.428,1.372,295.209,150.461,331.396,0.891
2026-07-27T17:25:41.112-07:00,187.099,ok,current_change,240.472,1.352,293.305,142.843,326.635,0.897
2026-07-27T17:25:54.188-07:00,200.175,ok,current_change,240.288,1.368,293.305,149.509,330.444,0.890
2026-07-27T17:26:03.241-07:00,209.228,ok,current_change,240.656,1.392,297.114,146.652,332.348,0.896
2026-07-27T17:26:04.248-07:00,210.235,ok,current_change,240.463,1.375,297.114,146.652,332.348,0.896
2026-07-27T17:26:06.260-07:00,212.247,ok,current_change,240.621,1.392,300.923,149.509,336.158,0.895
2026-07-27T17:26:09.278-07:00,215.265,ok,current_change,240.349,1.370,297.114,141.891,330.444,0.901
2026-07-27T17:26:15.314-07:00,221.301,ok,current_change,240.603,1.388,299.018,151.414,335.205,0.892
2026-07-27T17:26:26.379-07:00,232.366,ok,current_change,240.507,1.418,306.637,150.461,342.824,0.896
2026-07-27T17:26:27.385-07:00,233.372,ok,current_change,240.402,1.397,302.828,147.605,339.014,0.898
2026-07-27T17:26:31.409-07:00,237.396,ok,current_change,240.174,1.426,310.446,144.748,343.776,0.905
2026-07-27T17:26:32.416-07:00,238.403,ok,current_change,240.560,1.468,321.873,147.605,354.251,0.908
2026-07-27T17:26:34.428-07:00,240.415,ok,current_change,240.419,1.486,325.682,148.557,359.013,0.909
2026-07-27T17:26:41.470-07:00,247.456,ok,current_change,240.226,1.459,318.064,151.414,352.346,0.902
2026-07-27T17:26:42.476-07:00,248.463,ok,current_change,240.174,1.478,321.873,149.509,356.156,0.906
2026-07-27T17:26:58.570-07:00,264.557,ok,current_change,240.305,1.498,329.492,146.652,360.917,0.912
2026-07-27T17:26:59.577-07:00,265.564,ok,current_change,240.200,1.481,325.682,145.700,357.108,0.911
2026-07-27T17:27:01.589-07:00,267.576,ok,current_change,239.726,1.504,327.587,151.414,361.869,0.907
2026-07-27T17:27:03.602-07:00,269.588,ok,current_change,239.884,1.481,321.873,152.366,357.108,0.903
2026-07-27T17:27:06.620-07:00,272.607,ok,current_change,240.147,1.503,327.587,151.414,361.869,0.907
2026-07-27T17:27:07.626-07:00,273.613,ok,current_change,240.200,1.527,333.301,154.271,368.535,0.906
2026-07-27T17:27:08.633-07:00,274.620,ok,current_change,240.156,1.575,346.633,153.318,379.963,0.914
2026-07-27T17:27:09.639-07:00,275.626,ok,current_change,240.568,1.547,342.824,147.605,373.297,0.918
2026-07-27T17:27:10.646-07:00,276.633,ok,current_change,240.568,1.567,344.728,155.223,379.011,0.914
2026-07-27T17:27:11.652-07:00,277.639,ok,current_change,240.384,1.536,337.110,151.414,370.440,0.912
2026-07-27T17:27:13.665-07:00,279.652,ok,current_change,240.323,1.504,329.492,151.414,362.822,0.907
2026-07-27T17:27:14.671-07:00,280.658,ok,current_change,240.033,1.486,325.682,146.652,358.060,0.912
2026-07-27T17:27:15.678-07:00,281.665,ok,current_change,239.946,1.469,321.873,147.605,354.251,0.911
2026-07-27T17:27:17.690-07:00,283.677,ok,current_change,239.946,1.453,318.064,144.748,350.442,0.910
2026-07-27T17:27:19.702-07:00,285.689,ok,current_change,239.761,1.506,331.396,147.605,362.822,0.913
2026-07-27T17:27:20.709-07:00,286.696,ok,current_change,239.612,1.541,337.110,153.318,370.440,0.912
2026-07-27T17:27:22.722-07:00,288.708,ok,current_change,239.989,1.522,331.396,154.271,366.631,0.906
