timestamp_pacific,test_elapsed_seconds,event_id,event,status,details
2026-08-02T10:13:34.013-07:00,0.000,,run_created,ok,"{""run_directory"":""/home/pi/conformance_testing_team/saved_data/conformance_runs/WH-4/run_2026_08_02_101334_PDT"",""water_output_enabled"":true}"
2026-08-02T10:13:34.217-07:00,0.204,,power_monitor,ready,"{""pid"":14189}"
2026-08-02T10:13:35.237-07:00,1.224,,cta_controller,started,"{""pid"":14190}"
2026-08-02T10:13:35.238-07:00,-14.762,,test_start_scheduled,pending,"{""test_start_pacific"":""2026-08-02T10:13:50.000-07:00""}"
2026-08-02T10:13:50.069-07:00,0.069,,test_started,ok,{}
2026-08-02T12:13:50.028-07:00,7200.029,water_draw_1,water_draw_started,started,"{""pid"":14594,""target_volume_gal"":15.0}"
2026-08-02T12:20:55.112-07:00,7625.113,water_draw_1,water_draw_completed,ok,"{""return_code"":0}"
2026-08-02T12:43:50.065-07:00,9000.066,water_draw_2,water_draw_started,started,"{""pid"":14645,""target_volume_gal"":2.0}"
2026-08-02T12:44:45.790-07:00,9055.791,water_draw_2,water_draw_completed,ok,"{""return_code"":0}"
2026-08-02T13:53:50.045-07:00,13200.046,water_draw_3,water_draw_started,started,"{""pid"":14738,""target_volume_gal"":9.0}"
2026-08-02T13:58:09.243-07:00,13459.244,water_draw_3,water_draw_completed,ok,"{""return_code"":0}"
2026-08-02T16:13:50.052-07:00,21600.053,,cta_return_to_normal,requested,{}
2026-08-02T16:13:52.725-07:00,21602.726,,cta_return_to_normal,completed,"{""return_code"":0}"
2026-08-02T16:13:52.791-07:00,21602.792,,power_monitor_shutdown,stopped,{}
2026-08-02T16:13:52.791-07:00,21602.792,,run_finished,completed,{}
