timestamp_utc,monitor_elapsed_seconds,status,record_reason,voltage_rms,current_rms,real_power,reactive_power,apparent_power,power_factor,voltage_rms_raw,current_rms_raw,real_power_raw,reactive_power_raw,apparent_power_raw
2026-07-23T02:03:56.570Z,155.854,ok,current_change,240.46348712446348,1.4695385063327993,324.41799648479787,157.26548591501154,360.87639989927993,0.8994140625,27776,2756,525,509,1168
2026-07-23T02:03:58.582Z,157.866,ok,current_change,240.40287553648065,1.4314252438491772,313.29509374817627,158.81033351732012,351.6073142854286,0.8916015625,27769,2686,507,514,1138
2026-07-23T02:04:00.594Z,159.879,ok,current_change,240.3076287553648,1.4129130877857037,308.96952046171225,157.88342495593497,348.82658860127316,0.8935546875,27758,2652,500,511,1129
2026-07-23T02:04:03.614Z,162.898,ok,current_change,240.40287553648065,1.3971233076139173,306.4977642980186,153.86682118993272,343.26513723296233,0.8935546875,27769,2623,496,498,1111
2026-07-23T02:04:06.632Z,165.916,ok,current_change,240.6712982832618,1.3780666763721063,303.4080690934015,150.15918694439216,338.93956394649837,0.8955078125,27800,2588,491,486,1097
2026-07-23T02:04:07.638Z,166.923,ok,current_change,240.63666309012874,1.3949454069005676,305.2618862161717,155.41166879224127,342.95616771250064,0.890625,27796,2619,494,503,1110
2026-07-23T02:04:08.645Z,167.929,ok,current_change,240.69727467811157,1.3753443004804191,298.4645567660141,157.88342495593497,338.01265538511325,0.8837890625,27803,2583,483,511,1094
2026-07-23T02:04:11.663Z,170.947,ok,current_change,240.49812231759654,1.342131314601834,293.5210444386267,151.39506502623902,330.28841737357044,0.888671875,27780,2522,475,490,1069
2026-07-23T02:04:15.688Z,174.973,ok,current_change,240.58471030042915,1.3132741301499489,286.10577594754557,150.15918694439216,323.18211840295106,0.884765625,27790,2469,463,486,1046
2026-07-23T02:04:17.700Z,176.985,ok,current_change,240.55007510729612,1.296939874799825,280.54432457923474,152.01300406716243,319.4744841574105,0.87890625,27786,2439,454,492,1034
2026-07-23T02:04:21.724Z,181.008,ok,current_change,240.65398068669526,1.2751608676663269,277.45462937461764,148.6143393420836,315.1489108709465,0.880859375,27798,2399,449,481,1020
2026-07-23T02:04:22.731Z,182.015,ok,current_change,240.7145922746781,1.2958509244431502,279.3084464973879,154.17579071039444,319.1655146369488,0.875,27805,2437,452,499,1033
2026-07-23T02:04:27.762Z,187.047,ok,current_change,240.54141630901285,1.2795166690930264,276.2187512927708,151.70403454670074,315.1489108709465,0.8759765625,27785,2407,447,491,1020
2026-07-23T02:04:30.783Z,190.067,ok,current_change,240.6626394849785,1.2953064492648128,279.3084464973879,154.17579071039444,319.1655146369488,0.875,27799,2436,452,499,1033
2026-07-23T02:04:32.795Z,192.079,ok,current_change,240.42019313304718,1.2675382151696024,274.9828732109239,146.76052221931334,312.0592156663294,0.8818359375,27771,2385,445,475,1010
2026-07-23T02:04:33.803Z,193.087,ok,current_change,240.64532188841198,1.2887727471247632,277.45462937461764,154.48476023085612,316.0758194323317,0.873046875,27797,2424,449,500,1023
2026-07-23T02:04:35.815Z,195.100,ok,current_change,240.64532188841198,1.2724384917746394,274.9828732109239,150.46815646485388,313.60406326863796,0.8759765625,27797,2394,445,487,1015
2026-07-23T02:04:46.879Z,206.163,ok,current_change,240.74056866952787,1.2914951230164506,278.07256841554107,154.48476023085612,318.23860607556367,0.873046875,27808,2429,450,500,1030
2026-07-23T02:04:53.906Z,213.194,ok,current_change,240.64532188841198,1.2675382151696024,274.9828732109239,147.37846126023675,312.3681851867911,0.880859375,27797,2385,445,477,1011
2026-07-23T02:04:54.909Z,214.197,ok,current_change,240.74922746781112,1.292039598194788,278.07256841554107,155.10269927177956,318.54757559602535,0.8720703125,27809,2430,450,502,1031
2026-07-23T02:04:56.921Z,216.205,ok,current_change,240.13445278969954,1.2767942932013392,276.8366903336942,147.68743078069846,313.91303278909965,0.8818359375,27738,2402,448,478,1016
2026-07-23T02:04:57.928Z,217.212,ok,current_change,240.41153433476393,1.2936730237298004,278.6905074564645,152.93991262854757,318.23860607556367,0.8759765625,27770,2433,451,495,1030
2026-07-23T02:05:06.980Z,226.264,ok,current_change,240.81849785407724,1.3219857330033482,286.10577594754557,154.79372975131784,325.65387456664473,0.87890625,27817,2485,463,501,1054
2026-07-23T02:05:07.986Z,227.271,ok,current_change,240.8011802575107,1.293128548551463,278.6905074564645,154.17579071039444,318.8565451164871,0.875,27815,2432,451,499,1032
2026-07-23T02:05:29.107Z,248.392,ok,current_change,240.56739270386262,1.3094628039015868,283.6340197838519,152.32197358762414,322.2552098415659,0.880859375,27788,2462,459,493,1043
2026-07-23T02:05:43.190Z,262.475,ok,current_change,240.62800429184546,1.3263415344300478,286.10577594754557,154.79372975131784,325.34490504618304,0.87890625,27795,2493,463,501,1053
2026-07-23T02:05:45.203Z,264.487,ok,current_change,240.70593347639482,1.3067404280098993,284.8698978656987,149.23227838300704,321.9462403211042,0.8857421875,27804,2457,461,483,1042
2026-07-23T02:05:46.209Z,265.493,ok,current_change,240.67995708154504,1.3257970592517103,288.5775321112393,152.63094310808586,326.58078312802985,0.8828125,27801,2492,467,494,1057
2026-07-23T02:05:49.227Z,268.511,ok,current_change,240.44616952789698,1.342131314601834,292.90310539770326,151.0860955057773,329.9794478531087,0.8876953125,27774,2522,474,489,1068
2026-07-23T02:06:01.281Z,280.565,ok,current_change,240.3509227467811,1.357376619595283,294.13898347955006,156.95651639454982,333.6870820986493,0.8818359375,27763,2550,476,508,1080
2026-07-23T02:06:05.305Z,284.589,ok,current_change,240.60202789699568,1.3377755131751345,293.5210444386267,148.6143393420836,329.36150881218526,0.8916015625,27792,2514,475,481,1066
2026-07-23T02:06:06.311Z,285.596,ok,current_change,240.5327575107296,1.3649992720920074,297.84661772509065,155.10269927177956,335.84986874188127,0.88671875,27784,2564,482,502,1087
2026-07-23T02:06:08.323Z,287.608,ok,current_change,240.55007510729612,1.3459426408501964,293.5210444386267,152.63094310808586,334.30502113957266,0.884765625,27786,2529,475,494,1082
2026-07-23T02:06:12.347Z,291.631,ok,current_change,240.38555793991415,1.3660882224486823,297.84661772509065,155.10269927177956,335.84986874188127,0.88671875,27767,2566,482,502,1087
2026-07-23T02:06:17.376Z,296.661,ok,current_change,240.27299356223173,1.3497539670985585,295.3748615613969,150.46815646485388,331.52429545541725,0.890625,27754,2536,478,487,1073
2026-07-23T02:06:19.391Z,298.675,ok,current_change,240.63666309012874,1.3666326976270198,298.4645567660141,154.48476023085612,332.4512040168024,0.8876953125,27796,2567,483,500,1076
2026-07-23T02:06:24.420Z,303.705,ok,current_change,240.55007510729612,1.3475760663852088,294.13898347955006,152.32197358762414,331.52429545541725,0.8876953125,27786,2532,476,493,1073
2026-07-23T02:06:36.490Z,315.774,ok,current_change,240.27299356223173,1.3851448536904933,302.79013005247805,154.17579071039444,340.17544202834523,0.890625,27754,2601,490,499,1101
2026-07-23T02:06:37.497Z,316.781,ok,current_change,240.1257939914163,1.4009346338622797,306.4977642980186,155.720638312703,343.88307627388576,0.890625,27737,2630,496,504,1113
2026-07-23T02:06:38.503Z,317.787,ok,current_change,240.117135193133,1.3617324210219826,297.84661772509065,151.70403454670074,334.30502113957266,0.890625,27736,2558,482,491,1082
2026-07-23T02:06:41.521Z,320.805,ok,current_change,240.17774678111584,1.390589605473868,303.4080690934015,155.720638312703,341.4113201101921,0.888671875,27743,2611,491,504,1105
2026-07-23T02:06:56.594Z,335.878,ok,current_change,240.27299356223173,1.4069238608239916,310.82333758448254,152.01300406716243,346.3548324375795,0.8974609375,27754,2641,503,492,1121
2026-07-23T02:06:58.606Z,337.891,ok,current_change,239.82273605150212,1.3867782792255057,305.87982525709515,147.37846126023675,339.8664725078835,0.900390625,27702,2604,495,477,1100
2026-07-23T02:06:59.613Z,338.897,ok,current_change,239.99591201716737,1.4074683360023292,310.2053985435591,150.46815646485388,345.1189543557326,0.8994140625,27722,2642,502,487,1117
2026-07-23T02:07:01.625Z,340.909,ok,current_change,240.3076287553648,1.3840559033338184,305.2618862161717,149.23227838300704,340.4844115488069,0.8974609375,27758,2599,494,483,1102
2026-07-23T02:07:06.656Z,345.941,ok,current_change,240.19506437768237,1.4031125345756295,310.2053985435591,148.92330886254533,344.5010153148092,0.900390625,27745,2634,502,482,1115
2026-07-23T02:07:08.670Z,347.954,ok,current_change,240.37689914163087,1.4199912651040907,315.1489108709465,149.23227838300704,348.82658860127316,0.9033203125,27766,2665,510,483,1129
2026-07-23T02:07:15.711Z,354.995,ok,current_change,240.60202789699568,1.4423147474159264,318.23860607556367,157.88342495593497,355.3149485309691,0.8955078125,27792,2706,515,511,1150
2026-07-23T02:07:17.723Z,357.008,ok,current_change,240.72325107296135,1.4635492793710874,321.9462403211042,160.04621159916695,359.64052181743307,0.89453125,27806,2745,521,518,1164
2026-07-23T02:07:18.730Z,358.014,ok,current_change,240.3942167381974,1.4455815984859512,317.0027279937168,159.11930303778183,355.0059790105074,0.8935546875,27768,2712,513,515,1149
2026-07-23T02:07:25.771Z,365.055,ok,current_change,240.4894635193133,1.46300480419275,321.32830128018077,160.66415064009038,359.3315522969714,0.8935546875,27779,2744,520,520,1163
2026-07-23T02:07:35.829Z,375.113,ok,current_change,240.64532188841198,1.4902285631096228,331.833264975879,153.86682118993272,365.51094270620564,0.9033203125,27797,2794,537,498,1183
2026-07-23T02:07:36.835Z,376.120,ok,current_change,240.42019313304718,1.4700829815111367,324.41799648479787,157.88342495593497,360.87639989927993,0.8984375,27771,2757,525,511,1168
2026-07-23T02:07:43.876Z,383.161,ok,current_change,240.62800429184546,1.4907730382879603,329.36150881218526,159.73724207870524,366.12888174712907,0.8994140625,27795,2795,533,517,1185
2026-07-23T02:07:57.941Z,397.225,ok,current_change,240.59336909871243,1.5136409957781334,335.5408992214195,159.11930303778183,371.69033311543984,0.9033203125,27791,2837,543,515,1203
2026-07-23T02:07:58.947Z,398.232,ok,current_change,240.55007510729612,1.4967622652496722,334.30502113957266,152.01300406716243,365.2019731857439,0.908203125,27786,2806,541,492,1182
2026-07-23T02:07:59.954Z,399.238,ok,current_change,240.03920600858368,1.5141854709564708,335.5408992214195,156.95651639454982,370.7634245540547,0.9052734375,27727,2838,543,508,1200
2026-07-23T02:08:02.974Z,402.258,ok,current_change,240.50678111587982,1.532153151841607,341.7202896306538,156.0296078331647,376.01590640190386,0.9091796875,27781,2871,553,505,1217
2026-07-23T02:08:04.986Z,404.270,ok,current_change,240.6193454935622,1.512007570243121,334.9229601804961,158.81033351732012,371.07239407451647,0.9033203125,27794,2834,542,514,1201
2026-07-23T02:08:12.029Z,411.313,ok,current_change,240.117135193133,1.5316086766632695,338.6305944260367,161.28208968101382,375.0889978405187,0.90234375,27736,2870,548,522,1214
2026-07-23T02:08:24.099Z,423.383,ok,current_change,240.60202789699568,1.5555655845101177,345.4279238761943,161.28208968101382,381.5773577702147,0.9052734375,27792,2914,559,522,1235
2026-07-23T02:08:27.117Z,426.401,ok,current_change,240.59336909871243,1.5370534284466442,340.4844115488069,161.59105920147553,377.25178448375067,0.9033203125,27791,2880,551,523,1221
2026-07-23T02:08:29.129Z,428.413,ok,current_change,240.74922746781112,1.5555655845101177,346.6638019580412,160.04621159916695,381.8863272906764,0.9072265625,27809,2914,561,518,1236
2026-07-23T02:08:31.144Z,430.428,ok,current_change,240.6193454935622,1.5397758043383314,343.5741067534241,157.26548591501154,377.8697235246741,0.9091796875,27794,2885,556,509,1223
2026-07-23T02:08:35.167Z,434.452,ok,current_change,240.4894635193133,1.5577434852234675,347.2817409989646,158.81033351732012,381.8863272906764,0.9091796875,27779,2918,562,514,1236
2026-07-23T02:08:36.174Z,435.458,ok,current_change,240.5760515021459,1.5876896200320278,355.93288757189254,157.57445543547325,389.30159578175744,0.9140625,27789,2973,576,510,1260
2026-07-23T02:08:38.186Z,437.471,ok,current_change,240.2123819742489,1.5680885136118792,350.3714362035817,157.26548591501154,384.04911393390836,0.912109375,27747,2937,567,509,1243
2026-07-23T02:08:40.199Z,439.483,ok,current_change,240.61068669527896,1.5866006696753527,356.55082661281597,155.41166879224127,388.99262626129575,0.916015625,27793,2971,577,503,1259
2026-07-23T02:08:51.258Z,450.546,ok,current_change,240.33360515021457,1.6029349250254765,357.78670469466283,160.9731201605521,392.7002605068363,0.9111328125,27761,3001,579,521,1271
2026-07-23T02:09:04.306Z,463.590,ok,current_change,240.76654506437765,1.5876896200320278,355.3149485309691,159.11930303778183,389.6105653022192,0.912109375,27811,2973,575,515,1261
2026-07-23T02:09:06.318Z,465.603,ok,current_change,240.80983905579396,1.6045683505604889,359.64052181743307,160.66415064009038,393.93613858868315,0.912109375,27816,3004,582,520,1275
2026-07-23T02:09:15.370Z,474.655,ok,current_change,240.83581545064376,1.6203581307322752,361.49433894020336,165.60766296747778,397.6437728342237,0.908203125,27819,3033,585,536,1287
2026-07-23T02:09:35.486Z,494.770,ok,current_change,240.6886158798283,1.6709943223176589,375.7069368814421,163.13590680378408,409.69358413223046,0.9169921875,27802,3126,608,528,1326
2026-07-23T02:09:36.493Z,495.777,ok,current_change,240.6626394849785,1.6350589605473866,364.58403414482046,165.60766296747778,400.73346803884084,0.91015625,27799,3060,590,536,1297
2026-07-23T02:09:39.510Z,498.795,ok,current_change,240.22969957081543,1.6524821662541853,369.52754647220786,164.37178488563094,404.4411022843814,0.9130859375,27749,3092,598,532,1309
2026-07-23T02:09:59.609Z,518.894,ok,current_change,240.60202789699568,1.6693608967826465,374.47105879959526,163.7538458447075,409.0756450913071,0.916015625,27792,3123,606,530,1324
2026-07-23T02:10:04.639Z,523.923,ok,current_change,240.70593347639482,1.650848740719173,370.1454855131313,162.82693728332237,404.75007180484306,0.9150390625,27804,3089,599,527,1310
2026-07-23T02:10:07.657Z,526.941,ok,current_change,240.55007510729612,1.6704498471393214,375.0889978405187,163.13590680378408,409.0756450913071,0.916015625,27786,3125,607,528,1324
2026-07-23T02:10:27.772Z,547.056,ok,current_change,240.6626394849785,1.6916843790944822,379.41457112698265,166.53457152886293,414.63709645961785,0.9150390625,27799,3164,614,539,1342
2026-07-23T02:10:30.790Z,550.074,ok,current_change,240.41153433476393,1.6731722230310087,376.942814963289,160.35518111962867,409.69358413223046,0.919921875,27770,3130,610,519,1326
2026-07-23T02:10:35.819Z,555.103,ok,current_change,240.56739270386262,1.7107410103362932,384.9760224952935,164.37178488563094,418.9626697460819,0.9189453125,27788,3199,623,532,1356
2026-07-23T02:10:36.826Z,556.110,ok,current_change,240.64532188841198,1.6873285776677827,380.0325101679061,161.90002872193725,413.71018789823273,0.919921875,27797,3156,615,524,1339
2026-07-23T02:10:39.843Z,559.128,ok,current_change,240.74056866952787,1.7047517833745813,383.12220537252324,168.6973581720949,418.6537002256201,0.9150390625,27808,3188,620,546,1355
2026-07-23T02:10:48.896Z,568.180,ok,current_change,240.55007510729612,1.7216305139030423,386.21190057714034,168.3883886516332,421.43442590977554,0.916015625,27786,3219,625,545,1364
2026-07-23T02:11:11.005Z,590.290,ok,current_change,240.81849785407724,1.7385092444315036,392.3912909863746,165.9166324879395,426.06896871670125,0.9208984375,27817,3250,635,537,1379
2026-07-23T02:11:32.126Z,611.411,ok,current_change|power_change,241.08692060085835,0.1872994613480856,40.166037660022596,33.36870820986493,52.524818478491085,0.7705078125,27848,401,65,108,170
2026-07-23T02:11:39.167Z,618.451,ok,current_change,240.92240343347638,0.20690056776823407,45.727489028333416,32.44179964847979,56.23245272403163,0.8125,27829,437,74,105,182
2026-07-23T02:11:41.179Z,620.464,ok,current_change,240.96569742489268,0.18294365992138592,41.401915741869445,29.970043484786093,51.288940396644236,0.806640625,27834,393,67,97,166
2026-07-23T02:11:48.220Z,627.504,ok,current_change,241.00033261802574,0.20145581598485948,47.58130615110369,35.840464373558625,59.940086969572185,0.798828125,27838,427,77,116,194
2026-07-23T02:11:55.244Z,634.529,ok,current_change,241.22546137339054,0.22160139758334543,47.58130615110369,37.38531197586718,60.86699553095732,0.7861328125,27864,464,77,121,197
2026-07-23T02:11:56.251Z,635.535,ok,current_change,241.18216738197424,0.19982239044984712,42.637793823716294,35.2225253326352,55.61451368310821,0.771484375,27859,424,69,114,180
2026-07-23T02:12:07.315Z,646.599,ok,current_change,240.96569742489268,0.22160139758334543,48.81718423295054,36.14943389402033,60.86699553095732,0.8017578125,27834,464,79,117,197
2026-07-23T02:12:08.321Z,647.606,ok,current_change,240.94837982832615,0.20635609258989662,46.34542806925684,34.913555812173485,58.39523936726362,0.798828125,27832,436,75,113,189
2026-07-23T02:12:18.379Z,657.663,ok,current_change,241.06960300429182,0.18893288688309795,40.78397670094602,33.05973868940321,52.8337879989528,0.77734375,27846,404,66,107,171
2026-07-23T02:12:28.437Z,667.721,ok,current_change,241.08692060085835,0.17368758188964914,38.93015957817575,30.89695204617123,50.05306231479739,0.783203125,27848,376,63,100,162
2026-07-23T02:13:28.764Z,728.048,ok,heartbeat,240.50678111587982,0.1791323336730237,38.31222053725232,32.44179964847979,50.3620318352591,0.759765625,27781,386,62,105,163
2026-07-23T02:14:29.092Z,788.376,ok,heartbeat,240.76654506437765,0.1753210074246615,37.076342455405474,32.44179964847979,49.43512327387396,0.75,27811,379,60,105,160
2026-07-23T02:15:02.266Z,821.550,ok,current_change|power_change|heater_off,240.7145922746781,0.0,2.471756163693698,11.431872257083354,11.740841777545066,0.2099609375,27805,57,4,37,38
2026-07-23T02:16:02.595Z,881.879,ok,heartbeat,240.7578862660944,0.0,3.0896952046171227,9.57805513431308,10.195994175236505,0.302734375,27810,57,5,31,33
2026-07-23T02:17:02.924Z,942.209,ok,heartbeat,241.03496781115877,0.0,1.235878081846849,11.431872257083354,12.667750338930203,0.072265625,27842,57,2,37,41
2026-07-23T02:17:38.126Z,977.411,ok,current_change|power_change|heater_on,240.85313304721026,0.21887902169165815,45.727489028333416,38.31222053725232,59.940086969572185,0.767578125,27821,459,74,124,194
2026-07-23T02:17:42.150Z,981.435,ok,current_change,241.19948497854074,0.19328868830979762,42.01985478279287,36.14943389402033,55.61451368310821,0.7548828125,27861,412,68,117,180
2026-07-23T02:17:45.172Z,984.456,ok,current_change,241.19948497854074,0.17586548260299895,38.31222053725232,31.20592156663294,49.74409279433568,0.7763671875,27861,380,62,101,161
2026-07-23T02:18:08.287Z,1007.572,ok,current_change,241.21680257510727,0.21833454651332068,46.963367110180265,37.076342455405474,59.940086969572185,0.783203125,27863,458,76,120,194
2026-07-23T02:18:10.300Z,1009.584,ok,current_change,241.31204935622316,0.1987334400931722,43.25573286463972,34.29561677125006,55.3055441626465,0.78125,27874,422,70,111,179
2026-07-23T02:18:12.312Z,1011.596,ok,current_change,241.372660944206,0.21779007133498324,48.199245192027114,34.913555812173485,59.940086969572185,0.80859375,27881,457,78,113,194
2026-07-23T02:18:14.324Z,1013.609,ok,current_change,241.35534334763946,0.20036686562818457,43.87367190556314,33.98664725078835,55.61451368310821,0.7880859375,27879,425,71,110,180
2026-07-23T02:18:16.337Z,1015.621,ok,current_change,241.01765021459224,0.21996797204833307,48.199245192027114,36.14943389402033,60.249056490033894,0.7998046875,27840,461,78,117,195
2026-07-23T02:18:19.355Z,1018.639,ok,current_change,241.28607296137338,0.1960110642014849,42.637793823716294,33.677677730326636,54.687605121723074,0.78515625,27871,417,69,109,177
2026-07-23T02:18:25.394Z,1024.678,ok,current_change,241.1215557939914,0.1807657592080361,39.54809861909917,32.13283012801808,50.97997087618253,0.775390625,27852,389,64,104,165
2026-07-23T02:18:29.417Z,1028.702,ok,current_change,241.00033261802574,0.20690056776823407,45.10954998740999,34.604586291711776,57.15936128541677,0.7939453125,27838,437,73,112,185
2026-07-23T02:18:40.481Z,1039.766,ok,current_change,240.9397210300429,0.18784393652642303,40.78397670094602,32.44179964847979,56.23245272403163,0.8076171875,27831,402,66,105,182
2026-07-23T02:18:41.488Z,1040.772,ok,current_change|power_change,241.06960300429182,1.0606376474013683,218.7504204868923,145.21567461700477,262.93306191291714,0.8330078125,27846,2005,354,470,851
2026-07-23T02:18:42.494Z,1041.778,ok,current_change|power_change,241.00033261802574,1.3007512010481874,284.2519588247753,148.3053698216219,320.71036223925734,0.8857421875,27838,2446,460,480,1038
2026-07-23T02:18:43.501Z,1042.785,ok,current_change|power_change,241.0955793991416,1.5599213859368173,349.13555812173485,157.57445543547325,383.12220537252324,0.9111328125,27849,2922,565,510,1240
2026-07-23T02:18:44.507Z,1043.791,ok,current_change,241.1648497854077,1.6089241519871886,361.49433894020336,159.42827255824355,395.4809861909917,0.9140625,27857,3012,585,516,1280
2026-07-23T02:18:45.513Z,1044.798,ok,current_change,241.19948497854074,1.5887785703887027,354.6970094900457,162.51796776286065,390.5374738636043,0.908203125,27861,2975,574,526,1264
2026-07-23T02:18:46.523Z,1045.807,ok,current_change,241.1908261802575,1.6492153151841604,371.9993026359016,159.42827255824355,405.0590413253048,0.9189453125,27860,3086,602,516,1311
2026-07-23T02:18:48.535Z,1047.820,ok,current_change,240.92240343347638,1.576255641286941,356.55082661281597,159.11930303778183,390.5374738636043,0.912109375,27829,2952,577,515,1264
2026-07-23T02:18:49.542Z,1048.826,ok,current_change,241.008991416309,1.5958567477070895,357.1687656537394,161.59105920147553,392.08232146591286,0.91015625,27839,2988,578,523,1269
2026-07-23T02:18:51.547Z,1050.835,ok,current_change,241.0955793991416,1.6361479109040615,367.6737293494376,162.20899824239893,401.96934612068765,0.9140625,27849,3062,595,525,1301
2026-07-23T02:18:53.552Z,1052.840,ok,current_change,241.15619098712443,1.6671829960692965,375.0889978405187,163.7538458447075,409.38461461176877,0.916015625,27856,3119,607,530,1325
2026-07-23T02:18:55.561Z,1054.845,ok,current_change,241.15619098712443,1.696040180521182,382.5042663315998,164.68075440609263,416.49091358238815,0.91796875,27856,3172,619,533,1348
