timestamp_pacific,test_elapsed_seconds,event_id,event,status,details
2026-08-03T18:24:54.967-07:00,0.000,,run_created,ok,"{""run_directory"":""/home/pi/conformance_testing_team/saved_data/conformance_runs/WH-3/run_2026_08_03_182454_PDT"",""water_output_enabled"":true,""outside_communication_heartbeat_enabled"":true}"
2026-08-03T18:24:55.171-07:00,0.205,,power_monitor,ready,"{""pid"":23890}"
2026-08-03T18:24:56.193-07:00,1.227,,cta_controller,started,"{""pid"":23891}"
2026-08-03T18:24:56.193-07:00,-14.806,,test_start_scheduled,pending,"{""test_start_pacific"":""2026-08-03T18:25:11.000-07:00""}"
2026-08-03T18:25:11.026-07:00,0.027,,test_started,ok,{}
2026-08-03T20:25:11.032-07:00,7200.033,water_draw_1,water_draw_started,started,"{""pid"":24060,""target_volume_gal"":15.0}"
2026-08-03T20:29:55.312-07:00,7484.313,water_draw_1,water_draw_completed,ok,"{""return_code"":0}"
2026-08-03T20:55:11.200-07:00,9000.201,water_draw_2,water_draw_started,started,"{""pid"":24097,""target_volume_gal"":2.0}"
2026-08-03T20:55:50.697-07:00,9039.697,water_draw_2,water_draw_completed,ok,"{""return_code"":0}"
2026-08-03T22:05:11.159-07:00,13200.160,water_draw_3,water_draw_started,started,"{""pid"":24207,""target_volume_gal"":9.0}"
2026-08-03T22:08:04.373-07:00,13373.373,water_draw_3,water_draw_completed,ok,"{""return_code"":0}"
2026-08-04T00:25:11.107-07:00,21600.108,,cta_return_to_normal,requested,{}
2026-08-04T00:25:13.530-07:00,21602.530,,cta_return_to_normal,completed,"{""return_code"":0}"
2026-08-04T00:25:13.595-07:00,21602.596,,power_monitor_shutdown,stopped,{}
2026-08-04T00:25:13.596-07:00,21602.596,,run_finished,completed,{}
