# time,command,argument,event_id,value,units,efficiency
1786585700,o,,auto_outside_comm_for_advanced_load_up_1,,,
1786585715,a,0,advanced_load_up_1,100,2,
1786586510,o,,auto_outside_comm_heartbeat_01,,,
1786587320,o,,auto_outside_comm_heartbeat_02,,,
1786588130,o,,auto_outside_comm_heartbeat_03,,,
1786588940,o,,auto_outside_comm_heartbeat_04,,,
1786589750,o,,auto_outside_comm_heartbeat_05,,,
1786590560,o,,auto_outside_comm_heartbeat_06,,,
1786591370,o,,auto_outside_comm_heartbeat_07,,,
1786592180,o,,auto_outside_comm_heartbeat_08,,,
1786592990,o,,auto_outside_comm_heartbeat_09,,,
1786593800,o,,auto_outside_comm_heartbeat_10,,,
1786594610,o,,auto_outside_comm_heartbeat_11,,,
1786594700,o,,auto_outside_comm_for_shed_1,,,
1786594715,s,0,shed_1,,,
1786595420,o,,auto_outside_comm_heartbeat_12,,,
1786596230,o,,auto_outside_comm_heartbeat_13,,,
1786597040,o,,auto_outside_comm_heartbeat_14,,,
1786597850,o,,auto_outside_comm_heartbeat_15,,,
1786598660,o,,auto_outside_comm_heartbeat_16,,,
1786599470,o,,auto_outside_comm_heartbeat_17,,,
1786600280,o,,auto_outside_comm_heartbeat_18,,,
1786601090,o,,auto_outside_comm_heartbeat_19,,,
1786601900,o,,auto_outside_comm_heartbeat_20,,,
1786602710,o,,auto_outside_comm_heartbeat_21,,,
1786603520,o,,auto_outside_comm_heartbeat_22,,,
1786604330,o,,auto_outside_comm_heartbeat_23,,,
1786605140,o,,auto_outside_comm_heartbeat_24,,,
1786605950,o,,auto_outside_comm_heartbeat_25,,,
1786606100,o,,auto_outside_comm_for_advanced_load_up_2,,,
1786606115,a,0,advanced_load_up_2,100,2,1
1786606760,o,,auto_outside_comm_heartbeat_26,,,
1786607570,o,,auto_outside_comm_heartbeat_27,,,
1786608380,o,,auto_outside_comm_heartbeat_28,,,
1786609190,o,,auto_outside_comm_heartbeat_29,,,
1786609700,o,,auto_outside_comm_for_run_normal_1,,,
1786609715,e,0,run_normal_1,,,
1786610000,o,,auto_outside_comm_heartbeat_30,,,
1786610810,o,,auto_outside_comm_heartbeat_31,,,
