event_id,timestamp_pacific,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts,cold_source_station,cold_source_timestamp_pacific
water_draw_2,2026-09-03T15:35:51.016-07:00,0.000,drawing,,open,2.0,0.000005,3.522724,36.55,97.79,26.07,78.92,22.90,73.22,1317,1219,1167,229,WH-station1,2026-09-03T15:35:51.015-07:00
water_draw_2,2026-09-03T15:35:51.517-07:00,1.002,drawing,,open,2.0,0.058755,3.517575,37.07,98.73,26.48,79.67,22.90,73.22,1322,1223,1166,229,WH-station1,2026-09-03T15:35:51.517-07:00
water_draw_2,2026-09-03T15:35:52.019-07:00,1.504,drawing,,open,2.0,0.088780,3.589657,36.76,98.16,26.17,79.11,22.60,72.68,1319,1220,1180,226,WH-station1,2026-09-03T15:35:52.019-07:00
water_draw_2,2026-09-03T15:35:52.521-07:00,2.006,drawing,,open,2.0,0.119030,3.615400,37.38,99.29,26.07,78.92,22.90,73.22,1325,1219,1185,229,WH-station1,2026-09-03T15:35:52.521-07:00
water_draw_2,2026-09-03T15:35:53.023-07:00,2.508,drawing,,open,2.0,0.148495,3.522724,37.59,99.66,26.38,79.48,22.30,72.14,1327,1222,1167,223,WH-station1,2026-09-03T15:35:53.023-07:00
water_draw_2,2026-09-03T15:35:53.525-07:00,3.010,drawing,,open,2.0,0.177582,3.476386,38.01,100.41,26.38,79.48,22.60,72.68,1331,1222,1158,226,WH-station1,2026-09-03T15:35:53.525-07:00
water_draw_2,2026-09-03T15:35:54.027-07:00,3.512,drawing,,open,2.0,0.206358,3.440345,38.22,100.79,26.17,79.11,22.70,72.86,1333,1220,1151,227,WH-station1,2026-09-03T15:35:54.027-07:00
water_draw_2,2026-09-03T15:35:54.529-07:00,4.014,drawing,,open,2.0,0.234671,3.383710,38.53,101.35,26.48,79.67,22.70,72.86,1336,1223,1140,227,WH-station1,2026-09-03T15:35:54.529-07:00
water_draw_2,2026-09-03T15:35:55.032-07:00,4.516,drawing,,open,2.0,0.263293,3.419750,39.15,102.48,26.28,79.30,22.70,72.86,1342,1221,1147,227,WH-station1,2026-09-03T15:35:55.031-07:00
water_draw_2,2026-09-03T15:35:55.537-07:00,5.018,drawing,,open,2.0,0.291790,3.404304,39.36,102.85,26.28,79.30,22.20,71.96,1344,1221,1144,222,WH-station1,2026-09-03T15:35:55.535-07:00
water_draw_2,2026-09-03T15:35:56.042-07:00,5.524,drawing,,open,2.0,0.320429,3.399156,39.78,103.60,26.17,79.11,22.80,73.04,1348,1220,1143,228,WH-station1,2026-09-03T15:35:56.041-07:00
water_draw_2,2026-09-03T15:35:56.547-07:00,6.029,drawing,,open,2.0,0.348482,3.332223,40.19,104.35,26.28,79.30,22.80,73.04,1352,1221,1130,228,WH-station1,2026-09-03T15:35:56.546-07:00
