event_id,scheduled_pacific,offset_seconds,action,command_code,duration_byte,requested_duration_seconds,represented_duration_seconds,advanced_duration_minutes,advanced_value,advanced_units,advanced_efficiency,expected_operational_states,generated,prerequisite_for
auto_outside_comm_for_advanced_load_up_1,2026-09-03T12:05:35-07:00,-15,outside_communication,o,,,,,,,,,true,advanced_load_up_1
advanced_load_up_1,2026-09-03T12:05:50-07:00,0,advanced_load_up,a,,,,65535,100,2,1,3|6,false,
auto_outside_comm_heartbeat_01,2026-09-03T12:15:35-07:00,585,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_02,2026-09-03T12:25:35-07:00,1185,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_03,2026-09-03T12:35:35-07:00,1785,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_04,2026-09-03T12:45:35-07:00,2385,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_05,2026-09-03T12:55:35-07:00,2985,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_06,2026-09-03T13:05:35-07:00,3585,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_07,2026-09-03T13:15:35-07:00,4185,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_08,2026-09-03T13:25:35-07:00,4785,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_09,2026-09-03T13:35:35-07:00,5385,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_10,2026-09-03T13:45:35-07:00,5985,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_11,2026-09-03T13:55:35-07:00,6585,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_12,2026-09-03T14:05:35-07:00,7185,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_13,2026-09-03T14:15:35-07:00,7785,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_14,2026-09-03T14:25:35-07:00,8385,outside_communication,o,,,,,,,,,true,
auto_outside_comm_for_shed_1,2026-09-03T14:35:35-07:00,8985,outside_communication,o,,,,,,,,,true,shed_1
shed_1,2026-09-03T14:35:50-07:00,9000,shed,s,0,,,,,,,2|4,false,
auto_outside_comm_heartbeat_16,2026-09-03T14:45:35-07:00,9585,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_17,2026-09-03T14:55:35-07:00,10185,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_18,2026-09-03T15:05:35-07:00,10785,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_19,2026-09-03T15:15:35-07:00,11385,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_20,2026-09-03T15:25:35-07:00,11985,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_21,2026-09-03T15:35:35-07:00,12585,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_22,2026-09-03T15:45:35-07:00,13185,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_23,2026-09-03T15:55:35-07:00,13785,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_24,2026-09-03T16:05:35-07:00,14385,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_25,2026-09-03T16:15:35-07:00,14985,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_26,2026-09-03T16:25:35-07:00,15585,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_27,2026-09-03T16:35:35-07:00,16185,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_28,2026-09-03T16:45:35-07:00,16785,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_29,2026-09-03T16:55:35-07:00,17385,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_30,2026-09-03T17:05:35-07:00,17985,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_31,2026-09-03T17:15:35-07:00,18585,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_32,2026-09-03T17:25:35-07:00,19185,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_33,2026-09-03T17:35:35-07:00,19785,outside_communication,o,,,,,,,,,true,
auto_outside_comm_for_advanced_load_up_2,2026-09-03T17:45:35-07:00,20385,outside_communication,o,,,,,,,,,true,advanced_load_up_2
advanced_load_up_2,2026-09-03T17:45:50-07:00,20400,advanced_load_up,a,,,,65535,100,2,9,3|6,false,
auto_outside_comm_heartbeat_35,2026-09-03T17:55:35-07:00,20985,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_36,2026-09-03T18:05:35-07:00,21585,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_37,2026-09-03T18:15:35-07:00,22185,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_38,2026-09-03T18:25:35-07:00,22785,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_39,2026-09-03T18:35:35-07:00,23385,outside_communication,o,,,,,,,,,true,
auto_outside_comm_for_run_normal_1,2026-09-03T18:45:35-07:00,23985,outside_communication,o,,,,,,,,,true,run_normal_1
run_normal_1,2026-09-03T18:45:50-07:00,24000,run_normal,e,0,,,,,,,0|1,false,
auto_outside_comm_heartbeat_41,2026-09-03T18:55:35-07:00,24585,outside_communication,o,,,,,,,,,true,
auto_outside_comm_heartbeat_42,2026-09-03T19:05:35-07:00,25185,outside_communication,o,,,,,,,,,true,
