timestamp_pacific,monitor_elapsed_seconds,status,record_reason,voltage_rms,current_rms,real_power,reactive_power,apparent_power,power_factor
2026-08-14T22:31:03.736-07:00,0.001,ok,initial_sample,241.065,0.000,2.130,9.585,10.650,0.199
2026-08-14T22:32:04.070-07:00,60.335,ok,heartbeat,240.741,0.000,2.130,11.715,12.780,0.166
2026-08-14T22:33:04.401-07:00,120.666,ok,heartbeat,240.689,0.000,2.130,12.780,12.780,0.166
2026-08-14T22:34:04.735-07:00,181.000,ok,heartbeat,240.732,0.000,2.130,10.650,11.715,0.182
2026-08-14T22:35:05.067-07:00,241.332,ok,heartbeat,240.916,0.000,0.000,11.715,12.780,0.083
2026-08-14T22:36:05.394-07:00,301.659,ok,heartbeat,240.881,0.000,0.000,12.780,13.845,0.076
2026-08-14T22:37:05.728-07:00,361.993,ok,heartbeat,240.951,0.000,2.130,11.715,12.780,0.166
2026-08-14T22:38:06.062-07:00,422.327,ok,heartbeat,240.802,0.000,0.000,10.650,11.715,0.091
2026-08-14T22:39:06.392-07:00,482.658,ok,heartbeat,241.214,0.000,0.000,11.715,11.715,0.000
2026-08-14T22:40:06.726-07:00,542.992,ok,heartbeat,240.890,0.000,2.130,10.650,11.715,0.182
2026-08-14T22:41:07.059-07:00,603.324,ok,heartbeat,241.144,0.000,0.000,11.715,11.715,0.000
2026-08-14T22:42:07.395-07:00,663.657,ok,heartbeat,240.890,0.000,0.000,13.845,13.845,0.153
2026-08-14T22:43:07.730-07:00,723.992,ok,heartbeat,241.082,0.000,2.130,10.650,11.715,0.182
2026-08-14T22:44:08.065-07:00,784.327,ok,heartbeat,241.170,0.000,2.130,11.715,12.780,0.250
2026-08-14T22:45:08.399-07:00,844.661,ok,heartbeat,241.179,0.000,0.000,12.780,12.780,0.083
2026-08-14T22:46:08.732-07:00,904.994,ok,heartbeat,241.336,0.000,0.000,10.650,10.650,0.000
2026-08-14T22:47:09.066-07:00,965.328,ok,heartbeat,241.441,0.000,0.000,9.585,10.650,0.100
2026-08-14T22:48:09.400-07:00,1025.662,ok,heartbeat,241.196,0.000,0.000,11.715,12.780,0.083
2026-08-14T22:49:09.733-07:00,1085.995,ok,heartbeat,241.327,0.000,2.130,10.650,11.715,0.182
2026-08-14T22:50:10.067-07:00,1146.329,ok,heartbeat,241.345,0.000,2.130,12.780,13.845,0.153
2026-08-14T22:51:10.402-07:00,1206.664,ok,heartbeat,241.292,0.000,4.260,11.715,12.780,0.333
2026-08-14T22:52:10.736-07:00,1266.998,ok,heartbeat,241.415,0.000,2.130,11.715,12.780,0.250
2026-08-14T22:53:11.069-07:00,1327.331,ok,heartbeat,241.380,0.000,4.260,11.715,12.780,0.333
2026-08-14T22:54:11.403-07:00,1387.665,ok,heartbeat,241.432,0.000,0.000,10.650,11.715,0.091
2026-08-14T22:55:11.736-07:00,1447.998,ok,heartbeat,241.389,0.000,0.000,10.650,11.715,0.091
2026-08-14T22:56:12.069-07:00,1508.331,ok,heartbeat,241.563,0.000,2.130,11.715,12.780,0.166
2026-08-14T22:57:12.403-07:00,1568.665,ok,heartbeat,241.056,0.000,0.000,11.715,11.715,0.000
2026-08-14T22:58:12.736-07:00,1628.998,ok,heartbeat,241.126,0.000,0.000,9.585,10.650,0.100
2026-08-14T22:59:13.068-07:00,1689.330,ok,heartbeat,241.485,0.000,0.000,12.780,13.845,0.076
2026-08-14T23:00:13.401-07:00,1749.663,ok,heartbeat,241.284,0.000,0.000,12.780,13.845,0.076
2026-08-14T23:01:13.734-07:00,1809.995,ok,heartbeat,241.441,0.000,2.130,12.780,13.845,0.230
2026-08-14T23:02:14.070-07:00,1870.332,ok,heartbeat,241.170,0.000,2.130,11.715,12.780,0.166
2026-08-14T23:03:14.404-07:00,1930.666,ok,heartbeat,241.187,0.000,2.130,10.650,11.715,0.182
2026-08-14T23:04:14.739-07:00,1991.001,ok,heartbeat,241.240,0.000,2.130,11.715,12.780,0.250
2026-08-14T23:05:15.074-07:00,2051.336,ok,heartbeat,241.520,0.000,2.130,10.650,11.715,0.182
2026-08-14T23:06:15.408-07:00,2111.670,ok,heartbeat,241.406,0.000,0.000,9.585,10.650,0.100
2026-08-14T23:07:15.760-07:00,2172.022,ok,heartbeat,241.310,0.000,0.000,13.845,13.845,0.000
2026-08-14T23:08:16.095-07:00,2232.357,ok,heartbeat,241.126,0.000,2.130,10.650,11.715,0.182
2026-08-14T23:09:16.428-07:00,2292.690,ok,heartbeat,241.432,0.000,2.130,10.650,11.715,0.182
2026-08-14T23:10:16.761-07:00,2353.023,ok,heartbeat,241.607,0.000,0.000,11.715,12.780,0.083
2026-08-14T23:11:17.095-07:00,2413.357,ok,heartbeat,241.336,0.000,2.130,12.780,13.845,0.153
2026-08-14T23:12:17.429-07:00,2473.691,ok,heartbeat,241.546,0.000,0.000,11.715,12.780,0.083
2026-08-14T23:13:17.762-07:00,2534.024,ok,heartbeat,241.371,0.000,2.130,12.780,13.845,0.153
2026-08-14T23:14:18.096-07:00,2594.358,ok,heartbeat,241.467,0.000,2.130,12.780,13.845,0.153
2026-08-14T23:15:18.429-07:00,2654.691,ok,heartbeat,241.485,0.000,0.000,11.715,10.650,0.199
2026-08-14T23:16:18.762-07:00,2715.024,ok,heartbeat,241.467,0.000,2.130,12.780,13.845,0.230
2026-08-14T23:16:25.804-07:00,2722.066,ok,current_change|power_change|heater_on,241.695,0.240,53.250,45.795,70.290,0.757
2026-08-14T23:17:26.137-07:00,2782.399,ok,heartbeat,241.336,0.212,48.990,39.405,63.900,0.783
2026-08-14T23:17:30.161-07:00,2786.423,ok,current_change|power_change,241.397,1.129,236.431,160.816,286.486,0.825
2026-08-14T23:17:32.173-07:00,2788.436,ok,current_change,241.327,1.245,268.381,162.946,314.176,0.854
2026-08-14T23:17:35.191-07:00,2791.453,ok,current_change,241.598,1.358,300.331,160.816,342.931,0.878
2026-08-14T23:17:39.215-07:00,2795.477,ok,current_change,241.284,1.458,325.891,167.206,366.361,0.889
2026-08-14T23:17:43.239-07:00,2799.501,ok,current_change,241.222,1.592,359.971,167.206,399.376,0.903
2026-08-14T23:17:44.246-07:00,2800.508,ok,current_change,241.222,1.742,396.181,177.856,434.521,0.911
2026-08-14T23:17:52.293-07:00,2808.555,ok,current_change,241.397,1.635,370.621,172.531,408.961,0.906
2026-08-14T23:17:59.335-07:00,2815.597,ok,current_change,241.397,1.525,345.061,161.881,382.336,0.905
2026-08-14T23:18:59.666-07:00,2875.928,ok,heartbeat,241.205,1.501,336.541,167.206,375.946,0.895
2026-08-14T23:19:56.982-07:00,2933.244,ok,current_change,241.319,1.614,366.361,166.141,403.636,0.910
2026-08-14T23:20:30.157-07:00,2966.419,ok,current_change,241.336,1.727,394.051,174.661,431.326,0.913
2026-08-14T23:21:30.490-07:00,3026.752,ok,heartbeat,241.494,1.765,404.701,174.661,440.911,0.917
2026-08-14T23:22:29.818-07:00,3086.080,ok,current_change,241.546,1.896,436.651,181.051,472.862,0.923
2026-08-14T23:23:30.151-07:00,3146.413,ok,heartbeat,241.406,1.932,447.301,177.856,481.382,0.929
2026-08-14T23:24:30.485-07:00,3206.747,ok,heartbeat,241.397,2.008,462.212,186.376,499.487,0.927
2026-08-14T23:25:30.819-07:00,3267.081,ok,heartbeat,241.703,2.054,472.862,190.636,511.202,0.927
2026-08-14T23:26:31.153-07:00,3327.415,ok,heartbeat,241.642,2.053,474.992,185.311,510.137,0.931
2026-08-14T23:27:31.486-07:00,3387.748,ok,heartbeat,241.397,2.058,477.122,183.181,511.202,0.933
2026-08-14T23:28:31.819-07:00,3448.081,ok,heartbeat,241.502,2.060,477.122,183.181,511.202,0.933
2026-08-14T23:29:32.152-07:00,3508.414,ok,heartbeat,241.756,2.084,481.382,189.571,518.657,0.930
2026-08-14T23:30:32.484-07:00,3568.746,ok,heartbeat,241.633,2.088,481.382,192.766,519.722,0.928
2026-08-14T23:31:32.818-07:00,3629.080,ok,heartbeat,241.292,2.080,479.252,189.571,517.592,0.928
2026-08-14T23:32:33.152-07:00,3689.414,ok,heartbeat,241.494,2.071,481.382,187.441,517.592,0.932
2026-08-14T23:33:33.484-07:00,3749.746,ok,heartbeat,241.703,2.095,485.642,184.246,520.787,0.934
2026-08-14T23:34:33.818-07:00,3810.080,ok,heartbeat,241.441,2.093,485.642,184.246,519.722,0.934
2026-08-14T23:35:34.152-07:00,3870.414,ok,heartbeat,241.362,2.103,487.772,185.311,521.852,0.935
2026-08-14T23:36:34.488-07:00,3930.750,ok,heartbeat,241.555,2.129,492.032,191.701,529.307,0.931
2026-08-14T23:37:34.822-07:00,3991.084,ok,heartbeat,241.450,2.112,489.902,185.311,525.047,0.935
2026-08-14T23:38:35.156-07:00,4051.418,ok,heartbeat,241.459,2.132,496.292,181.051,530.372,0.938
2026-08-14T23:39:35.491-07:00,4111.753,ok,heartbeat,241.467,2.145,498.422,190.636,534.632,0.934
2026-08-14T23:40:35.825-07:00,4172.087,ok,heartbeat,241.782,2.144,498.422,187.441,533.567,0.936
2026-08-14T23:41:36.160-07:00,4232.422,ok,heartbeat,241.642,2.157,498.422,192.766,535.697,0.932
2026-08-14T23:42:36.494-07:00,4292.756,ok,heartbeat,241.940,2.140,496.292,189.571,532.502,0.934
2026-08-14T23:43:36.828-07:00,4353.089,ok,heartbeat,241.808,2.173,504.812,188.506,539.957,0.937
2026-08-14T23:44:37.162-07:00,4413.424,ok,heartbeat,241.738,2.177,504.812,191.701,541.022,0.935
2026-08-14T23:45:37.500-07:00,4473.762,ok,heartbeat,241.800,2.181,504.812,197.026,542.087,0.931
2026-08-14T23:46:37.835-07:00,4534.097,ok,heartbeat,241.546,2.181,504.812,193.831,541.022,0.933
2026-08-14T23:47:38.169-07:00,4594.431,ok,heartbeat,241.415,2.190,506.942,191.701,543.152,0.935
2026-08-14T23:48:38.507-07:00,4654.769,ok,heartbeat,241.432,2.188,509.072,186.376,543.152,0.938
2026-08-14T23:49:38.841-07:00,4715.103,ok,heartbeat,241.301,2.188,506.942,194.896,546.347,0.934
2026-08-14T23:50:39.158-07:00,4775.420,ok,heartbeat,241.485,2.186,509.072,188.506,543.152,0.937
2026-08-14T23:51:39.493-07:00,4835.755,ok,heartbeat,241.529,2.212,513.332,195.961,549.542,0.934
2026-08-14T23:52:39.827-07:00,4896.089,ok,heartbeat,241.660,2.201,511.202,189.571,546.347,0.938
2026-08-14T23:53:40.161-07:00,4956.423,ok,heartbeat,241.546,2.218,515.462,192.766,550.607,0.936
2026-08-14T23:54:40.495-07:00,5016.757,ok,heartbeat,241.563,2.207,513.332,186.376,549.542,0.938
2026-08-14T23:55:40.829-07:00,5077.091,ok,heartbeat,241.598,2.218,515.462,190.636,550.607,0.938
2026-08-14T23:56:41.162-07:00,5137.424,ok,heartbeat,241.712,2.227,515.462,199.156,552.737,0.932
2026-08-14T23:57:41.494-07:00,5197.756,ok,heartbeat,241.563,2.214,513.332,192.766,549.542,0.936
2026-08-14T23:58:41.827-07:00,5258.089,ok,heartbeat,241.721,2.227,517.592,193.831,554.867,0.935
2026-08-14T23:59:42.161-07:00,5318.423,ok,heartbeat,241.791,2.236,517.592,199.156,555.932,0.933
2026-08-15T00:00:42.476-07:00,5378.738,ok,heartbeat,241.896,2.225,519.722,187.441,553.802,0.938
2026-08-15T00:01:42.809-07:00,5439.071,ok,heartbeat,242.097,2.235,521.852,190.636,555.932,0.938
2026-08-15T00:02:43.142-07:00,5499.404,ok,heartbeat,242.421,2.231,521.852,190.636,555.932,0.938
2026-08-15T00:03:43.475-07:00,5559.737,ok,heartbeat,242.666,2.242,523.982,194.896,559.127,0.937
2026-08-15T00:04:43.808-07:00,5620.070,ok,heartbeat,242.640,2.242,521.852,200.221,559.127,0.933
2026-08-15T00:05:44.143-07:00,5680.405,ok,heartbeat,242.535,2.259,526.112,198.091,562.322,0.936
2026-08-15T00:06:44.477-07:00,5740.739,ok,heartbeat,242.622,2.242,523.982,194.896,559.127,0.937
2026-08-15T00:07:44.811-07:00,5801.073,ok,heartbeat,242.613,2.259,526.112,194.896,561.257,0.937
2026-08-15T00:08:28.045-07:00,5844.307,ok,current_change|power_change,242.893,0.178,44.730,34.080,56.445,0.792
2026-08-15T00:09:28.378-07:00,5904.640,ok,heartbeat,242.412,0.167,42.600,33.015,55.380,0.788
2026-08-15T00:10:28.711-07:00,5964.973,ok,heartbeat,242.193,0.182,44.730,31.950,56.445,0.811
2026-08-15T00:11:29.044-07:00,6025.306,ok,heartbeat,242.316,0.173,42.600,31.950,54.315,0.804
2026-08-15T00:11:58.213-07:00,6054.475,ok,current_change|power_change|heater_off,242.552,0.000,2.130,12.780,13.845,0.230
2026-08-15T00:12:58.547-07:00,6114.809,ok,heartbeat,242.237,0.000,2.130,11.715,10.650,0.199
2026-08-15T00:13:58.882-07:00,6175.144,ok,heartbeat,242.368,0.000,0.000,11.715,12.780,0.083
2026-08-15T00:14:59.215-07:00,6235.477,ok,heartbeat,242.482,0.000,0.000,11.715,12.780,0.083
2026-08-15T00:15:59.549-07:00,6295.811,ok,heartbeat,242.508,0.000,4.260,12.780,13.845,0.308
2026-08-15T00:16:59.882-07:00,6356.144,ok,heartbeat,242.281,0.000,0.000,10.650,11.715,0.091
2026-08-15T00:18:00.216-07:00,6416.478,ok,heartbeat,242.193,0.000,2.130,12.780,13.845,0.153
2026-08-15T00:19:00.550-07:00,6476.812,ok,heartbeat,242.386,0.000,0.000,10.650,10.650,0.000
2026-08-15T00:20:00.885-07:00,6537.147,ok,heartbeat,242.298,0.000,2.130,13.845,14.910,0.143
2026-08-15T00:21:01.219-07:00,6597.481,ok,heartbeat,242.342,0.000,2.130,11.715,12.780,0.250
2026-08-15T00:22:01.553-07:00,6657.815,ok,heartbeat,242.561,0.000,0.000,9.585,10.650,0.100
2026-08-15T00:23:01.887-07:00,6718.149,ok,heartbeat,242.430,0.000,0.000,11.715,12.780,0.083
2026-08-15T00:24:02.221-07:00,6778.483,ok,heartbeat,242.360,0.000,2.130,10.650,11.715,0.182
2026-08-15T00:25:02.551-07:00,6838.816,ok,heartbeat,242.403,0.000,0.000,14.910,14.910,0.000
2026-08-15T00:26:02.883-07:00,6899.148,ok,heartbeat,242.517,0.000,2.130,12.780,13.845,0.230
2026-08-15T00:27:03.215-07:00,6959.480,ok,heartbeat,242.403,0.000,2.130,10.650,12.780,0.000
2026-08-15T00:28:03.544-07:00,7019.809,ok,heartbeat,242.727,0.000,0.000,12.780,13.845,0.076
2026-08-15T00:29:03.875-07:00,7080.141,ok,heartbeat,242.526,0.000,0.000,10.650,11.715,0.091
