timestamp_pacific,test_elapsed_seconds,event_id,event,status,details
2026-08-14T22:31:03.585-07:00,0.000,,run_created,ok,"{""run_directory"":""/home/pi/conformance_testing_team/saved_data/conformance_runs/WH-2/run_2026_08_14_223103_PDT"",""water_output_enabled"":true,""outside_communication_heartbeat_enabled"":true}"
2026-08-14T22:31:03.789-07:00,0.205,,power_monitor,ready,"{""pid"":10071}"
2026-08-14T22:31:04.845-07:00,1.260,,cta_controller,started,"{""pid"":10072}"
2026-08-14T22:31:04.845-07:00,-14.154,,test_start_scheduled,pending,"{""test_start_pacific"":""2026-08-14T22:31:19.000-07:00""}"
2026-08-14T22:31:19.079-07:00,0.079,,test_started,ok,{}
2026-08-15T01:31:19.082-07:00,10800.083,water_draw_1,water_draw_started,started,"{""pid"":10378,""target_volume_gal"":15.0}"
2026-08-15T01:35:58.536-07:00,11079.537,water_draw_1,water_draw_completed,ok,"{""return_code"":0}"
2026-08-15T02:01:19.029-07:00,12600.030,water_draw_2,water_draw_started,started,"{""pid"":10413,""target_volume_gal"":2.0}"
2026-08-15T02:02:00.125-07:00,12641.126,water_draw_2,water_draw_completed,ok,"{""return_code"":0}"
2026-08-15T03:11:19.067-07:00,16800.068,water_draw_3,water_draw_started,started,"{""pid"":10503,""target_volume_gal"":9.0}"
2026-08-15T03:14:07.249-07:00,16968.249,water_draw_3,water_draw_completed,ok,"{""return_code"":0}"
2026-08-15T05:31:19.092-07:00,25200.093,,cta_return_to_normal,requested,{}
2026-08-15T05:31:21.566-07:00,25202.566,,cta_return_to_normal,completed,"{""return_code"":0}"
2026-08-15T05:31:21.634-07:00,25202.635,,power_monitor_shutdown,stopped,{}
2026-08-15T05:31:21.634-07:00,25202.635,,run_finished,completed,{}
