timestamp_pacific,test_elapsed_seconds,event_id,event,status,details
2026-08-14T22:26:14.840-07:00,0.000,,run_created,ok,"{""run_directory"":""/home/pi/conformance_testing_team/saved_data/conformance_runs/WH-3/run_2026_08_14_222614_PDT"",""water_output_enabled"":true,""outside_communication_heartbeat_enabled"":true}"
2026-08-14T22:26:15.044-07:00,0.204,,power_monitor,ready,"{""pid"":18837}"
2026-08-14T22:26:16.066-07:00,1.227,,cta_controller,started,"{""pid"":18839}"
2026-08-14T22:26:16.067-07:00,-14.933,,test_start_scheduled,pending,"{""test_start_pacific"":""2026-08-14T22:26:31.000-07:00""}"
2026-08-14T22:26:31.096-07:00,0.096,,test_started,ok,{}
2026-08-15T01:26:31.056-07:00,10800.057,water_draw_1,water_draw_started,started,"{""pid"":19122,""target_volume_gal"":15.0}"
2026-08-15T01:31:17.330-07:00,11086.331,water_draw_1,water_draw_completed,ok,"{""return_code"":0}"
2026-08-15T01:56:31.024-07:00,12600.025,water_draw_2,water_draw_started,started,"{""pid"":19156,""target_volume_gal"":2.0}"
2026-08-15T01:57:11.115-07:00,12640.115,water_draw_2,water_draw_completed,ok,"{""return_code"":0}"
2026-08-15T03:06:31.106-07:00,16800.107,water_draw_3,water_draw_started,started,"{""pid"":19253,""target_volume_gal"":9.0}"
2026-08-15T03:09:25.516-07:00,16974.516,water_draw_3,water_draw_completed,ok,"{""return_code"":0}"
2026-08-15T05:26:31.041-07:00,25200.042,,cta_return_to_normal,requested,{}
2026-08-15T05:26:33.664-07:00,25202.665,,cta_return_to_normal,completed,"{""return_code"":0}"
2026-08-15T05:26:33.730-07:00,25202.731,,power_monitor_shutdown,stopped,{}
2026-08-15T05:26:33.731-07:00,25202.731,,run_finished,completed,{}
