timestamp_pacific,event_id,event,direction,command,result,argument,source,opcode1,opcode2,nak_code,nak_reason,operational_state,operational_state_name,intermediate_response_code,intermediate_response_name,details
2026-07-28T18:43:28.154-07:00,,controller_started,internal,controller,started,,controller,,,,,,,,,
2026-07-28T18:43:28.160-07:00,,serial_open,internal,serial_port,ok,/dev/ttyUSB0,controller,,,,,,,,,
2026-07-28T18:43:28.160-07:00,,communication_started,internal,cta2045,started,,controller,,,,,,,,,
2026-07-28T18:43:28.160-07:00,,query_sent,outbound,device_information,pending,,startup,1,1,,,,,,,
2026-07-28T18:43:28.318-07:00,,link_ack,inbound,device_information,ack,,link_layer,,,,,,,,,
2026-07-28T18:43:28.446-07:00,,intermediate_response,inbound,device_information,success,,device_response,1,129,,,,,0,success,
2026-07-28T18:43:28.486-07:00,,query_completed,outbound,device_information,ok,,startup,1,1,,,,,0,success,
2026-07-28T18:43:28.487-07:00,,query_sent,outbound,get_commodity,pending,,periodic,6,0,,,,,,,
2026-07-28T18:43:28.637-07:00,,link_ack,inbound,get_commodity,ack,,link_layer,6,,,,,,,,
2026-07-28T18:43:28.765-07:00,,intermediate_response,inbound,get_commodity,success,,device_response,6,128,,,,,0,success,
2026-07-28T18:43:28.806-07:00,,query_completed,outbound,get_commodity,ok,,periodic,6,0,,,,,0,success,
2026-07-28T18:43:28.806-07:00,,query_sent,outbound,query_operational_state,pending,,periodic,18,0,,,,,,,
2026-07-28T18:43:28.957-07:00,,link_ack,inbound,query_operational_state,ack,,link_layer,18,,,,,,,,
2026-07-28T18:43:29.069-07:00,,operational_state,inbound,query_operational_state,received,,device_response,19,0,,,0,Idle Normal,,,
2026-07-28T18:43:29.110-07:00,,query_completed,outbound,query_operational_state,ok,,periodic,18,0,,,,,,,
2026-07-28T18:43:30.110-07:00,auto_outside_comm_for_shed_1,command_sent,outbound,outside_communication,pending,0,schedule,14,0,,,,,,,
2026-07-28T18:43:30.157-07:00,,link_ack,inbound,outside_communication,ack,,link_layer,14,,,,,,,,
