event_id,timestamp_utc,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts
water_draw_1,2026-07-29T02:00:00.959Z,16.658,drawing,,open,9.0,0.842934,3.078750000000001,39.79166666666667,103.625,22.499999999999986,72.49999999999997,22.900000000000002,73.22,1342,1176,1044,229
water_draw_1,2026-07-29T02:00:01.464Z,17.162,drawing,,open,9.0,0.868766,3.0736458333333325,39.999999999999986,103.99999999999997,22.60416666666667,72.6875,22.400000000000002,72.32,1344,1177,1043,224
water_draw_1,2026-07-29T02:00:01.968Z,17.666,drawing,,open,9.0,0.894559,3.0685416666666674,39.999999999999986,103.99999999999997,22.812500000000014,73.06250000000003,22.2,71.96000000000001,1344,1179,1042,222
water_draw_1,2026-07-29T02:00:02.472Z,18.170,drawing,,open,9.0,0.920389,3.0736458333333325,40.9375,105.6875,22.499999999999986,72.49999999999997,22.3,72.14,1353,1176,1043,223
water_draw_1,2026-07-29T02:00:02.977Z,18.675,drawing,,open,9.0,0.946394,3.0940625,41.35416666666667,106.4375,22.499999999999986,72.49999999999997,22.400000000000002,72.32,1357,1176,1047,224
water_draw_1,2026-07-29T02:00:03.481Z,19.179,drawing,,open,9.0,0.972360,3.088958333333335,41.250000000000014,106.25000000000003,22.29166666666667,72.125,22.3,72.14,1356,1174,1046,223
water_draw_1,2026-07-29T02:00:03.985Z,19.683,drawing,,open,9.0,0.998235,3.078750000000001,41.97916666666666,107.56249999999997,22.395833333333343,72.31250000000003,22.8,73.03999999999999,1363,1175,1044,228
water_draw_1,2026-07-29T02:00:04.489Z,20.187,drawing,,open,9.0,1.023977,3.0634374999999996,42.08333333333334,107.75,22.499999999999986,72.49999999999997,22.900000000000002,73.22,1364,1176,1041,229
water_draw_1,2026-07-29T02:00:04.993Z,20.692,drawing,,open,9.0,1.049937,3.088958333333335,42.291666666666686,108.12500000000003,22.29166666666667,72.125,22.2,71.96000000000001,1366,1174,1046,222
water_draw_1,2026-07-29T02:00:05.498Z,21.196,drawing,,open,9.0,1.075767,3.0736458333333325,42.395833333333314,108.31249999999997,22.1875,71.9375,22.400000000000002,72.32,1367,1173,1043,224
water_draw_1,2026-07-29T02:00:06.002Z,21.700,drawing,,open,9.0,1.101737,3.088958333333335,42.70833333333334,108.87500000000003,22.70833333333333,72.875,22.900000000000002,73.22,1370,1178,1046,229
water_draw_1,2026-07-29T02:00:06.506Z,22.205,drawing,,open,9.0,1.127569,3.0736458333333325,42.91666666666667,109.25,22.29166666666667,72.125,22.1,71.78,1372,1174,1043,221
water_draw_1,2026-07-29T02:00:07.011Z,22.709,drawing,,open,9.0,1.153447,3.078750000000001,43.02083333333333,109.4375,22.70833333333333,72.875,22.8,73.03999999999999,1373,1178,1044,228
water_draw_1,2026-07-29T02:00:07.515Z,23.213,drawing,,open,9.0,1.179707,3.1246875000000007,43.33333333333336,110.00000000000006,22.812500000000014,73.06250000000003,22.400000000000002,72.32,1376,1179,1053,224
water_draw_1,2026-07-29T02:00:08.019Z,23.718,drawing,,open,9.0,1.205843,3.1093750000000004,43.541666666666686,110.37500000000003,22.083333333333314,71.74999999999997,22.5,72.5,1378,1172,1050,225
water_draw_1,2026-07-29T02:00:08.524Z,24.222,drawing,,open,9.0,1.231805,3.088958333333335,43.33333333333336,110.00000000000006,22.499999999999986,72.49999999999997,22.5,72.5,1376,1176,1046,225
water_draw_1,2026-07-29T02:00:09.028Z,24.726,drawing,,open,9.0,1.257595,3.0685416666666674,44.166666666666686,111.50000000000003,22.70833333333333,72.875,22.6,72.68,1384,1178,1042,226
water_draw_1,2026-07-29T02:00:09.532Z,25.230,drawing,,open,9.0,1.283508,3.0838541666666672,44.27083333333334,111.68750000000003,22.916666666666657,73.24999999999997,22.6,72.68,1385,1180,1045,226
water_draw_1,2026-07-29T02:00:10.036Z,25.735,drawing,,open,9.0,1.309597,3.104270833333334,44.27083333333334,111.68750000000003,22.395833333333343,72.31250000000003,22.3,72.14,1385,1175,1049,223
water_draw_1,2026-07-29T02:00:10.541Z,26.239,drawing,,open,9.0,1.335467,3.078750000000001,44.47916666666667,112.0625,22.916666666666657,73.24999999999997,22.400000000000002,72.32,1387,1180,1044,224
water_draw_1,2026-07-29T02:00:11.045Z,26.743,drawing,,open,9.0,1.361558,3.104270833333334,44.166666666666686,111.50000000000003,22.395833333333343,72.31250000000003,22.2,71.96000000000001,1384,1175,1049,222
water_draw_1,2026-07-29T02:00:11.549Z,27.247,drawing,,open,9.0,1.387476,3.0838541666666672,45.000000000000014,113.00000000000003,22.70833333333333,72.875,22.7,72.86,1392,1178,1045,227
water_draw_1,2026-07-29T02:00:12.053Z,27.752,drawing,,open,9.0,1.413265,3.0685416666666674,45.20833333333334,113.375,22.60416666666667,72.6875,22.6,72.68,1394,1177,1042,226
water_draw_1,2026-07-29T02:00:12.558Z,28.256,drawing,,open,9.0,1.438835,3.0430208333333333,45.20833333333334,113.375,22.812500000000014,73.06250000000003,22.8,73.03999999999999,1394,1179,1037,228
water_draw_1,2026-07-29T02:00:13.062Z,28.760,drawing,,open,9.0,1.464888,3.0991666666666675,45.000000000000014,113.00000000000003,22.812500000000014,73.06250000000003,22.5,72.5,1392,1179,1048,225
water_draw_1,2026-07-29T02:00:13.566Z,29.264,drawing,,open,9.0,1.490849,3.088958333333335,45.520833333333314,113.93749999999997,22.916666666666657,73.24999999999997,22.2,71.96000000000001,1397,1180,1046,222
water_draw_1,2026-07-29T02:00:14.070Z,29.769,drawing,,open,9.0,1.516810,3.088958333333335,45.72916666666667,114.3125,22.60416666666667,72.6875,23.0,73.4,1399,1177,1046,230
water_draw_1,2026-07-29T02:00:14.575Z,30.273,drawing,,open,9.0,1.542771,3.088958333333335,46.04166666666667,114.875,22.60416666666667,72.6875,22.5,72.5,1402,1177,1046,225
water_draw_1,2026-07-29T02:00:15.079Z,30.777,drawing,,open,9.0,1.568696,3.0838541666666672,45.72916666666667,114.3125,23.125,73.625,22.8,73.03999999999999,1399,1182,1045,228
water_draw_1,2026-07-29T02:00:15.583Z,31.282,drawing,,open,9.0,1.594574,3.078750000000001,46.35416666666666,115.43749999999997,22.395833333333343,72.31250000000003,22.5,72.5,1405,1175,1044,225
water_draw_1,2026-07-29T02:00:16.088Z,31.786,drawing,,open,9.0,1.620754,3.114479166666667,46.04166666666667,114.875,22.1875,71.9375,22.2,71.96000000000001,1402,1173,1051,222
water_draw_1,2026-07-29T02:00:16.592Z,32.290,drawing,,open,9.0,1.646845,3.104270833333334,46.35416666666666,115.43749999999997,22.29166666666667,72.125,22.6,72.68,1405,1174,1049,226
water_draw_1,2026-07-29T02:00:17.096Z,32.795,drawing,,open,9.0,1.672896,3.0991666666666675,46.562500000000014,115.81250000000003,22.60416666666667,72.6875,22.8,73.03999999999999,1407,1177,1048,228
water_draw_1,2026-07-29T02:00:17.601Z,33.299,drawing,,open,9.0,1.699070,3.114479166666667,46.35416666666666,115.43749999999997,22.499999999999986,72.49999999999997,22.2,71.96000000000001,1405,1176,1051,222
water_draw_1,2026-07-29T02:00:18.105Z,33.803,drawing,,open,9.0,1.725201,3.1093750000000004,46.562500000000014,115.81250000000003,22.916666666666657,73.24999999999997,22.6,72.68,1407,1180,1050,226
water_draw_1,2026-07-29T02:00:18.609Z,34.307,drawing,,open,9.0,1.751381,3.114479166666667,46.979166666666686,116.56250000000003,23.02083333333333,73.4375,22.400000000000002,72.32,1411,1181,1051,224
water_draw_1,2026-07-29T02:00:19.113Z,34.812,drawing,,open,9.0,1.777641,3.1246875000000007,46.666666666666686,116.00000000000003,23.02083333333333,73.4375,22.6,72.68,1408,1181,1053,226
water_draw_1,2026-07-29T02:00:19.618Z,35.316,drawing,,open,9.0,1.803685,3.0991666666666675,46.979166666666686,116.56250000000003,22.70833333333333,72.875,22.2,71.96000000000001,1411,1178,1048,222
water_draw_1,2026-07-29T02:00:20.122Z,35.820,drawing,,open,9.0,1.829516,3.0736458333333325,47.29166666666667,117.125,22.499999999999986,72.49999999999997,22.1,71.78,1414,1176,1043,221
water_draw_1,2026-07-29T02:00:20.626Z,36.324,drawing,,open,9.0,1.855473,3.088958333333335,46.979166666666686,116.56250000000003,22.395833333333343,72.31250000000003,22.2,71.96000000000001,1411,1175,1046,222
water_draw_1,2026-07-29T02:00:21.130Z,36.829,drawing,,open,9.0,1.881605,3.1093750000000004,46.77083333333334,116.1875,22.70833333333333,72.875,22.2,71.96000000000001,1409,1178,1050,222
water_draw_1,2026-07-29T02:00:21.635Z,37.333,drawing,,open,9.0,1.907781,3.114479166666667,47.70833333333333,117.875,22.916666666666657,73.24999999999997,22.3,72.14,1418,1180,1051,223
water_draw_1,2026-07-29T02:00:22.139Z,37.837,drawing,,open,9.0,1.933917,3.1093750000000004,48.02083333333333,118.4375,22.395833333333343,72.31250000000003,23.0,73.4,1421,1175,1050,230
water_draw_1,2026-07-29T02:00:22.643Z,38.341,drawing,,open,9.0,1.960181,3.1246875000000007,47.499999999999986,117.49999999999997,22.812500000000014,73.06250000000003,22.7,72.86,1416,1179,1053,227
water_draw_1,2026-07-29T02:00:23.148Z,38.846,drawing,,open,9.0,1.986399,3.1195833333333343,47.812500000000014,118.06250000000003,22.812500000000014,73.06250000000003,22.7,72.86,1419,1179,1052,227
water_draw_1,2026-07-29T02:00:23.652Z,39.350,drawing,,open,9.0,2.012452,3.0991666666666675,47.91666666666666,118.24999999999997,22.395833333333343,72.31250000000003,22.5,72.5,1420,1175,1048,225
water_draw_1,2026-07-29T02:00:24.156Z,39.854,drawing,,open,9.0,2.038543,3.104270833333334,48.229166666666686,118.81250000000003,22.70833333333333,72.875,22.7,72.86,1423,1178,1049,227
water_draw_1,2026-07-29T02:00:24.660Z,40.359,drawing,,open,9.0,2.064590,3.0991666666666675,48.125,118.625,22.916666666666657,73.24999999999997,22.8,73.03999999999999,1422,1180,1048,228
water_draw_1,2026-07-29T02:00:25.165Z,40.863,drawing,,open,9.0,2.090764,3.114479166666667,48.333333333333314,118.99999999999997,22.499999999999986,72.49999999999997,22.7,72.86,1424,1176,1051,227
water_draw_1,2026-07-29T02:00:25.669Z,41.367,drawing,,open,9.0,2.116900,3.1093750000000004,48.229166666666686,118.81250000000003,23.02083333333333,73.4375,22.5,72.5,1423,1181,1050,225
water_draw_1,2026-07-29T02:00:26.173Z,41.872,drawing,,open,9.0,2.142990,3.104270833333334,48.4375,119.1875,23.125,73.625,22.6,72.68,1425,1182,1049,226
water_draw_1,2026-07-29T02:00:26.678Z,42.376,drawing,,open,9.0,2.169165,3.114479166666667,48.4375,119.1875,22.395833333333343,72.31250000000003,22.2,71.96000000000001,1425,1175,1051,222
water_draw_1,2026-07-29T02:00:27.182Z,42.880,drawing,,open,9.0,2.195255,3.104270833333334,48.125,118.625,23.02083333333333,73.4375,23.0,73.4,1422,1181,1049,230
water_draw_1,2026-07-29T02:00:27.686Z,43.384,drawing,,open,9.0,2.221263,3.0940625,48.54166666666666,119.375,22.499999999999986,72.49999999999997,22.400000000000002,72.32,1426,1176,1047,224
water_draw_1,2026-07-29T02:00:28.191Z,43.889,drawing,,open,9.0,2.247354,3.104270833333334,48.333333333333314,118.99999999999997,22.70833333333333,72.875,22.3,72.14,1424,1178,1049,223
water_draw_1,2026-07-29T02:00:28.695Z,44.393,drawing,,open,9.0,2.273623,3.1246875000000007,48.4375,119.1875,22.70833333333333,72.875,22.6,72.68,1425,1178,1053,226
water_draw_1,2026-07-29T02:00:29.198Z,44.898,drawing,,open,9.0,2.299935,3.129791666666667,49.062500000000014,120.31250000000003,22.60416666666667,72.6875,22.8,73.03999999999999,1431,1177,1054,228
water_draw_1,2026-07-29T02:00:29.703Z,45.401,drawing,,open,9.0,2.326150,3.1246875000000007,48.85416666666667,119.9375,22.812500000000014,73.06250000000003,22.900000000000002,73.22,1429,1179,1053,229
water_draw_1,2026-07-29T02:00:30.207Z,45.905,drawing,,open,9.0,2.352378,3.1195833333333343,49.062500000000014,120.31250000000003,22.60416666666667,72.6875,22.900000000000002,73.22,1431,1177,1052,229
water_draw_1,2026-07-29T02:00:30.711Z,46.410,drawing,,open,9.0,2.378769,3.140000000000001,48.85416666666667,119.9375,22.70833333333333,72.875,22.400000000000002,72.32,1429,1178,1056,224
water_draw_1,2026-07-29T02:00:31.216Z,46.914,drawing,,open,9.0,2.405074,3.129791666666667,48.85416666666667,119.9375,22.60416666666667,72.6875,22.5,72.5,1429,1177,1054,225
water_draw_1,2026-07-29T02:00:31.720Z,47.418,drawing,,open,9.0,2.431463,3.140000000000001,49.374999999999986,120.87499999999997,22.60416666666667,72.6875,22.2,71.96000000000001,1434,1177,1056,222
water_draw_1,2026-07-29T02:00:32.224Z,47.922,drawing,,open,9.0,2.457638,3.114479166666667,48.95833333333333,120.125,23.02083333333333,73.4375,22.5,72.5,1430,1181,1051,225
water_draw_1,2026-07-29T02:00:32.728Z,48.427,drawing,,open,9.0,2.483721,3.104270833333334,49.27083333333333,120.6875,22.70833333333333,72.875,22.8,73.03999999999999,1433,1178,1049,228
water_draw_1,2026-07-29T02:00:33.233Z,48.931,drawing,,open,9.0,2.509853,3.1093750000000004,48.95833333333333,120.125,22.812500000000014,73.06250000000003,22.3,72.14,1430,1179,1050,223
water_draw_1,2026-07-29T02:00:33.737Z,49.435,drawing,,open,9.0,2.535902,3.0991666666666675,49.062500000000014,120.31250000000003,23.333333333333314,73.99999999999997,22.2,71.96000000000001,1431,1184,1048,222
water_draw_1,2026-07-29T02:00:34.241Z,49.939,drawing,,open,9.0,2.561864,3.088958333333335,49.27083333333333,120.6875,23.125,73.625,22.3,72.14,1433,1182,1046,223
water_draw_1,2026-07-29T02:00:34.745Z,50.444,drawing,,open,9.0,2.587521,3.0532291666666658,49.062500000000014,120.31250000000003,23.229166666666686,73.81250000000003,22.400000000000002,72.32,1431,1183,1039,224
water_draw_1,2026-07-29T02:00:35.250Z,50.948,drawing,,open,9.0,2.613652,3.1093750000000004,49.47916666666666,121.06249999999997,23.333333333333314,73.99999999999997,22.2,71.96000000000001,1435,1184,1050,222
water_draw_1,2026-07-29T02:00:35.754Z,51.452,drawing,,open,9.0,2.639606,3.088958333333335,49.374999999999986,120.87499999999997,23.125,73.625,22.5,72.5,1434,1182,1046,225
water_draw_1,2026-07-29T02:00:36.258Z,51.956,drawing,,open,9.0,2.665306,3.0583333333333336,49.687500000000014,121.43750000000003,22.916666666666657,73.24999999999997,23.0,73.4,1437,1180,1040,230
water_draw_1,2026-07-29T02:00:36.762Z,52.460,drawing,,open,9.0,2.691175,3.078750000000001,49.27083333333333,120.6875,22.916666666666657,73.24999999999997,22.5,72.5,1433,1180,1044,225
water_draw_1,2026-07-29T02:00:37.266Z,52.965,drawing,,open,9.0,2.717347,3.114479166666667,49.583333333333314,121.24999999999997,22.812500000000014,73.06250000000003,22.3,72.14,1436,1179,1051,223
water_draw_1,2026-07-29T02:00:37.771Z,53.469,drawing,,open,9.0,2.743560,3.1195833333333343,49.583333333333314,121.24999999999997,22.916666666666657,73.24999999999997,22.2,71.96000000000001,1436,1180,1052,222
water_draw_1,2026-07-29T02:00:38.275Z,53.973,drawing,,open,9.0,2.769910,3.134895833333333,49.687500000000014,121.43750000000003,23.333333333333314,73.99999999999997,22.2,71.96000000000001,1437,1184,1055,222
water_draw_1,2026-07-29T02:00:38.779Z,54.477,drawing,,open,9.0,2.796393,3.1502083333333335,49.27083333333333,120.6875,23.333333333333314,73.99999999999997,22.8,73.03999999999999,1433,1184,1058,228
water_draw_1,2026-07-29T02:00:39.283Z,54.982,drawing,,open,9.0,2.822867,3.1502083333333335,50.0,122.0,23.02083333333333,73.4375,22.400000000000002,72.32,1440,1181,1058,224
water_draw_1,2026-07-29T02:00:39.788Z,55.486,drawing,,open,9.0,2.849549,3.1757291666666667,49.89583333333334,121.8125,23.333333333333314,73.99999999999997,22.2,71.96000000000001,1439,1184,1063,222
water_draw_1,2026-07-29T02:00:40.292Z,55.990,drawing,,open,9.0,2.875978,3.145104166666667,49.89583333333334,121.8125,23.125,73.625,22.1,71.78,1439,1182,1057,221
water_draw_1,2026-07-29T02:00:40.796Z,56.494,drawing,,open,9.0,2.902745,3.1859375000000005,50.20833333333334,122.37500000000003,23.333333333333314,73.99999999999997,22.2,71.96000000000001,1442,1184,1065,222
water_draw_1,2026-07-29T02:00:41.300Z,56.998,drawing,,open,9.0,2.929434,3.1757291666666667,50.0,122.0,23.645833333333343,74.56250000000003,22.8,73.03999999999999,1440,1187,1063,228
water_draw_1,2026-07-29T02:00:41.804Z,57.503,drawing,,open,9.0,2.956250,3.1910416666666666,49.791666666666686,121.62500000000003,23.229166666666686,73.81250000000003,22.3,72.14,1438,1183,1066,223
water_draw_1,2026-07-29T02:00:42.308Z,58.007,drawing,,open,9.0,2.983153,3.201250000000001,50.0,122.0,23.333333333333314,73.99999999999997,22.8,73.03999999999999,1440,1184,1068,228
water_draw_1,2026-07-29T02:00:42.813Z,58.511,drawing,,open,9.0,3.009877,3.180833333333334,50.20833333333334,122.37500000000003,23.333333333333314,73.99999999999997,22.8,73.03999999999999,1442,1184,1064,228
water_draw_1,2026-07-29T02:00:43.317Z,59.015,drawing,,open,9.0,3.036697,3.1910416666666666,50.3125,122.5625,23.229166666666686,73.81250000000003,22.3,72.14,1443,1183,1066,223
water_draw_1,2026-07-29T02:00:43.821Z,59.519,drawing,,open,9.0,3.063686,3.2114583333333333,49.89583333333334,121.8125,23.333333333333314,73.99999999999997,23.0,73.4,1439,1184,1070,230
water_draw_1,2026-07-29T02:00:44.325Z,60.024,drawing,,open,9.0,3.090719,3.2165624999999998,50.0,122.0,23.541666666666657,74.375,22.400000000000002,72.32,1440,1186,1071,224
water_draw_1,2026-07-29T02:00:44.830Z,60.528,drawing,,open,9.0,3.117874,3.231875000000001,50.41666666666667,122.75,23.333333333333314,73.99999999999997,22.7,72.86,1444,1184,1074,227
water_draw_1,2026-07-29T02:00:45.334Z,61.032,drawing,,open,9.0,3.144946,3.221666666666667,50.0,122.0,23.229166666666686,73.81250000000003,22.3,72.14,1440,1183,1072,223
water_draw_1,2026-07-29T02:00:45.838Z,61.536,drawing,,open,9.0,3.171841,3.201250000000001,50.104166666666686,122.18750000000003,23.749999999999986,74.74999999999997,22.6,72.68,1441,1188,1068,226
water_draw_1,2026-07-29T02:00:46.342Z,62.040,drawing,,open,9.0,3.198746,3.201250000000001,50.41666666666667,122.75,23.4375,74.1875,22.900000000000002,73.22,1444,1185,1068,229
water_draw_1,2026-07-29T02:00:46.847Z,62.545,drawing,,open,9.0,3.225649,3.201250000000001,50.104166666666686,122.18750000000003,23.645833333333343,74.56250000000003,22.8,73.03999999999999,1441,1187,1068,228
water_draw_1,2026-07-29T02:00:47.351Z,63.049,drawing,,open,9.0,3.252691,3.2165624999999998,50.625000000000014,123.12500000000003,23.4375,74.1875,22.7,72.86,1446,1185,1071,227
water_draw_1,2026-07-29T02:00:47.855Z,63.553,drawing,,open,9.0,3.279249,3.1604166666666673,50.41666666666667,122.75,23.749999999999986,74.74999999999997,22.5,72.5,1444,1188,1060,225
water_draw_1,2026-07-29T02:00:48.359Z,64.057,drawing,,open,9.0,3.306242,3.2114583333333333,50.0,122.0,23.749999999999986,74.74999999999997,22.3,72.14,1440,1188,1070,223
water_draw_1,2026-07-29T02:00:48.863Z,64.562,drawing,,open,9.0,3.332838,3.165520833333334,50.41666666666667,122.75,23.4375,74.1875,22.400000000000002,72.32,1444,1185,1061,224
water_draw_1,2026-07-29T02:00:49.368Z,65.066,drawing,,open,9.0,3.359611,3.1859375000000005,50.20833333333334,122.37500000000003,23.541666666666657,74.375,22.7,72.86,1442,1186,1065,227
water_draw_1,2026-07-29T02:00:49.872Z,65.570,drawing,,open,9.0,3.386601,3.2114583333333333,50.3125,122.5625,23.541666666666657,74.375,22.7,72.86,1443,1186,1070,227
water_draw_1,2026-07-29T02:00:50.376Z,66.074,drawing,,open,9.0,3.413459,3.196145833333333,50.72916666666667,123.3125,23.645833333333343,74.56250000000003,22.7,72.86,1447,1187,1067,227
water_draw_1,2026-07-29T02:00:50.880Z,66.578,drawing,,open,9.0,3.440013,3.1604166666666673,50.52083333333334,122.93750000000003,23.645833333333343,74.56250000000003,22.900000000000002,73.22,1445,1187,1060,229
water_draw_1,2026-07-29T02:00:51.384Z,67.083,drawing,,open,9.0,3.466874,3.196145833333333,50.72916666666667,123.3125,23.541666666666657,74.375,22.5,72.5,1447,1186,1067,225
water_draw_1,2026-07-29T02:00:51.889Z,67.587,drawing,,open,9.0,3.493340,3.1502083333333335,51.04166666666667,123.875,23.4375,74.1875,22.400000000000002,72.32,1450,1185,1058,224
