# time,command,argument,event_id,value,units,efficiency
1788193624,o,,auto_outside_comm_for_shed_1,,,
1788193639,s,0,shed_1,,,
1788194224,o,,auto_outside_comm_heartbeat_01,,,
1788194824,o,,auto_outside_comm_heartbeat_02,,,
1788195424,o,,auto_outside_comm_heartbeat_03,,,
1788196024,o,,auto_outside_comm_heartbeat_04,,,
1788196624,o,,auto_outside_comm_heartbeat_05,,,
1788197224,o,,auto_outside_comm_heartbeat_06,,,
1788197824,o,,auto_outside_comm_heartbeat_07,,,
1788198424,o,,auto_outside_comm_heartbeat_08,,,
1788199024,o,,auto_outside_comm_heartbeat_09,,,
1788199624,o,,auto_outside_comm_heartbeat_10,,,
1788200224,o,,auto_outside_comm_heartbeat_11,,,
1788200824,o,,auto_outside_comm_heartbeat_12,,,
1788201424,o,,auto_outside_comm_heartbeat_13,,,
1788202024,o,,auto_outside_comm_heartbeat_14,,,
1788202624,o,,auto_outside_comm_heartbeat_15,,,
1788203224,o,,auto_outside_comm_heartbeat_16,,,
1788203824,o,,auto_outside_comm_heartbeat_17,,,
1788204424,o,,auto_outside_comm_heartbeat_18,,,
1788205024,o,,auto_outside_comm_heartbeat_19,,,
1788205624,o,,auto_outside_comm_heartbeat_20,,,
1788206224,o,,auto_outside_comm_heartbeat_21,,,
1788206824,o,,auto_outside_comm_heartbeat_22,,,
1788207424,o,,auto_outside_comm_heartbeat_23,,,
1788208024,o,,auto_outside_comm_heartbeat_24,,,
1788208624,o,,auto_outside_comm_heartbeat_25,,,
1788209224,o,,auto_outside_comm_heartbeat_26,,,
1788209824,o,,auto_outside_comm_heartbeat_27,,,
1788210424,o,,auto_outside_comm_heartbeat_28,,,
1788211024,o,,auto_outside_comm_heartbeat_29,,,
1788211624,o,,auto_outside_comm_heartbeat_30,,,
1788212224,o,,auto_outside_comm_heartbeat_31,,,
1788212824,o,,auto_outside_comm_heartbeat_32,,,
1788213424,o,,auto_outside_comm_heartbeat_33,,,
1788214024,o,,auto_outside_comm_heartbeat_34,,,
1788214624,o,,auto_outside_comm_heartbeat_35,,,
1788215224,o,,auto_outside_comm_heartbeat_36,,,
1788215824,o,,auto_outside_comm_heartbeat_37,,,
1788216424,o,,auto_outside_comm_heartbeat_38,,,
1788217024,o,,auto_outside_comm_heartbeat_39,,,
1788217624,o,,auto_outside_comm_heartbeat_40,,,
1788218224,o,,auto_outside_comm_heartbeat_41,,,
1788218824,o,,auto_outside_comm_heartbeat_42,,,
1788219424,o,,auto_outside_comm_heartbeat_43,,,
1788220024,o,,auto_outside_comm_heartbeat_44,,,
1788220624,o,,auto_outside_comm_heartbeat_45,,,
1788221224,o,,auto_outside_comm_heartbeat_46,,,
1788221824,o,,auto_outside_comm_heartbeat_47,,,
1788222424,o,,auto_outside_comm_heartbeat_48,,,
1788223024,o,,auto_outside_comm_heartbeat_49,,,
1788223624,o,,auto_outside_comm_heartbeat_50,,,
1788224224,o,,auto_outside_comm_heartbeat_51,,,
1788224824,o,,auto_outside_comm_heartbeat_52,,,
1788225424,o,,auto_outside_comm_heartbeat_53,,,
1788226024,o,,auto_outside_comm_heartbeat_54,,,
1788226624,o,,auto_outside_comm_heartbeat_55,,,
1788227224,o,,auto_outside_comm_heartbeat_56,,,
1788227824,o,,auto_outside_comm_heartbeat_57,,,
1788228424,o,,auto_outside_comm_heartbeat_58,,,
1788229024,o,,auto_outside_comm_heartbeat_59,,,
1788229624,o,,auto_outside_comm_heartbeat_60,,,
1788230224,o,,auto_outside_comm_heartbeat_61,,,
1788230824,o,,auto_outside_comm_heartbeat_62,,,
1788231424,o,,auto_outside_comm_heartbeat_63,,,
1788232024,o,,auto_outside_comm_heartbeat_64,,,
1788232624,o,,auto_outside_comm_heartbeat_65,,,
1788233224,o,,auto_outside_comm_heartbeat_66,,,
1788233824,o,,auto_outside_comm_heartbeat_67,,,
1788234424,o,,auto_outside_comm_heartbeat_68,,,
1788235024,o,,auto_outside_comm_heartbeat_69,,,
1788235624,o,,auto_outside_comm_heartbeat_70,,,
1788236224,o,,auto_outside_comm_heartbeat_71,,,
1788236824,o,,auto_outside_comm_heartbeat_72,,,
1788237424,o,,auto_outside_comm_heartbeat_73,,,
1788238024,o,,auto_outside_comm_heartbeat_74,,,
1788238624,o,,auto_outside_comm_heartbeat_75,,,
1788239224,o,,auto_outside_comm_heartbeat_76,,,
1788239824,o,,auto_outside_comm_heartbeat_77,,,
1788240424,o,,auto_outside_comm_heartbeat_78,,,
1788241024,o,,auto_outside_comm_heartbeat_79,,,
1788241624,o,,auto_outside_comm_heartbeat_80,,,
1788242224,o,,auto_outside_comm_heartbeat_81,,,
1788242824,o,,auto_outside_comm_heartbeat_82,,,
1788243424,o,,auto_outside_comm_heartbeat_83,,,
1788244024,o,,auto_outside_comm_heartbeat_84,,,
1788244624,o,,auto_outside_comm_heartbeat_85,,,
1788245224,o,,auto_outside_comm_heartbeat_86,,,
1788245824,o,,auto_outside_comm_heartbeat_87,,,
1788246424,o,,auto_outside_comm_heartbeat_88,,,
1788247024,o,,auto_outside_comm_heartbeat_89,,,
1788247624,o,,auto_outside_comm_heartbeat_90,,,
1788248224,o,,auto_outside_comm_heartbeat_91,,,
1788248824,o,,auto_outside_comm_heartbeat_92,,,
1788249424,o,,auto_outside_comm_heartbeat_93,,,
1788250024,o,,auto_outside_comm_heartbeat_94,,,
1788250624,o,,auto_outside_comm_heartbeat_95,,,
1788251224,o,,auto_outside_comm_heartbeat_96,,,
