event_id,timestamp_pacific,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts,cold_source_station,cold_source_timestamp_pacific
water_draw_1,2026-08-20T11:46:32.099-07:00,0.251,drawing,,open,3.0,0.015523,3.706563,25.21,77.38,22.29,72.12,22.80,73.04,1202,1174,1167,228,WH-station1,2026-08-20T11:46:32.099-07:00
water_draw_1,2026-08-20T11:46:32.601-07:00,1.253,drawing,,open,3.0,0.077507,3.711667,25.52,77.94,22.19,71.94,22.60,72.68,1205,1173,1168,226,WH-station1,2026-08-20T11:46:32.601-07:00
water_draw_1,2026-08-20T11:46:33.103-07:00,1.755,drawing,,open,3.0,0.108812,3.742292,25.83,78.50,22.19,71.94,22.30,72.14,1208,1173,1174,223,WH-station1,2026-08-20T11:46:33.103-07:00
water_draw_1,2026-08-20T11:46:33.605-07:00,2.257,drawing,,open,3.0,0.139864,3.711667,26.15,79.06,22.29,72.12,23.00,73.40,1211,1174,1168,230,WH-station1,2026-08-20T11:46:33.605-07:00
water_draw_1,2026-08-20T11:46:34.107-07:00,2.759,drawing,,open,3.0,0.170015,3.604479,26.87,80.37,22.40,72.31,22.90,73.22,1218,1175,1147,229,WH-station1,2026-08-20T11:46:34.106-07:00
water_draw_1,2026-08-20T11:46:34.609-07:00,3.261,drawing,,open,3.0,0.199446,3.517708,27.50,81.50,22.40,72.31,22.50,72.50,1224,1175,1130,225,WH-station1,2026-08-20T11:46:34.608-07:00
water_draw_1,2026-08-20T11:46:35.111-07:00,3.763,drawing,,open,3.0,0.228403,3.461562,28.02,82.44,22.60,72.69,22.70,72.86,1229,1177,1119,227,WH-station1,2026-08-20T11:46:35.110-07:00
water_draw_1,2026-08-20T11:46:35.613-07:00,4.265,drawing,,open,3.0,0.256934,3.410521,28.54,83.38,22.19,71.94,22.40,72.32,1234,1173,1109,224,WH-station1,2026-08-20T11:46:35.613-07:00
water_draw_1,2026-08-20T11:46:36.116-07:00,4.767,drawing,,open,3.0,0.285580,3.420729,29.17,84.50,22.19,71.94,22.50,72.50,1240,1173,1111,225,WH-station1,2026-08-20T11:46:36.115-07:00
water_draw_1,2026-08-20T11:46:36.629-07:00,5.283,drawing,,open,3.0,0.314656,3.385000,30.31,86.56,22.60,72.69,22.30,72.14,1251,1177,1104,223,WH-station1,2026-08-20T11:46:36.620-07:00
water_draw_1,2026-08-20T11:46:37.130-07:00,5.784,drawing,,open,3.0,0.342614,3.349271,30.83,87.50,22.40,72.31,22.90,73.22,1256,1175,1097,229,WH-station1,2026-08-20T11:46:37.125-07:00
water_draw_1,2026-08-20T11:46:37.632-07:00,6.285,drawing,,open,3.0,0.370279,3.313542,31.35,88.44,22.71,72.88,23.00,73.40,1261,1178,1090,230,WH-station1,2026-08-20T11:46:37.630-07:00
water_draw_1,2026-08-20T11:46:38.138-07:00,6.786,drawing,,open,3.0,0.397992,3.313542,31.56,88.81,22.60,72.69,22.40,72.32,1263,1177,1090,224,WH-station1,2026-08-20T11:46:38.137-07:00
water_draw_1,2026-08-20T11:46:38.644-07:00,7.292,drawing,,open,3.0,0.425761,3.293125,32.50,90.50,22.60,72.69,22.80,73.04,1272,1177,1086,228,WH-station1,2026-08-20T11:46:38.642-07:00
water_draw_1,2026-08-20T11:46:39.149-07:00,7.798,drawing,,open,3.0,0.453575,3.298229,33.23,91.81,22.60,72.69,22.40,72.32,1279,1177,1087,224,WH-station1,2026-08-20T11:46:39.148-07:00
water_draw_1,2026-08-20T11:46:39.654-07:00,8.303,drawing,,open,3.0,0.481081,3.267604,33.85,92.94,22.40,72.31,22.80,73.04,1285,1175,1081,228,WH-station1,2026-08-20T11:46:39.653-07:00
water_draw_1,2026-08-20T11:46:40.159-07:00,8.808,drawing,,open,3.0,0.508586,3.267604,33.96,93.13,22.81,73.06,22.70,72.86,1286,1179,1081,227,WH-station1,2026-08-20T11:46:40.158-07:00
water_draw_1,2026-08-20T11:46:40.665-07:00,9.314,drawing,,open,3.0,0.535845,3.236979,34.48,94.06,22.71,72.88,22.20,71.96,1291,1178,1075,222,WH-station1,2026-08-20T11:46:40.663-07:00
water_draw_1,2026-08-20T11:46:41.170-07:00,9.819,drawing,,open,3.0,0.562793,3.201250,35.21,95.38,22.60,72.69,23.00,73.40,1298,1177,1068,230,WH-station1,2026-08-20T11:46:41.168-07:00
water_draw_1,2026-08-20T11:46:41.675-07:00,10.324,drawing,,open,3.0,0.589705,3.196146,35.83,96.50,22.92,73.25,22.80,73.04,1304,1180,1067,228,WH-station1,2026-08-20T11:46:41.673-07:00
water_draw_1,2026-08-20T11:46:42.180-07:00,10.829,drawing,,open,3.0,0.616481,3.180833,36.04,96.88,22.81,73.06,22.40,72.32,1306,1179,1064,224,WH-station1,2026-08-20T11:46:42.178-07:00
water_draw_1,2026-08-20T11:46:42.685-07:00,11.334,drawing,,open,3.0,0.643450,3.201250,36.67,98.00,22.60,72.69,22.50,72.50,1312,1177,1068,225,WH-station1,2026-08-20T11:46:42.683-07:00
water_draw_1,2026-08-20T11:46:43.190-07:00,11.839,drawing,,open,3.0,0.670154,3.175729,36.98,98.56,22.50,72.50,22.80,73.04,1315,1176,1063,228,WH-station1,2026-08-20T11:46:43.189-07:00
water_draw_1,2026-08-20T11:46:43.695-07:00,12.344,drawing,,open,3.0,0.696813,3.165521,37.19,98.94,23.02,73.44,22.70,72.86,1317,1181,1061,227,WH-station1,2026-08-20T11:46:43.694-07:00
water_draw_1,2026-08-20T11:46:44.200-07:00,12.849,drawing,,open,3.0,0.723459,3.165521,37.50,99.50,22.71,72.88,22.90,73.22,1320,1178,1061,229,WH-station1,2026-08-20T11:46:44.199-07:00
water_draw_1,2026-08-20T11:46:44.705-07:00,13.355,drawing,,open,3.0,0.750200,3.175729,38.33,101.00,22.92,73.25,22.90,73.22,1328,1180,1063,229,WH-station1,2026-08-20T11:46:44.704-07:00
water_draw_1,2026-08-20T11:46:45.211-07:00,13.860,drawing,,open,3.0,0.776631,3.140000,38.65,101.56,22.60,72.69,22.60,72.68,1331,1177,1056,226,WH-station1,2026-08-20T11:46:45.209-07:00
water_draw_1,2026-08-20T11:46:45.716-07:00,14.365,drawing,,open,3.0,0.803243,3.160417,38.85,101.94,22.81,73.06,22.70,72.86,1333,1179,1060,227,WH-station1,2026-08-20T11:46:45.714-07:00
water_draw_1,2026-08-20T11:46:46.219-07:00,14.870,drawing,,open,3.0,0.829849,3.160417,39.69,103.44,22.92,73.25,22.90,73.22,1341,1180,1060,229,WH-station1,2026-08-20T11:46:46.218-07:00
water_draw_1,2026-08-20T11:46:46.724-07:00,15.373,drawing,,open,3.0,0.856105,3.129792,40.00,104.00,22.71,72.88,22.40,72.32,1344,1178,1054,224,WH-station1,2026-08-20T11:46:46.723-07:00
water_draw_1,2026-08-20T11:46:47.230-07:00,15.879,drawing,,open,3.0,0.882596,3.145104,40.31,104.56,22.81,73.06,22.50,72.50,1347,1179,1057,225,WH-station1,2026-08-20T11:46:47.228-07:00
water_draw_1,2026-08-20T11:46:47.735-07:00,16.384,drawing,,open,3.0,0.909245,3.165521,40.31,104.56,22.81,73.06,23.10,73.58,1347,1179,1061,231,WH-station1,2026-08-20T11:46:47.733-07:00
water_draw_1,2026-08-20T11:46:48.240-07:00,16.889,drawing,,open,3.0,0.935763,3.150208,41.04,105.88,23.12,73.62,22.60,72.68,1354,1182,1058,226,WH-station1,2026-08-20T11:46:48.238-07:00
water_draw_1,2026-08-20T11:46:48.745-07:00,17.394,drawing,,open,3.0,0.962245,3.145104,40.94,105.69,22.81,73.06,22.60,72.68,1353,1179,1057,226,WH-station1,2026-08-20T11:46:48.743-07:00
water_draw_1,2026-08-20T11:46:49.250-07:00,17.899,drawing,,open,3.0,0.988801,3.155312,41.04,105.88,22.71,72.88,22.40,72.32,1354,1178,1059,224,WH-station1,2026-08-20T11:46:49.249-07:00
water_draw_1,2026-08-20T11:46:49.755-07:00,18.404,drawing,,open,3.0,1.015320,3.150208,41.77,107.19,22.81,73.06,22.50,72.50,1361,1179,1058,225,WH-station1,2026-08-20T11:46:49.754-07:00
water_draw_1,2026-08-20T11:46:50.260-07:00,18.909,drawing,,open,3.0,1.041965,3.165521,41.88,107.38,23.02,73.44,22.60,72.68,1362,1181,1061,226,WH-station1,2026-08-20T11:46:50.259-07:00
water_draw_1,2026-08-20T11:46:50.765-07:00,19.415,drawing,,open,3.0,1.068499,3.150208,42.08,107.75,23.12,73.62,22.50,72.50,1364,1182,1058,225,WH-station1,2026-08-20T11:46:50.764-07:00
water_draw_1,2026-08-20T11:46:51.270-07:00,19.920,drawing,,open,3.0,1.095056,3.155312,42.50,108.50,23.02,73.44,22.90,73.22,1368,1181,1059,229,WH-station1,2026-08-20T11:46:51.269-07:00
water_draw_1,2026-08-20T11:46:51.775-07:00,20.425,drawing,,open,3.0,1.121572,3.150208,42.40,108.31,22.71,72.88,22.50,72.50,1367,1178,1058,225,WH-station1,2026-08-20T11:46:51.774-07:00
water_draw_1,2026-08-20T11:46:52.281-07:00,20.930,drawing,,open,3.0,1.147880,3.124688,42.81,109.06,23.12,73.62,22.80,73.04,1371,1182,1053,228,WH-station1,2026-08-20T11:46:52.279-07:00
water_draw_1,2026-08-20T11:46:52.786-07:00,21.435,drawing,,open,3.0,1.174408,3.150208,43.12,109.62,23.02,73.44,22.50,72.50,1374,1181,1058,225,WH-station1,2026-08-20T11:46:52.784-07:00
water_draw_1,2026-08-20T11:46:53.291-07:00,21.940,drawing,,open,3.0,1.200925,3.150208,43.44,110.19,23.02,73.44,22.40,72.32,1377,1181,1058,224,WH-station1,2026-08-20T11:46:53.290-07:00
water_draw_1,2026-08-20T11:46:53.796-07:00,22.445,drawing,,open,3.0,1.227368,3.140000,43.65,110.56,23.12,73.62,22.70,72.86,1379,1182,1056,227,WH-station1,2026-08-20T11:46:53.795-07:00
water_draw_1,2026-08-20T11:46:54.301-07:00,22.950,drawing,,open,3.0,1.253889,3.150208,43.85,110.94,23.02,73.44,22.30,72.14,1381,1181,1058,223,WH-station1,2026-08-20T11:46:54.300-07:00
water_draw_1,2026-08-20T11:46:54.807-07:00,23.456,drawing,,open,3.0,1.280454,3.155312,44.38,111.88,23.12,73.62,22.30,72.14,1386,1182,1059,223,WH-station1,2026-08-20T11:46:54.805-07:00
water_draw_1,2026-08-20T11:46:55.312-07:00,23.961,drawing,,open,3.0,1.306801,3.129792,44.06,111.31,22.81,73.06,22.40,72.32,1383,1179,1054,224,WH-station1,2026-08-20T11:46:55.310-07:00
water_draw_1,2026-08-20T11:46:55.817-07:00,24.466,drawing,,open,3.0,1.333278,3.145104,44.38,111.88,23.23,73.81,22.20,71.96,1386,1183,1057,222,WH-station1,2026-08-20T11:46:55.815-07:00
water_draw_1,2026-08-20T11:46:56.322-07:00,24.971,drawing,,open,3.0,1.359587,3.124688,44.69,112.44,23.33,74.00,22.90,73.22,1389,1184,1053,229,WH-station1,2026-08-20T11:46:56.320-07:00
water_draw_1,2026-08-20T11:46:56.827-07:00,25.476,drawing,,open,3.0,1.386360,3.180833,44.90,112.81,23.12,73.62,22.90,73.22,1391,1182,1064,229,WH-station1,2026-08-20T11:46:56.825-07:00
water_draw_1,2026-08-20T11:46:57.332-07:00,25.981,drawing,,open,3.0,1.413051,3.170625,45.00,113.00,22.92,73.25,22.80,73.04,1392,1180,1062,228,WH-station1,2026-08-20T11:46:57.331-07:00
water_draw_1,2026-08-20T11:46:57.840-07:00,26.486,drawing,,open,3.0,1.439626,3.155312,45.00,113.00,23.23,73.81,22.70,72.86,1392,1183,1059,227,WH-station1,2026-08-20T11:46:57.839-07:00
water_draw_1,2026-08-20T11:46:58.345-07:00,26.994,drawing,,open,3.0,1.466127,3.129792,45.42,113.75,23.23,73.81,22.60,72.68,1396,1183,1054,226,WH-station1,2026-08-20T11:46:58.344-07:00
water_draw_1,2026-08-20T11:46:58.851-07:00,27.500,drawing,,open,3.0,1.492479,3.129792,45.42,113.75,23.23,73.81,22.80,73.04,1396,1183,1054,228,WH-station1,2026-08-20T11:46:58.849-07:00
water_draw_1,2026-08-20T11:46:59.356-07:00,28.005,drawing,,open,3.0,1.518868,3.134896,45.94,114.69,23.33,74.00,22.30,72.14,1401,1184,1055,223,WH-station1,2026-08-20T11:46:59.354-07:00
water_draw_1,2026-08-20T11:46:59.861-07:00,28.510,drawing,,open,3.0,1.545478,3.160417,45.73,114.31,23.75,74.75,22.20,71.96,1399,1188,1060,222,WH-station1,2026-08-20T11:46:59.859-07:00
water_draw_1,2026-08-20T11:47:00.366-07:00,29.015,drawing,,open,3.0,1.571928,3.140000,46.25,115.25,23.33,74.00,23.00,73.40,1404,1184,1056,230,WH-station1,2026-08-20T11:47:00.365-07:00
water_draw_1,2026-08-20T11:47:00.871-07:00,29.520,drawing,,open,3.0,1.598400,3.145104,46.04,114.88,23.44,74.19,22.80,73.04,1402,1185,1057,228,WH-station1,2026-08-20T11:47:00.870-07:00
water_draw_1,2026-08-20T11:47:01.377-07:00,30.025,drawing,,open,3.0,1.624879,3.145104,46.25,115.25,23.23,73.81,22.50,72.50,1404,1183,1057,225,WH-station1,2026-08-20T11:47:01.375-07:00
water_draw_1,2026-08-20T11:47:01.882-07:00,30.531,drawing,,open,3.0,1.651321,3.140000,46.67,116.00,23.54,74.38,22.80,73.04,1408,1186,1056,228,WH-station1,2026-08-20T11:47:01.880-07:00
water_draw_1,2026-08-20T11:47:02.387-07:00,31.036,drawing,,open,3.0,1.677928,3.160417,46.77,116.19,23.33,74.00,22.20,71.96,1409,1184,1060,222,WH-station1,2026-08-20T11:47:02.385-07:00
water_draw_1,2026-08-20T11:47:02.892-07:00,31.541,drawing,,open,3.0,1.704545,3.160417,46.98,116.56,23.44,74.19,22.40,72.32,1411,1185,1060,224,WH-station1,2026-08-20T11:47:02.891-07:00
water_draw_1,2026-08-20T11:47:03.397-07:00,32.046,drawing,,open,3.0,1.731152,3.160417,47.08,116.75,23.54,74.38,22.70,72.86,1412,1186,1060,227,WH-station1,2026-08-20T11:47:03.396-07:00
water_draw_1,2026-08-20T11:47:03.902-07:00,32.551,drawing,,open,3.0,1.757802,3.165521,47.08,116.75,23.33,74.00,22.90,73.22,1412,1184,1061,229,WH-station1,2026-08-20T11:47:03.901-07:00
water_draw_1,2026-08-20T11:47:04.408-07:00,33.057,drawing,,open,3.0,1.784500,3.170625,47.19,116.94,23.85,74.94,22.70,72.86,1413,1189,1062,227,WH-station1,2026-08-20T11:47:04.406-07:00
water_draw_1,2026-08-20T11:47:04.913-07:00,33.562,drawing,,open,3.0,1.811023,3.150208,46.88,116.38,23.85,74.94,22.50,72.50,1410,1189,1058,225,WH-station1,2026-08-20T11:47:04.911-07:00
water_draw_1,2026-08-20T11:47:05.418-07:00,34.067,drawing,,open,3.0,1.837884,3.191042,47.40,117.31,23.85,74.94,22.40,72.32,1415,1189,1066,224,WH-station1,2026-08-20T11:47:05.416-07:00
water_draw_1,2026-08-20T11:47:05.923-07:00,34.572,drawing,,open,3.0,1.864702,3.185938,47.60,117.69,23.96,75.12,22.90,73.22,1417,1190,1065,229,WH-station1,2026-08-20T11:47:05.921-07:00
