timestamp_pacific,monitor_elapsed_seconds,status,record_reason,voltage_rms,current_rms,real_power,reactive_power,apparent_power,power_factor
2026-08-27T11:41:27.271-07:00,0.001,ok,initial_sample,239.962,0.000,0.000,12.780,13.845,0.076
2026-08-27T11:41:55.420-07:00,28.147,ok,current_change|power_change|heater_on,239.980,0.240,53.250,45.795,68.160,0.766
2026-08-27T11:42:55.750-07:00,88.477,ok,heartbeat,239.717,0.219,51.120,39.405,64.965,0.786
2026-08-27T11:42:59.774-07:00,92.501,ok,current_change|power_change,239.814,1.109,227.911,158.686,279.031,0.820
2026-08-27T11:43:01.787-07:00,94.513,ok,current_change|power_change,239.551,1.362,296.071,166.141,339.736,0.871
2026-08-27T11:43:08.828-07:00,101.554,ok,current_change,240.076,1.475,325.891,169.336,368.491,0.887
2026-08-27T11:43:12.851-07:00,105.578,ok,current_change,239.857,1.616,362.101,170.401,401.506,0.904
2026-08-27T11:43:13.858-07:00,106.584,ok,current_change,239.866,1.731,391.921,174.661,431.326,0.916
2026-08-27T11:43:20.889-07:00,113.619,ok,current_change,239.665,1.625,368.491,164.011,403.636,0.912
2026-08-27T11:43:33.957-07:00,126.684,ok,current_change,239.630,1.510,336.541,165.076,375.946,0.897
2026-08-27T11:44:34.287-07:00,187.013,ok,heartbeat,239.857,1.467,328.021,162.946,366.361,0.895
2026-08-27T11:45:10.497-07:00,223.223,ok,current_change,239.639,1.575,353.581,168.271,391.921,0.901
2026-08-27T11:45:41.660-07:00,254.387,ok,current_change,239.805,1.677,379.141,169.336,416.416,0.912
2026-08-27T11:46:41.991-07:00,314.718,ok,heartbeat,239.683,1.740,396.181,170.401,432.391,0.918
2026-08-27T11:47:34.275-07:00,367.001,ok,current_change,239.901,1.841,419.611,174.661,455.821,0.923
2026-08-27T11:48:34.606-07:00,427.332,ok,heartbeat,239.936,1.909,436.651,181.051,472.862,0.925
2026-08-27T11:49:34.936-07:00,487.662,ok,heartbeat,239.499,1.989,453.691,187.441,490.967,0.924
2026-08-27T11:50:35.265-07:00,547.991,ok,heartbeat,239.630,2.034,466.472,187.441,503.747,0.928
2026-08-27T11:51:35.596-07:00,608.322,ok,heartbeat,239.787,2.066,472.862,188.506,510.137,0.929
2026-08-27T11:52:35.926-07:00,668.653,ok,heartbeat,240.050,2.071,474.992,188.506,512.267,0.929
2026-08-27T11:53:36.255-07:00,728.982,ok,heartbeat,240.041,2.080,479.252,186.376,514.397,0.932
2026-08-27T11:54:36.586-07:00,789.313,ok,heartbeat,239.779,2.084,481.382,181.051,514.397,0.936
2026-08-27T11:55:36.919-07:00,849.645,ok,heartbeat,239.333,2.108,481.382,189.571,518.657,0.930
2026-08-27T11:56:37.249-07:00,909.976,ok,heartbeat,239.236,2.088,479.252,186.376,514.397,0.932
2026-08-27T11:57:37.581-07:00,970.308,ok,heartbeat,239.613,2.097,481.382,187.441,517.592,0.932
2026-08-27T11:58:37.913-07:00,1030.640,ok,heartbeat,239.158,2.080,477.122,183.181,512.267,0.933
2026-08-27T11:59:38.243-07:00,1090.969,ok,heartbeat,239.560,2.105,485.642,181.051,518.657,0.936
2026-08-27T12:00:38.573-07:00,1151.299,ok,heartbeat,239.219,2.099,483.512,181.051,516.527,0.936
2026-08-27T12:01:38.903-07:00,1211.629,ok,heartbeat,239.516,2.108,485.642,182.116,519.722,0.936
2026-08-27T12:02:39.233-07:00,1271.959,ok,heartbeat,239.665,2.114,483.512,187.441,519.722,0.932
2026-08-27T12:03:39.563-07:00,1332.290,ok,heartbeat,239.857,2.110,487.772,182.116,520.787,0.937
2026-08-27T12:04:39.894-07:00,1392.621,ok,heartbeat,239.088,2.132,489.902,182.116,523.982,0.937
2026-08-27T12:05:40.225-07:00,1452.951,ok,heartbeat,239.525,2.134,494.162,183.181,527.177,0.937
2026-08-27T12:06:40.556-07:00,1513.282,ok,heartbeat,239.499,2.149,494.162,186.376,529.307,0.936
2026-08-27T12:07:40.886-07:00,1573.613,ok,heartbeat,239.683,2.160,496.292,189.571,532.502,0.934
2026-08-27T12:08:41.217-07:00,1633.943,ok,heartbeat,239.464,2.166,498.422,187.441,533.567,0.936
2026-08-27T12:09:41.549-07:00,1694.276,ok,heartbeat,239.787,2.158,498.422,187.441,532.502,0.936
2026-08-27T12:10:41.879-07:00,1754.606,ok,heartbeat,239.586,2.166,498.422,187.441,533.567,0.936
2026-08-27T12:11:42.211-07:00,1814.937,ok,heartbeat,239.446,2.166,500.552,184.246,533.567,0.938
2026-08-27T12:12:42.544-07:00,1875.270,ok,heartbeat,239.954,2.179,504.812,185.311,537.827,0.938
2026-08-27T12:13:42.875-07:00,1935.601,ok,heartbeat,239.840,2.184,504.812,185.311,538.892,0.938
2026-08-27T12:14:43.205-07:00,1995.932,ok,heartbeat,239.674,2.186,504.812,188.506,539.957,0.937
2026-08-27T12:15:43.536-07:00,2056.262,ok,heartbeat,239.368,2.188,502.682,190.636,542.087,0.935
2026-08-27T12:16:43.865-07:00,2116.592,ok,heartbeat,239.385,2.207,506.942,191.701,542.087,0.935
2026-08-27T12:17:44.195-07:00,2176.922,ok,heartbeat,239.648,2.197,506.942,185.311,541.022,0.938
2026-08-27T12:18:44.525-07:00,2237.251,ok,heartbeat,239.193,2.203,509.072,185.311,542.087,0.938
2026-08-27T12:19:44.854-07:00,2297.580,ok,heartbeat,239.639,2.199,506.942,188.506,542.087,0.937
2026-08-27T12:20:45.183-07:00,2357.910,ok,heartbeat,239.403,2.223,511.202,192.766,547.412,0.936
2026-08-27T12:21:45.512-07:00,2418.239,ok,heartbeat,239.376,2.222,509.072,191.701,545.282,0.936
2026-08-27T12:22:45.841-07:00,2478.568,ok,heartbeat,239.560,2.225,513.332,189.571,547.412,0.938
2026-08-27T12:23:46.171-07:00,2538.898,ok,heartbeat,239.140,2.235,513.332,192.766,549.542,0.936
2026-08-27T12:24:46.501-07:00,2599.228,ok,heartbeat,239.473,2.220,513.332,183.181,546.347,0.941
2026-08-27T12:25:46.832-07:00,2659.558,ok,heartbeat,239.429,2.214,511.202,189.571,548.477,0.938
2026-08-27T12:26:47.163-07:00,2719.889,ok,heartbeat,239.446,2.235,515.462,189.571,549.542,0.938
2026-08-27T12:27:47.495-07:00,2780.221,ok,heartbeat,238.659,2.242,517.592,184.246,549.542,0.941
2026-08-27T12:27:50.513-07:00,2783.239,ok,current_change|power_change,239.140,0.176,42.600,33.015,54.315,0.784
2026-08-27T12:28:50.846-07:00,2843.572,ok,heartbeat,239.254,0.173,42.600,33.015,54.315,0.784
2026-08-27T12:29:51.176-07:00,2903.903,ok,heartbeat,239.446,0.165,40.470,31.950,52.185,0.775
2026-08-27T12:30:51.507-07:00,2964.234,ok,heartbeat,239.822,0.171,42.600,31.950,53.250,0.800
2026-08-27T12:31:21.671-07:00,2994.401,ok,current_change|power_change|heater_off,239.989,0.000,2.130,12.780,13.845,0.153
2026-08-27T12:31:27.699-07:00,3000.426,ok,current_change|power_change|heater_on,239.805,0.202,46.860,38.340,60.705,0.771
2026-08-27T12:32:28.029-07:00,3060.756,ok,heartbeat,239.980,0.197,48.990,33.015,59.640,0.821
2026-08-27T12:32:31.047-07:00,3063.774,ok,current_change|power_change,239.298,1.204,259.861,152.295,301.396,0.861
2026-08-27T12:32:32.054-07:00,3064.780,ok,current_change|power_change,239.219,1.467,325.891,154.426,361.036,0.902
2026-08-27T12:32:33.060-07:00,3065.786,ok,current_change|power_change,239.752,1.794,408.961,170.401,444.106,0.923
2026-08-27T12:32:34.066-07:00,3066.793,ok,current_change|power_change,239.613,2.092,481.382,181.051,515.462,0.936
2026-08-27T12:32:35.073-07:00,3067.799,ok,current_change|power_change,239.411,2.309,534.632,190.636,567.647,0.941
2026-08-27T12:32:40.103-07:00,3072.829,ok,current_change,239.271,2.190,504.812,185.311,538.892,0.938
2026-08-27T12:32:49.155-07:00,3081.881,ok,current_change,239.726,2.316,534.632,193.831,569.777,0.939
2026-08-27T12:32:55.190-07:00,3087.917,ok,current_change,239.394,2.158,498.422,184.246,531.437,0.938
2026-08-27T12:33:55.520-07:00,3148.247,ok,heartbeat,239.280,2.119,487.772,185.311,521.852,0.935
2026-08-27T12:34:55.851-07:00,3208.578,ok,heartbeat,239.604,2.170,498.422,190.636,534.632,0.934
2026-08-27T12:35:56.181-07:00,3268.908,ok,heartbeat,239.315,2.162,498.422,187.441,532.502,0.936
2026-08-27T12:36:56.510-07:00,3329.236,ok,heartbeat,239.621,2.194,502.682,193.831,539.957,0.933
2026-08-27T12:37:56.838-07:00,3389.565,ok,heartbeat,239.866,2.199,506.942,188.506,539.957,0.935
2026-08-27T12:38:03.879-07:00,3396.606,ok,current_change|power_change,239.831,0.171,40.470,33.015,53.250,0.779
2026-08-27T12:39:04.208-07:00,3456.935,ok,heartbeat,239.271,0.180,42.600,33.015,55.380,0.788
2026-08-27T12:40:04.539-07:00,3517.265,ok,heartbeat,239.683,0.162,40.470,28.755,51.120,0.812
2026-08-27T12:41:04.869-07:00,3577.596,ok,heartbeat,239.306,0.175,42.600,31.950,54.315,0.804
2026-08-27T12:41:35.027-07:00,3607.753,ok,current_change|power_change|heater_off,239.674,0.000,2.130,12.780,11.715,0.182
2026-08-27T12:41:41.062-07:00,3613.789,ok,current_change|power_change|heater_on,239.665,0.206,46.860,40.470,62.835,0.763
2026-08-27T12:42:41.391-07:00,3674.117,ok,heartbeat,239.639,0.217,48.990,31.950,58.575,0.836
2026-08-27T12:42:44.409-07:00,3677.135,ok,current_change|power_change,239.569,1.157,257.731,146.970,297.136,0.867
2026-08-27T12:42:45.415-07:00,3678.142,ok,current_change|power_change,239.761,1.622,368.491,158.686,402.571,0.918
2026-08-27T12:42:46.422-07:00,3679.148,ok,current_change|power_change,239.560,1.837,417.481,176.791,454.756,0.920
2026-08-27T12:42:47.428-07:00,3680.155,ok,current_change|power_change,239.683,2.008,462.212,179.986,496.292,0.931
2026-08-27T12:42:48.435-07:00,3681.161,ok,current_change|power_change,239.630,2.194,504.812,190.636,539.957,0.935
2026-08-27T12:42:49.441-07:00,3682.168,ok,current_change|power_change,239.630,1.995,457.951,176.791,495.227,0.933
2026-08-27T12:42:59.499-07:00,3692.226,ok,current_change,239.648,2.125,489.902,182.116,523.982,0.937
2026-08-27T12:43:00.506-07:00,3693.232,ok,current_change|power_change,239.359,2.301,530.372,195.961,565.517,0.938
2026-08-27T12:43:03.524-07:00,3696.250,ok,current_change,239.429,2.177,500.552,190.636,535.697,0.934
2026-08-27T12:43:08.553-07:00,3701.280,ok,current_change,239.088,2.060,472.862,178.921,506.942,0.935
2026-08-27T12:43:12.577-07:00,3705.304,ok,current_change,239.245,1.958,447.301,177.856,482.447,0.929
2026-08-27T12:43:28.653-07:00,3721.380,ok,current_change,239.420,1.848,423.871,170.401,456.886,0.928
2026-08-27T12:43:31.671-07:00,3724.398,ok,current_change,239.455,1.969,451.561,175.726,485.642,0.932
2026-08-27T12:43:53.799-07:00,3746.525,ok,current_change,239.193,2.073,474.992,185.311,510.137,0.931
2026-08-27T12:44:54.129-07:00,3806.856,ok,heartbeat,239.683,2.034,468.602,175.726,501.617,0.936
2026-08-27T12:45:45.406-07:00,3858.133,ok,current_change,239.604,2.134,492.032,185.311,526.112,0.935
2026-08-27T12:46:32.661-07:00,3905.387,ok,current_change|power_change,239.280,0.176,42.600,33.015,54.315,0.784
2026-08-27T12:47:32.991-07:00,3965.717,ok,heartbeat,239.508,0.169,40.470,34.080,53.250,0.760
