# time,command,argument,event_id,value,units,efficiency
1787160092,o,,auto_outside_comm_for_load_up_1,,,
1787160107,l,0,load_up_1,,,
1787160272,o,,auto_outside_comm_for_run_normal_1,,,
1787160287,e,0,run_normal_1,,,
