event_id,scheduled_pacific,offset_seconds,action,command_code,duration_byte,requested_duration_seconds,represented_duration_seconds,advanced_duration_minutes,advanced_value,advanced_units,expected_operational_states,generated,prerequisite_for
auto_outside_comm_for_shed_1,2026-07-29T16:03:58-07:00,-15,outside_communication,o,,,,,,,,true,shed_1
shed_1,2026-07-29T16:04:13-07:00,0,shed,s,0,,,,,,2|4,false,
auto_outside_comm_for_run_normal_1,2026-07-29T16:09:58-07:00,345,outside_communication,o,,,,,,,,true,run_normal_1
run_normal_1,2026-07-29T16:10:13-07:00,360,run_normal,e,0,,,,,,0|1,false,
