timestamp_pacific,response_code,response_name,electricity_commodity_code,cumulative_electricity_Wh,instantaneous_electricity_W,total_storage_commodity_code,total_energy_storage_Wh,present_storage_commodity_code,present_energy_storage_Wh,advanced_total_storage_commodity_code,advanced_total_energy_storage_Wh,advanced_present_storage_commodity_code,advanced_present_energy_storage_Wh,operational_state
2026-08-26 15:23:00,0,success,0,378573,0,6,2202,7,270,10,2412,11,480,5
2026-08-26 15:24:01,0,success,0,378573,0,6,2202,7,270,10,2412,11,480,3
2026-08-26 15:25:00,0,success,0,378579,356,6,2202,7,300,10,2412,11,510,3
2026-08-26 15:26:00,0,success,0,378585,356,6,2202,7,300,10,2412,11,510,3
2026-08-26 15:27:01,0,success,0,378591,356,6,2202,7,300,10,2412,11,510,3
2026-08-26 15:28:01,0,success,0,378597,356,6,2202,7,330,10,2412,11,540,3
2026-08-26 15:29:01,0,success,0,378603,356,6,2202,7,420,10,2412,11,636,3
2026-08-26 15:30:01,0,success,0,378609,356,6,2202,7,420,10,2412,11,636,3
2026-08-26 15:31:01,0,success,0,378615,356,6,2202,7,360,10,2412,11,570,3
2026-08-26 15:32:00,0,success,0,378621,356,6,2202,7,300,10,2412,11,510,3
2026-08-26 15:33:00,0,success,0,378627,356,6,2202,7,240,10,2412,11,450,3
2026-08-26 15:34:01,0,success,0,378633,356,6,2202,7,180,10,2412,11,390,3
2026-08-26 15:35:01,0,success,0,378639,356,6,2202,7,150,10,2412,11,360,3
2026-08-26 15:36:01,0,success,0,378645,356,6,2202,7,120,10,2412,11,330,3
2026-08-26 15:37:01,0,success,0,378651,356,6,2202,7,90,10,2412,11,300,3
2026-08-26 15:38:01,0,success,0,378657,356,6,2202,7,90,10,2412,11,300,3
2026-08-26 15:39:00,0,success,0,378663,356,6,2202,7,60,10,2412,11,270,3
2026-08-26 15:40:00,0,success,0,378669,356,6,2202,7,0,10,2412,11,240,3
2026-08-26 15:41:01,0,success,0,378675,356,6,2202,7,0,10,2412,11,240,3
2026-08-26 15:42:01,0,success,0,378681,356,6,2202,7,0,10,2412,11,240,3
2026-08-26 15:43:01,0,success,0,378687,356,6,2202,7,0,10,2412,11,240,3
2026-08-26 15:44:01,0,success,0,378693,356,6,2202,7,0,10,2412,11,210,3
2026-08-26 15:45:00,0,success,0,378699,356,6,2202,7,0,10,2412,11,210,3
2026-08-26 15:46:00,0,success,0,378705,356,6,2202,7,0,10,2412,11,210,3
2026-08-26 15:47:01,0,success,0,378711,356,6,2202,7,0,10,2412,11,210,3
2026-08-26 15:48:01,0,success,0,378717,356,6,2202,7,0,10,2412,11,240,3
2026-08-26 15:49:01,0,success,0,378723,356,6,2202,7,0,10,2412,11,240,3
2026-08-26 15:50:01,0,success,0,378729,356,6,2202,7,0,10,2412,11,240,3
2026-08-26 15:51:01,0,success,0,378735,356,6,2202,7,0,10,2412,11,210,3
2026-08-26 15:52:00,0,success,0,378741,356,6,2202,7,0,10,2412,11,210,3
2026-08-26 15:53:00,0,success,0,378747,356,6,2202,7,0,10,2412,11,210,3
