# time,command,argument,event_id,value,units,efficiency
1786585635,o,,auto_outside_comm_for_advanced_load_up_1,,,
1786585650,a,0,advanced_load_up_1,100,2,
1786586445,o,,auto_outside_comm_heartbeat_01,,,
1786587255,o,,auto_outside_comm_heartbeat_02,,,
1786588065,o,,auto_outside_comm_heartbeat_03,,,
1786588875,o,,auto_outside_comm_heartbeat_04,,,
1786589685,o,,auto_outside_comm_heartbeat_05,,,
1786590495,o,,auto_outside_comm_heartbeat_06,,,
1786591305,o,,auto_outside_comm_heartbeat_07,,,
1786592115,o,,auto_outside_comm_heartbeat_08,,,
1786592925,o,,auto_outside_comm_heartbeat_09,,,
1786593735,o,,auto_outside_comm_heartbeat_10,,,
1786594545,o,,auto_outside_comm_heartbeat_11,,,
1786594635,o,,auto_outside_comm_for_shed_1,,,
1786594650,s,0,shed_1,,,
1786595355,o,,auto_outside_comm_heartbeat_12,,,
1786596165,o,,auto_outside_comm_heartbeat_13,,,
1786596975,o,,auto_outside_comm_heartbeat_14,,,
1786597785,o,,auto_outside_comm_heartbeat_15,,,
1786598595,o,,auto_outside_comm_heartbeat_16,,,
1786599405,o,,auto_outside_comm_heartbeat_17,,,
1786600215,o,,auto_outside_comm_heartbeat_18,,,
1786601025,o,,auto_outside_comm_heartbeat_19,,,
1786601835,o,,auto_outside_comm_heartbeat_20,,,
1786602645,o,,auto_outside_comm_heartbeat_21,,,
1786603455,o,,auto_outside_comm_heartbeat_22,,,
1786604265,o,,auto_outside_comm_heartbeat_23,,,
1786605075,o,,auto_outside_comm_heartbeat_24,,,
1786605885,o,,auto_outside_comm_heartbeat_25,,,
1786606035,o,,auto_outside_comm_for_advanced_load_up_2,,,
1786606050,a,0,advanced_load_up_2,100,2,9
1786606695,o,,auto_outside_comm_heartbeat_26,,,
1786607505,o,,auto_outside_comm_heartbeat_27,,,
1786608315,o,,auto_outside_comm_heartbeat_28,,,
1786609125,o,,auto_outside_comm_heartbeat_29,,,
1786609635,o,,auto_outside_comm_for_run_normal_1,,,
1786609650,e,0,run_normal_1,,,
1786609935,o,,auto_outside_comm_heartbeat_30,,,
1786610745,o,,auto_outside_comm_heartbeat_31,,,
