event_id,timestamp_pacific,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts,cold_source_station,cold_source_timestamp_pacific
water_draw_1,2026-08-12T21:48:37.268-07:00,1.346,drawing,,open,15.0,0.004027,0.179583,22.40,72.31,22.60,72.69,23.10,73.58,1175,1177,476,231,WH-station1,2026-08-12T21:48:37.267-07:00
water_draw_1,2026-08-12T21:48:37.770-07:00,2.348,drawing,,open,15.0,0.060071,3.354375,22.50,72.50,22.60,72.69,23.20,73.76,1176,1177,1098,232,WH-station1,2026-08-12T21:48:37.769-07:00
water_draw_1,2026-08-12T21:48:38.273-07:00,2.850,drawing,,open,15.0,0.089077,3.466667,22.60,72.69,22.92,73.25,23.10,73.58,1177,1180,1120,231,WH-station1,2026-08-12T21:48:38.271-07:00
water_draw_1,2026-08-12T21:48:38.775-07:00,3.353,drawing,,open,15.0,0.118903,3.558542,22.40,72.31,22.71,72.88,23.20,73.76,1175,1178,1138,232,WH-station1,2026-08-12T21:48:38.773-07:00
water_draw_1,2026-08-12T21:48:39.277-07:00,3.855,drawing,,open,15.0,0.148384,3.522812,22.60,72.69,22.81,73.06,23.20,73.76,1177,1179,1131,232,WH-station1,2026-08-12T21:48:39.275-07:00
water_draw_1,2026-08-12T21:48:39.779-07:00,4.357,drawing,,open,15.0,0.177090,3.430938,22.71,72.88,22.50,72.50,23.10,73.58,1178,1176,1113,231,WH-station1,2026-08-12T21:48:39.777-07:00
water_draw_1,2026-08-12T21:48:40.281-07:00,4.859,drawing,,open,15.0,0.205707,3.420729,22.81,73.06,23.02,73.44,23.30,73.94,1179,1181,1111,233,WH-station1,2026-08-12T21:48:40.279-07:00
water_draw_1,2026-08-12T21:48:40.785-07:00,5.361,drawing,,open,15.0,0.233904,3.369687,23.33,74.00,22.71,72.88,23.20,73.76,1184,1178,1101,232,WH-station1,2026-08-12T21:48:40.783-07:00
water_draw_1,2026-08-12T21:48:41.290-07:00,5.866,drawing,,open,15.0,0.261525,3.282917,24.06,75.31,22.60,72.69,23.10,73.58,1191,1177,1084,231,WH-station1,2026-08-12T21:48:41.287-07:00
water_draw_1,2026-08-12T21:48:41.795-07:00,6.371,drawing,,open,15.0,0.288799,3.242083,24.79,76.63,22.71,72.88,23.10,73.58,1198,1178,1076,231,WH-station1,2026-08-12T21:48:41.792-07:00
water_draw_1,2026-08-12T21:48:42.300-07:00,6.875,drawing,,open,15.0,0.315641,3.191042,25.73,78.31,22.60,72.69,23.30,73.94,1207,1177,1066,233,WH-station1,2026-08-12T21:48:42.297-07:00
water_draw_1,2026-08-12T21:48:42.804-07:00,7.380,drawing,,open,15.0,0.341882,3.119583,26.35,79.44,23.02,73.44,22.90,73.22,1213,1181,1052,229,WH-station1,2026-08-12T21:48:42.802-07:00
water_draw_1,2026-08-12T21:48:43.309-07:00,7.885,drawing,,open,15.0,0.367563,3.053229,27.19,80.94,22.81,73.06,23.30,73.94,1221,1179,1039,233,WH-station1,2026-08-12T21:48:43.307-07:00
water_draw_1,2026-08-12T21:48:43.814-07:00,8.389,drawing,,open,15.0,0.393121,3.037917,28.23,82.81,23.02,73.44,23.00,73.40,1231,1181,1036,230,WH-station1,2026-08-12T21:48:43.811-07:00
water_draw_1,2026-08-12T21:48:44.318-07:00,8.894,drawing,,open,15.0,0.418504,3.017500,28.96,84.12,23.12,73.62,23.30,73.94,1238,1182,1032,233,WH-station1,2026-08-12T21:48:44.316-07:00
water_draw_1,2026-08-12T21:48:44.887-07:00,9.399,drawing,,open,15.0,0.443586,2.981771,29.69,85.44,22.50,72.50,23.30,73.94,1245,1176,1025,233,WH-station1,2026-08-12T21:48:44.821-07:00
water_draw_1,2026-08-12T21:48:45.411-07:00,9.967,drawing,,open,15.0,0.471587,2.956250,30.94,87.69,22.50,72.50,23.10,73.58,1257,1176,1020,231,WH-station1,2026-08-12T21:48:45.326-07:00
water_draw_1,2026-08-12T21:48:45.916-07:00,10.491,drawing,,open,15.0,0.497374,2.951146,31.35,88.44,22.71,72.88,23.20,73.76,1261,1178,1019,232,WH-station1,2026-08-12T21:48:45.831-07:00
water_draw_1,2026-08-12T21:48:46.421-07:00,10.996,drawing,,open,15.0,0.521900,2.915417,31.98,89.56,23.12,73.62,23.30,73.94,1267,1182,1012,233,WH-station1,2026-08-12T21:48:46.336-07:00
water_draw_1,2026-08-12T21:48:46.925-07:00,11.501,drawing,,open,15.0,0.546041,2.869479,32.60,90.69,22.92,73.25,23.30,73.94,1273,1180,1003,233,WH-station1,2026-08-12T21:48:46.840-07:00
water_draw_1,2026-08-12T21:48:47.430-07:00,12.006,drawing,,open,15.0,0.570094,2.859271,33.44,92.19,23.12,73.62,23.20,73.76,1281,1182,1001,232,WH-station1,2026-08-12T21:48:47.345-07:00
water_draw_1,2026-08-12T21:48:47.935-07:00,12.510,drawing,,open,15.0,0.594103,2.854167,34.27,93.69,23.02,73.44,23.10,73.58,1289,1181,1000,231,WH-station1,2026-08-12T21:48:47.850-07:00
water_draw_1,2026-08-12T21:48:48.445-07:00,13.015,drawing,,open,15.0,0.617852,2.823542,34.69,94.44,22.92,73.25,22.90,73.22,1293,1180,994,229,WH-station1,2026-08-12T21:48:48.355-07:00
water_draw_1,2026-08-12T21:48:48.950-07:00,13.525,drawing,,open,15.0,0.642119,2.854167,35.31,95.56,22.40,72.31,23.00,73.40,1299,1175,1000,230,WH-station1,2026-08-12T21:48:48.860-07:00
water_draw_1,2026-08-12T21:48:49.454-07:00,14.030,drawing,,open,15.0,0.666045,2.843958,35.83,96.50,22.60,72.69,23.30,73.94,1304,1177,998,233,WH-station1,2026-08-12T21:48:49.363-07:00
water_draw_1,2026-08-12T21:48:49.959-07:00,14.535,drawing,,open,15.0,0.690011,2.849063,36.15,97.06,23.02,73.44,23.00,73.40,1307,1181,999,230,WH-station1,2026-08-12T21:48:49.866-07:00
water_draw_1,2026-08-12T21:48:50.464-07:00,15.039,drawing,,open,15.0,0.713889,2.838854,36.77,98.19,22.81,73.06,23.40,74.12,1313,1179,997,234,WH-station1,2026-08-12T21:48:50.368-07:00
water_draw_1,2026-08-12T21:48:50.969-07:00,15.544,drawing,,open,15.0,0.737556,2.813333,36.98,98.56,23.23,73.81,23.20,73.76,1315,1183,992,232,WH-station1,2026-08-12T21:48:50.870-07:00
water_draw_1,2026-08-12T21:48:51.473-07:00,16.049,drawing,,open,15.0,0.761569,2.854167,37.71,99.88,23.12,73.62,23.10,73.58,1322,1182,1000,231,WH-station1,2026-08-12T21:48:51.372-07:00
water_draw_1,2026-08-12T21:48:51.978-07:00,16.554,drawing,,open,15.0,0.785411,2.833750,38.02,100.44,23.02,73.44,23.20,73.76,1325,1181,996,232,WH-station1,2026-08-12T21:48:51.874-07:00
water_draw_1,2026-08-12T21:48:52.483-07:00,17.058,drawing,,open,15.0,0.809333,2.843958,38.44,101.19,22.60,72.69,23.30,73.94,1329,1177,998,233,WH-station1,2026-08-12T21:48:52.376-07:00
water_draw_1,2026-08-12T21:48:52.987-07:00,17.563,drawing,,open,15.0,0.833212,2.838854,38.75,101.75,22.92,73.25,23.00,73.40,1332,1180,997,230,WH-station1,2026-08-12T21:48:52.879-07:00
water_draw_1,2026-08-12T21:48:53.492-07:00,18.068,drawing,,open,15.0,0.857004,2.828646,39.06,102.31,22.71,72.88,23.00,73.40,1335,1178,995,230,WH-station1,2026-08-12T21:48:53.381-07:00
water_draw_1,2026-08-12T21:48:53.997-07:00,18.572,drawing,,open,15.0,0.880969,2.849063,39.06,102.31,22.71,72.88,23.00,73.40,1335,1178,999,230,WH-station1,2026-08-12T21:48:53.883-07:00
water_draw_1,2026-08-12T21:48:54.502-07:00,19.077,drawing,,open,15.0,0.904852,2.838854,39.58,103.25,23.02,73.44,23.20,73.76,1340,1181,997,232,WH-station1,2026-08-12T21:48:54.387-07:00
water_draw_1,2026-08-12T21:48:55.006-07:00,19.582,drawing,,open,15.0,0.928949,2.864375,39.90,103.81,22.71,72.88,23.40,74.12,1343,1178,1002,234,WH-station1,2026-08-12T21:48:54.892-07:00
water_draw_1,2026-08-12T21:48:55.511-07:00,20.087,drawing,,open,15.0,0.952741,2.828646,40.21,104.38,22.92,73.25,23.30,73.94,1346,1180,995,233,WH-station1,2026-08-12T21:48:55.397-07:00
water_draw_1,2026-08-12T21:48:56.016-07:00,20.591,drawing,,open,15.0,0.976922,2.874583,40.52,104.94,23.12,73.62,23.00,73.40,1349,1182,1004,230,WH-station1,2026-08-12T21:48:55.903-07:00
water_draw_1,2026-08-12T21:48:56.520-07:00,21.096,drawing,,open,15.0,1.000761,2.833750,40.73,105.31,23.23,73.81,23.30,73.94,1351,1183,996,233,WH-station1,2026-08-12T21:48:56.408-07:00
water_draw_1,2026-08-12T21:48:57.025-07:00,21.601,drawing,,open,15.0,1.024815,2.859271,40.94,105.69,23.33,74.00,23.00,73.40,1353,1184,1001,230,WH-station1,2026-08-12T21:48:56.913-07:00
water_draw_1,2026-08-12T21:48:57.530-07:00,22.106,drawing,,open,15.0,1.048911,2.864375,41.15,106.06,23.23,73.81,23.20,73.76,1355,1183,1002,232,WH-station1,2026-08-12T21:48:57.418-07:00
water_draw_1,2026-08-12T21:48:58.035-07:00,22.610,drawing,,open,15.0,1.073049,2.869479,41.25,106.25,22.71,72.88,23.30,73.94,1356,1178,1003,233,WH-station1,2026-08-12T21:48:57.923-07:00
water_draw_1,2026-08-12T21:48:58.539-07:00,23.115,drawing,,open,15.0,1.097142,2.864375,41.98,107.56,23.12,73.62,23.20,73.76,1363,1182,1002,232,WH-station1,2026-08-12T21:48:58.429-07:00
water_draw_1,2026-08-12T21:48:59.044-07:00,23.620,drawing,,open,15.0,1.121244,2.864375,41.77,107.19,22.81,73.06,22.90,73.22,1361,1179,1002,229,WH-station1,2026-08-12T21:48:58.934-07:00
water_draw_1,2026-08-12T21:48:59.549-07:00,24.125,drawing,,open,15.0,1.145378,2.869479,41.98,107.56,22.92,73.25,23.00,73.40,1363,1180,1003,230,WH-station1,2026-08-12T21:48:59.439-07:00
water_draw_1,2026-08-12T21:49:00.055-07:00,24.630,drawing,,open,15.0,1.169349,2.843958,42.29,108.13,23.12,73.62,22.90,73.22,1366,1182,998,229,WH-station1,2026-08-12T21:48:59.944-07:00
water_draw_1,2026-08-12T21:49:00.559-07:00,25.135,drawing,,open,15.0,1.193489,2.869479,42.40,108.31,23.44,74.19,23.10,73.58,1367,1185,1003,231,WH-station1,2026-08-12T21:49:00.449-07:00
water_draw_1,2026-08-12T21:49:01.064-07:00,25.640,drawing,,open,15.0,1.217841,2.895000,42.50,108.50,23.33,74.00,23.10,73.58,1368,1184,1008,231,WH-station1,2026-08-12T21:49:00.954-07:00
water_draw_1,2026-08-12T21:49:01.569-07:00,26.145,drawing,,open,15.0,1.242069,2.879688,42.60,108.69,23.23,73.81,22.90,73.22,1369,1183,1005,229,WH-station1,2026-08-12T21:49:01.460-07:00
water_draw_1,2026-08-12T21:49:02.074-07:00,26.649,drawing,,open,15.0,1.266383,2.889896,43.02,109.44,23.44,74.19,23.30,73.94,1373,1185,1007,233,WH-station1,2026-08-12T21:49:01.965-07:00
water_draw_1,2026-08-12T21:49:02.578-07:00,27.154,drawing,,open,15.0,1.290522,2.869479,42.92,109.25,23.33,74.00,23.30,73.94,1372,1184,1003,233,WH-station1,2026-08-12T21:49:02.470-07:00
water_draw_1,2026-08-12T21:49:03.083-07:00,27.659,drawing,,open,15.0,1.314658,2.869479,42.92,109.25,23.23,73.81,23.00,73.40,1372,1183,1003,230,WH-station1,2026-08-12T21:49:02.980-07:00
water_draw_1,2026-08-12T21:49:03.588-07:00,28.164,drawing,,open,15.0,1.338797,2.869479,43.02,109.44,23.33,74.00,23.10,73.58,1373,1184,1003,231,WH-station1,2026-08-12T21:49:03.485-07:00
water_draw_1,2026-08-12T21:49:04.093-07:00,28.668,drawing,,open,15.0,1.362978,2.874583,43.44,110.19,23.85,74.94,23.00,73.40,1377,1189,1004,230,WH-station1,2026-08-12T21:49:03.990-07:00
water_draw_1,2026-08-12T21:49:04.597-07:00,29.173,drawing,,open,15.0,1.387293,2.889896,43.23,109.81,23.75,74.75,23.20,73.76,1375,1188,1007,232,WH-station1,2026-08-12T21:49:04.496-07:00
water_draw_1,2026-08-12T21:49:05.102-07:00,29.678,drawing,,open,15.0,1.411734,2.905208,43.65,110.56,23.33,74.00,23.20,73.76,1379,1184,1010,232,WH-station1,2026-08-12T21:49:05.001-07:00
water_draw_1,2026-08-12T21:49:05.607-07:00,30.183,drawing,,open,15.0,1.435873,2.869479,43.65,110.56,23.96,75.12,23.20,73.76,1379,1190,1003,232,WH-station1,2026-08-12T21:49:05.506-07:00
water_draw_1,2026-08-12T21:49:06.112-07:00,30.687,drawing,,open,15.0,1.460395,2.915417,43.85,110.94,23.85,74.94,23.00,73.40,1381,1189,1012,230,WH-station1,2026-08-12T21:49:06.011-07:00
