timestamp_pacific,response_code,response_name,electricity_commodity_code,cumulative_electricity_Wh,instantaneous_electricity_W,total_storage_commodity_code,total_energy_storage_Wh,present_storage_commodity_code,present_energy_storage_Wh,advanced_total_storage_commodity_code,advanced_total_energy_storage_Wh,advanced_present_storage_commodity_code,advanced_present_energy_storage_Wh,operational_state
2026-08-17 12:59:07,0,success,0,132000,0,6,9190,7,1104,10,12371,11,4285,0
2026-08-17 13:00:07,0,success,0,132000,0,6,9190,7,1126,10,12371,11,4308,3
2026-08-17 13:01:07,0,success,0,132000,500,6,9190,7,1148,10,12371,11,4330,3
2026-08-17 13:02:07,0,success,0,132000,500,6,9190,7,1148,10,12371,11,4330,3
2026-08-17 13:03:07,0,success,0,132000,500,6,9190,7,1148,10,12371,11,4330,3
2026-08-17 13:04:07,0,success,0,132000,500,6,9190,7,1148,10,12371,11,4330,3
2026-08-17 13:05:07,0,success,0,132000,500,6,9190,7,1170,10,12371,11,4352,3
2026-08-17 13:06:07,0,success,0,132000,500,6,9190,7,1193,10,12371,11,4374,3
2026-08-17 13:07:07,0,success,0,132000,500,6,9190,7,1170,10,12371,11,4352,3
2026-08-17 13:08:07,0,success,0,132000,500,6,9190,7,1193,10,12371,11,4374,3
2026-08-17 13:09:07,0,success,0,132000,500,6,9190,7,1170,10,12371,11,4352,3
2026-08-17 13:10:07,0,success,0,132000,500,6,9190,7,1148,10,12371,11,4330,3
2026-08-17 13:11:07,0,success,0,132000,500,6,9190,7,1170,10,12371,11,4352,3
2026-08-17 13:12:07,0,success,0,132000,500,6,9190,7,1126,10,12371,11,4308,3
2026-08-17 13:13:07,0,success,0,132000,500,6,9190,7,1104,10,12371,11,4285,3
2026-08-17 13:14:07,0,success,0,132000,500,6,9190,7,1060,10,12371,11,4241,3
2026-08-17 13:15:07,0,success,0,132000,500,6,9190,7,1016,10,12371,11,4197,3
2026-08-17 13:16:07,0,success,0,132000,500,6,9190,7,994,10,12371,11,4175,3
2026-08-17 13:17:07,0,success,0,132000,500,6,9190,7,949,10,12371,11,4131,3
