timestamp_pacific,monitor_elapsed_seconds,status,record_reason,voltage_rms,current_rms,real_power,reactive_power,apparent_power,power_factor
2026-08-04T16:12:29.513-07:00,0.001,ok,initial_sample,241.294,0.000,2.008,12.385,12.720,0.157
2026-08-04T16:13:00.663-07:00,31.148,ok,current_change|power_change|heater_on,241.494,0.238,51.549,46.193,69.289,0.743
2026-08-04T16:13:03.682-07:00,34.166,ok,current_change,240.764,0.223,48.201,43.515,65.273,0.743
2026-08-04T16:13:05.694-07:00,36.179,ok,current_change,241.424,0.203,44.854,40.837,60.921,0.741
2026-08-04T16:13:07.709-07:00,38.193,ok,current_change,241.233,0.185,43.515,35.147,56.235,0.779
2026-08-04T16:13:30.808-07:00,61.292,ok,current_change,240.921,0.213,48.201,39.833,62.929,0.771
2026-08-04T16:13:47.891-07:00,78.376,ok,current_change,241.129,0.175,40.168,35.482,53.892,0.751
2026-08-04T16:13:51.915-07:00,82.400,ok,current_change,241.450,0.201,46.862,37.825,60.252,0.777
2026-08-04T16:13:52.922-07:00,83.406,ok,current_change,241.155,0.219,47.532,39.498,61.925,0.767
2026-08-04T16:13:56.946-07:00,87.431,ok,current_change,241.068,0.195,44.854,37.155,58.578,0.771
2026-08-04T16:13:57.953-07:00,88.437,ok,current_change,241.164,0.211,48.871,37.825,62.260,0.790
2026-08-04T16:14:04.995-07:00,95.479,ok,current_change|power_change,240.973,1.077,219.584,158.997,271.132,0.810
2026-08-04T16:14:06.001-07:00,96.486,ok,current_change,241.138,1.166,243.684,161.675,292.890,0.833
2026-08-04T16:14:07.008-07:00,97.492,ok,current_change,241.268,1.222,263.099,156.654,308.622,0.863
2026-08-04T16:14:08.014-07:00,98.499,ok,current_change,240.990,1.293,278.496,163.014,323.016,0.862
2026-08-04T16:14:09.021-07:00,99.505,ok,current_change,241.068,1.329,289.877,161.675,332.053,0.872
2026-08-04T16:14:11.033-07:00,101.518,ok,current_change,241.190,1.352,295.233,163.349,337.744,0.875
2026-08-04T16:14:13.046-07:00,103.530,ok,current_change,241.129,1.383,304.605,162.010,345.108,0.882
2026-08-04T16:14:14.052-07:00,104.537,ok,current_change,241.112,1.410,310.631,165.023,351.803,0.883
2026-08-04T16:14:15.059-07:00,105.543,ok,current_change,241.068,1.441,319.334,164.353,359.167,0.889
2026-08-04T16:14:16.065-07:00,106.550,ok,current_change,240.973,1.473,325.359,168.035,366.531,0.888
2026-08-04T16:14:17.075-07:00,107.560,ok,current_change,241.120,1.502,334.731,165.692,373.895,0.896
2026-08-04T16:14:18.082-07:00,108.566,ok,current_change,241.242,1.551,347.451,167.700,385.945,0.899
2026-08-04T16:14:20.094-07:00,110.579,ok,current_change,241.355,1.571,351.468,171.048,390.966,0.898
2026-08-04T16:14:22.107-07:00,112.591,ok,current_change,241.476,1.555,348.121,169.709,387.284,0.898
2026-08-04T16:14:23.113-07:00,113.598,ok,current_change,241.390,1.540,344.773,167.366,383.267,0.899
2026-08-04T16:14:24.120-07:00,114.604,ok,current_change,241.233,1.521,339.418,166.696,378.581,0.896
2026-08-04T16:14:26.132-07:00,116.616,ok,current_change,241.112,1.502,333.392,168.370,373.895,0.892
2026-08-04T16:14:27.138-07:00,117.623,ok,current_change,241.537,1.486,330.715,166.361,370.548,0.893
2026-08-04T16:14:29.155-07:00,119.639,ok,current_change,241.390,1.459,324.020,165.357,363.853,0.890
2026-08-04T16:14:31.167-07:00,121.652,ok,current_change,241.120,1.431,316.656,164.353,357.493,0.887
2026-08-04T16:14:33.180-07:00,123.664,ok,current_change,241.390,1.393,307.953,162.010,348.121,0.884
2026-08-04T16:14:39.209-07:00,129.696,ok,current_change,241.216,1.373,302.597,160.671,342.765,0.883
2026-08-04T16:14:48.251-07:00,138.735,ok,current_change,240.990,1.390,303.936,166.027,346.447,0.877
2026-08-04T16:14:49.258-07:00,139.742,ok,current_change,241.320,1.374,300.589,165.357,342.765,0.881
2026-08-04T16:14:51.270-07:00,141.754,ok,current_change,240.842,1.391,303.936,166.361,346.782,0.877
2026-08-04T16:14:53.282-07:00,143.767,ok,current_change,240.955,1.369,300.589,161.675,341.426,0.880
2026-08-04T16:14:54.289-07:00,144.774,ok,current_change,241.164,1.390,305.275,164.353,346.782,0.880
2026-08-04T16:14:56.302-07:00,146.786,ok,current_change,241.138,1.368,303.267,156.654,341.426,0.888
2026-08-04T16:15:03.343-07:00,153.827,ok,current_change,240.929,1.384,303.267,164.688,345.108,0.878
2026-08-04T16:15:10.385-07:00,160.869,ok,current_change,240.912,1.403,307.283,165.692,344.773,0.877
2026-08-04T16:15:12.397-07:00,162.882,ok,current_change,240.556,1.383,301.258,166.361,344.439,0.875
2026-08-04T16:15:17.427-07:00,167.912,ok,current_change,240.955,1.368,300.589,161.675,341.426,0.880
2026-08-04T16:15:18.434-07:00,168.918,ok,current_change,240.921,1.392,304.605,165.692,347.116,0.878
2026-08-04T16:15:29.498-07:00,179.983,ok,current_change,241.494,1.411,309.961,167.031,352.472,0.880
2026-08-04T16:15:39.551-07:00,190.039,ok,current_change,240.964,1.378,305.275,157.324,343.769,0.889
2026-08-04T16:15:40.554-07:00,191.041,ok,current_change,241.060,1.408,308.622,167.366,351.133,0.879
2026-08-04T16:16:01.669-07:00,212.154,ok,current_change,241.268,1.425,311.970,164.688,352.807,0.884
2026-08-04T16:16:04.687-07:00,215.172,ok,current_change,241.216,1.409,311.970,163.014,352.137,0.886
2026-08-04T16:16:05.694-07:00,216.178,ok,current_change,240.868,1.435,315.317,167.031,357.158,0.883
2026-08-04T16:16:07.706-07:00,218.191,ok,current_change,240.842,1.413,311.970,162.679,352.137,0.887
2026-08-04T16:16:09.719-07:00,220.203,ok,current_change,241.337,1.433,317.325,164.353,357.493,0.887
2026-08-04T16:16:12.737-07:00,223.222,ok,current_change,240.973,1.417,312.639,164.018,356.154,0.886
2026-08-04T16:16:15.756-07:00,226.240,ok,current_change,240.981,1.438,317.325,166.027,357.828,0.883
2026-08-04T16:16:18.774-07:00,229.258,ok,current_change,241.190,1.414,313.308,160.671,352.472,0.890
2026-08-04T16:16:20.786-07:00,231.271,ok,current_change,241.007,1.430,314.647,166.696,356.154,0.883
2026-08-04T16:16:23.805-07:00,234.289,ok,current_change,241.051,1.408,311.970,160.336,351.133,0.889
2026-08-04T16:16:26.826-07:00,237.311,ok,current_change,241.086,1.431,317.995,166.027,358.832,0.886
2026-08-04T16:16:28.838-07:00,239.323,ok,current_change,241.146,1.448,321.342,164.018,360.840,0.890
2026-08-04T16:16:29.849-07:00,240.333,ok,current_change,240.990,1.523,340.087,166.027,378.581,0.897
2026-08-04T16:16:30.855-07:00,241.340,ok,current_change,241.060,1.506,337.409,162.345,374.564,0.900
2026-08-04T16:16:34.880-07:00,245.364,ok,current_change,241.259,1.490,332.053,165.692,371.217,0.894
2026-08-04T16:16:36.892-07:00,247.376,ok,current_change,241.207,1.474,329.376,162.010,367.200,0.896
2026-08-04T16:16:43.916-07:00,254.401,ok,current_change,241.225,1.459,324.020,164.688,363.518,0.891
2026-08-04T16:16:44.923-07:00,255.407,ok,current_change,240.895,1.475,326.698,166.027,366.866,0.891
2026-08-04T16:16:51.965-07:00,262.449,ok,current_change,241.268,1.501,335.401,161.340,372.221,0.900
2026-08-04T16:16:54.983-07:00,265.467,ok,current_change,241.285,1.520,340.756,163.349,378.246,0.901
2026-08-04T16:17:00.013-07:00,270.497,ok,current_change,241.372,1.541,344.104,169.374,378.916,0.897
2026-08-04T16:17:03.030-07:00,273.514,ok,current_change,240.973,1.574,352.807,168.370,390.297,0.901
2026-08-04T16:17:05.042-07:00,275.526,ok,current_change,241.146,1.532,342.095,168.035,381.259,0.896
2026-08-04T16:17:08.066-07:00,278.551,ok,current_change,241.242,1.515,344.104,162.345,380.589,0.903
2026-08-04T16:17:09.073-07:00,279.557,ok,current_change,241.285,1.534,345.443,162.010,381.928,0.905
2026-08-04T16:17:14.103-07:00,284.587,ok,current_change,241.259,1.518,338.748,166.696,377.912,0.896
2026-08-04T16:17:15.109-07:00,285.594,ok,current_change,241.468,1.535,343.434,167.031,382.263,0.898
2026-08-04T16:17:20.139-07:00,290.624,ok,current_change,241.207,1.558,347.451,171.048,387.619,0.896
2026-08-04T16:17:25.169-07:00,295.654,ok,current_change,241.285,1.576,352.807,170.713,391.970,0.899
2026-08-04T16:17:38.226-07:00,308.713,ok,current_change,240.912,1.596,357.493,169.374,395.987,0.903
2026-08-04T16:17:43.238-07:00,313.726,ok,current_change,241.172,1.627,358.832,172.721,398.330,0.900
2026-08-04T16:17:45.243-07:00,315.731,ok,current_change,241.225,1.608,361.510,169.709,399.669,0.905
2026-08-04T16:17:51.272-07:00,321.756,ok,current_change,241.007,1.635,366.196,173.726,405.694,0.903
2026-08-04T16:17:53.284-07:00,323.769,ok,current_change,240.929,1.617,362.179,172.721,401.343,0.902
2026-08-04T16:18:01.332-07:00,331.816,ok,current_change,241.268,1.633,366.866,172.387,405.694,0.904
2026-08-04T16:18:03.345-07:00,333.829,ok,current_change,241.320,1.671,378.916,169.374,415.067,0.912
2026-08-04T16:18:04.351-07:00,334.836,ok,current_change,241.077,1.651,370.213,172.387,408.707,0.906
2026-08-04T16:18:16.422-07:00,346.907,ok,current_change,241.216,1.674,376.238,175.064,415.402,0.906
2026-08-04T16:18:17.429-07:00,347.914,ok,current_change,240.955,1.648,372.221,168.705,409.042,0.910
2026-08-04T16:18:22.459-07:00,352.943,ok,current_change,241.216,1.667,376.238,171.048,413.728,0.910
2026-08-04T16:18:29.502-07:00,359.987,ok,current_change,240.877,1.684,378.246,175.734,417.410,0.906
2026-08-04T16:19:02.679-07:00,393.164,ok,current_change,241.225,1.703,382.933,177.408,422.431,0.907
2026-08-04T16:19:03.686-07:00,394.170,ok,current_change,241.303,1.685,380.255,173.726,418.414,0.909
2026-08-04T16:19:12.740-07:00,403.224,ok,current_change,241.233,1.704,384.941,173.726,422.766,0.911
2026-08-04T16:19:19.781-07:00,410.266,ok,current_change,241.311,1.720,388.958,175.399,426.782,0.911
2026-08-04T16:19:47.944-07:00,438.428,ok,current_change,240.521,1.740,391.636,177.742,430.130,0.910
2026-08-04T16:20:06.050-07:00,456.534,ok,current_change,240.478,1.758,396.991,173.056,433.477,0.916
2026-08-04T16:20:20.132-07:00,470.617,ok,current_change,240.608,1.774,402.347,173.391,438.498,0.918
2026-08-04T16:20:30.192-07:00,480.676,ok,current_change,240.903,1.789,405.694,175.734,442.515,0.917
2026-08-04T16:20:31.198-07:00,481.683,ok,current_change,240.860,1.770,401.678,174.730,438.163,0.916
2026-08-04T16:20:33.211-07:00,483.695,ok,current_change,240.851,1.801,409.042,176.403,445.527,0.918
2026-08-04T16:20:34.217-07:00,484.702,ok,current_change,240.981,1.784,405.694,174.060,441.511,0.918
2026-08-04T16:20:36.230-07:00,486.714,ok,current_change,240.591,1.803,409.042,176.403,445.527,0.918
2026-08-04T16:20:37.236-07:00,487.721,ok,current_change,240.669,1.780,404.355,173.726,440.172,0.918
2026-08-04T16:20:42.266-07:00,492.751,ok,current_change,241.112,1.797,407.703,177.073,444.858,0.917
2026-08-04T16:20:50.314-07:00,500.798,ok,current_change,240.790,1.814,411.050,179.416,448.540,0.916
2026-08-04T16:20:52.326-07:00,502.811,ok,current_change,240.556,1.795,408.372,172.052,444.858,0.921
2026-08-04T16:20:58.362-07:00,508.847,ok,current_change,240.669,1.820,413.728,174.730,448.540,0.918
2026-08-04T16:21:02.386-07:00,512.871,ok,current_change,240.391,1.839,417.075,178.077,453.896,0.919
2026-08-04T16:21:03.393-07:00,513.877,ok,current_change,240.530,1.815,413.058,173.726,448.205,0.921
2026-08-04T16:21:06.417-07:00,516.901,ok,current_change,240.773,1.831,412.389,182.094,450.883,0.914
2026-08-04T16:21:07.424-07:00,517.908,ok,current_change,241.172,1.815,412.389,178.077,449.544,0.918
2026-08-04T16:21:11.448-07:00,521.932,ok,current_change,241.190,1.831,416.406,179.751,453.561,0.918
2026-08-04T16:21:16.477-07:00,526.962,ok,current_change,240.617,1.854,421.092,179.081,457.912,0.920
2026-08-04T16:21:17.485-07:00,527.970,ok,current_change,240.122,1.829,415.067,176.069,450.883,0.922
2026-08-04T16:21:31.568-07:00,542.052,ok,current_change,240.113,1.845,417.075,180.755,454.900,0.917
2026-08-04T16:21:55.691-07:00,566.176,ok,current_change,240.782,1.861,421.761,182.429,459.921,0.917
2026-08-04T16:22:17.820-07:00,588.305,ok,current_change,240.643,1.877,426.448,175.734,461.260,0.924
2026-08-04T16:22:19.833-07:00,590.317,ok,current_change,240.538,1.862,425.109,174.395,459.586,0.925
2026-08-04T16:22:24.863-07:00,595.347,ok,current_change,240.721,1.882,427.117,182.763,464.607,0.919
2026-08-04T16:22:27.881-07:00,598.365,ok,current_change,240.443,1.866,424.439,177.073,460.256,0.923
2026-08-04T16:22:31.905-07:00,602.389,ok,current_change,240.408,1.887,428.456,178.747,464.607,0.923
2026-08-04T16:23:02.079-07:00,632.563,ok,current_change,240.538,1.905,432.473,183.098,469.963,0.921
2026-08-04T16:23:08.115-07:00,638.599,ok,current_change,240.816,1.887,431.803,175.734,466.281,0.926
2026-08-04T16:23:10.128-07:00,640.612,ok,current_change,240.669,1.907,433.812,178.747,469.293,0.924
2026-08-04T16:23:29.239-07:00,659.724,ok,current_change,240.860,1.927,439.167,183.433,475.988,0.922
