event_id,timestamp_pacific,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts,cold_source_station,cold_source_timestamp_pacific
water_draw_3,2026-08-05T16:24:58.004-07:00,1.169,drawing,,open,9.0,0.004096,0.210208,26.98,80.56,28.75,83.75,23.00,73.40,1219,1236,482,230,WH-station1,2026-08-05T16:24:58.000-07:00
water_draw_3,2026-08-05T16:24:58.506-07:00,2.172,drawing,,open,9.0,0.062810,3.512604,26.98,80.56,28.96,84.12,23.00,73.40,1219,1238,1129,230,WH-station1,2026-08-05T16:24:58.502-07:00
water_draw_3,2026-08-05T16:24:59.008-07:00,2.674,drawing,,open,9.0,0.092882,3.594271,26.87,80.37,28.75,83.75,23.00,73.40,1218,1236,1145,230,WH-station1,2026-08-05T16:24:59.004-07:00
water_draw_3,2026-08-05T16:24:59.510-07:00,3.176,drawing,,open,9.0,0.122736,3.568750,27.19,80.94,29.17,84.50,23.00,73.40,1221,1240,1140,230,WH-station1,2026-08-05T16:24:59.506-07:00
water_draw_3,2026-08-05T16:25:00.012-07:00,3.678,drawing,,open,9.0,0.151952,3.492188,27.60,81.69,29.06,84.31,22.90,73.22,1225,1239,1125,229,WH-station1,2026-08-05T16:25:00.008-07:00
water_draw_3,2026-08-05T16:25:00.514-07:00,4.180,drawing,,open,9.0,0.180782,3.446250,27.92,82.25,29.17,84.50,23.10,73.58,1228,1240,1116,231,WH-station1,2026-08-05T16:25:00.510-07:00
water_draw_3,2026-08-05T16:25:01.016-07:00,4.682,drawing,,open,9.0,0.208860,3.354375,28.54,83.38,28.85,83.94,23.00,73.40,1234,1237,1098,230,WH-station1,2026-08-05T16:25:01.012-07:00
water_draw_3,2026-08-05T16:25:01.521-07:00,5.184,drawing,,open,9.0,0.236556,3.308438,29.06,84.31,28.65,83.56,23.00,73.40,1239,1235,1089,230,WH-station1,2026-08-05T16:25:01.516-07:00
water_draw_3,2026-08-05T16:25:02.026-07:00,5.689,drawing,,open,9.0,0.264366,3.303333,29.79,85.62,29.06,84.31,22.90,73.22,1246,1239,1088,229,WH-station1,2026-08-05T16:25:02.020-07:00
water_draw_3,2026-08-05T16:25:02.531-07:00,6.194,drawing,,open,9.0,0.292162,3.303333,30.00,86.00,28.54,83.38,23.00,73.40,1248,1234,1088,230,WH-station1,2026-08-05T16:25:02.525-07:00
water_draw_3,2026-08-05T16:25:03.036-07:00,6.699,drawing,,open,9.0,0.319695,3.272708,30.73,87.31,28.44,83.19,22.90,73.22,1255,1233,1082,229,WH-station1,2026-08-05T16:25:03.030-07:00
water_draw_3,2026-08-05T16:25:03.540-07:00,7.204,drawing,,open,9.0,0.346918,3.236979,31.25,88.25,28.96,84.12,23.00,73.40,1260,1238,1075,230,WH-station1,2026-08-05T16:25:03.534-07:00
water_draw_3,2026-08-05T16:25:04.045-07:00,7.709,drawing,,open,9.0,0.373981,3.216562,31.77,89.19,28.85,83.94,23.00,73.40,1265,1237,1071,230,WH-station1,2026-08-05T16:25:04.039-07:00
water_draw_3,2026-08-05T16:25:04.550-07:00,8.213,drawing,,open,9.0,0.401086,3.221667,32.19,89.94,28.75,83.75,22.90,73.22,1269,1236,1072,229,WH-station1,2026-08-05T16:25:04.544-07:00
water_draw_3,2026-08-05T16:25:05.055-07:00,8.718,drawing,,open,9.0,0.427992,3.196146,32.71,90.88,28.96,84.12,22.90,73.22,1274,1238,1067,229,WH-station1,2026-08-05T16:25:05.049-07:00
water_draw_3,2026-08-05T16:25:05.560-07:00,9.223,drawing,,open,9.0,0.454746,3.180833,33.33,92.00,28.65,83.56,23.00,73.40,1280,1235,1064,230,WH-station1,2026-08-05T16:25:05.554-07:00
water_draw_3,2026-08-05T16:25:06.065-07:00,9.728,drawing,,open,9.0,0.481311,3.155312,34.06,93.31,28.96,84.12,23.00,73.40,1287,1238,1059,230,WH-station1,2026-08-05T16:25:06.059-07:00
