event_id,timestamp_pacific,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts,cold_source_station,cold_source_timestamp_pacific
water_draw_1,2026-08-09T15:14:36.812-07:00,0.914,drawing,,open,15.0,0.003201,0.210208,22.60,72.69,23.12,73.62,22.00,71.60,1177,1182,482,220,WH-station1,2026-08-09T15:14:36.813-07:00
water_draw_1,2026-08-09T15:14:37.315-07:00,1.915,drawing,,open,15.0,0.044973,2.501979,22.71,72.88,23.54,74.38,22.20,71.96,1178,1186,931,222,WH-station1,2026-08-09T15:14:37.315-07:00
water_draw_1,2026-08-09T15:14:37.817-07:00,2.418,drawing,,open,15.0,0.065701,2.476458,22.60,72.69,23.44,74.19,22.10,71.78,1177,1185,926,221,WH-station1,2026-08-09T15:14:37.817-07:00
water_draw_1,2026-08-09T15:14:38.319-07:00,2.920,drawing,,open,15.0,0.086386,2.471354,22.71,72.88,23.23,73.81,22.20,71.96,1178,1183,925,222,WH-station1,2026-08-09T15:14:38.319-07:00
water_draw_1,2026-08-09T15:14:38.821-07:00,3.422,drawing,,open,15.0,0.106819,2.440729,22.92,73.25,22.92,73.25,22.10,71.78,1180,1180,919,221,WH-station1,2026-08-09T15:14:38.821-07:00
water_draw_1,2026-08-09T15:14:39.323-07:00,3.924,drawing,,open,15.0,0.127417,2.461146,22.81,73.06,23.44,74.19,22.10,71.78,1179,1185,923,221,WH-station1,2026-08-09T15:14:39.324-07:00
water_draw_1,2026-08-09T15:14:39.826-07:00,4.427,drawing,,open,15.0,0.147934,2.450938,22.60,72.69,23.54,74.38,22.20,71.96,1177,1186,921,222,WH-station1,2026-08-09T15:14:39.826-07:00
water_draw_1,2026-08-09T15:14:40.330-07:00,4.929,drawing,,open,15.0,0.167808,2.374375,22.71,72.88,23.12,73.62,22.20,71.96,1178,1182,906,222,WH-station1,2026-08-09T15:14:40.328-07:00
water_draw_1,2026-08-09T15:14:40.907-07:00,5.434,drawing,,open,15.0,0.188043,2.405000,22.81,73.06,23.12,73.62,22.20,71.96,1179,1182,912,222,WH-station1,2026-08-09T15:14:40.832-07:00
water_draw_1,2026-08-09T15:14:41.412-07:00,6.011,drawing,,open,15.0,0.211128,2.399896,22.50,72.50,22.92,73.25,22.10,71.78,1176,1180,911,221,WH-station1,2026-08-09T15:14:41.338-07:00
water_draw_1,2026-08-09T15:14:41.917-07:00,6.515,drawing,,open,15.0,0.230974,2.359063,22.81,73.06,23.12,73.62,22.00,71.60,1179,1182,903,220,WH-station1,2026-08-09T15:14:41.843-07:00
water_draw_1,2026-08-09T15:14:42.422-07:00,7.020,drawing,,open,15.0,0.251164,2.399896,22.81,73.06,23.33,74.00,22.00,71.60,1179,1184,911,220,WH-station1,2026-08-09T15:14:42.349-07:00
water_draw_1,2026-08-09T15:14:42.926-07:00,7.525,drawing,,open,15.0,0.271051,2.364167,22.81,73.06,22.81,73.06,22.10,71.78,1179,1179,904,221,WH-station1,2026-08-09T15:14:42.855-07:00
water_draw_1,2026-08-09T15:14:43.431-07:00,8.030,drawing,,open,15.0,0.291236,2.399896,22.92,73.25,23.23,73.81,22.00,71.60,1180,1183,911,220,WH-station1,2026-08-09T15:14:43.361-07:00
water_draw_1,2026-08-09T15:14:43.936-07:00,8.534,drawing,,open,15.0,0.311252,2.379479,22.92,73.25,22.92,73.25,22.20,71.96,1180,1180,907,222,WH-station1,2026-08-09T15:14:43.867-07:00
water_draw_1,2026-08-09T15:14:44.440-07:00,9.039,drawing,,open,15.0,0.331093,2.359063,23.23,73.81,23.02,73.44,22.00,71.60,1183,1181,903,220,WH-station1,2026-08-09T15:14:44.372-07:00
water_draw_1,2026-08-09T15:14:44.945-07:00,9.544,drawing,,open,15.0,0.350983,2.364167,23.33,74.00,23.02,73.44,22.00,71.60,1184,1181,904,220,WH-station1,2026-08-09T15:14:44.876-07:00
water_draw_1,2026-08-09T15:14:45.450-07:00,10.048,drawing,,open,15.0,0.370786,2.353958,23.75,74.75,22.71,72.88,22.00,71.60,1188,1178,902,220,WH-station1,2026-08-09T15:14:45.378-07:00
water_draw_1,2026-08-09T15:14:45.955-07:00,10.553,drawing,,open,15.0,0.390632,2.359063,24.06,75.31,22.60,72.69,22.00,71.60,1191,1177,903,220,WH-station1,2026-08-09T15:14:45.881-07:00
water_draw_1,2026-08-09T15:14:46.459-07:00,11.058,drawing,,open,15.0,0.410517,2.364167,24.37,75.87,22.71,72.88,22.10,71.78,1194,1178,904,221,WH-station1,2026-08-09T15:14:46.383-07:00
water_draw_1,2026-08-09T15:14:46.964-07:00,11.563,drawing,,open,15.0,0.430491,2.374375,25.10,77.19,22.60,72.69,22.00,71.60,1201,1177,906,220,WH-station1,2026-08-09T15:14:46.886-07:00
water_draw_1,2026-08-09T15:14:47.469-07:00,12.067,drawing,,open,15.0,0.450423,2.369271,25.31,77.56,22.81,73.06,22.20,71.96,1203,1179,905,222,WH-station1,2026-08-09T15:14:47.388-07:00
water_draw_1,2026-08-09T15:14:47.974-07:00,12.572,drawing,,open,15.0,0.470226,2.353958,25.73,78.31,22.40,72.31,22.10,71.78,1207,1175,902,221,WH-station1,2026-08-09T15:14:47.891-07:00
water_draw_1,2026-08-09T15:14:48.479-07:00,13.077,drawing,,open,15.0,0.489700,2.313125,26.35,79.44,22.40,72.31,22.10,71.78,1213,1175,894,221,WH-station1,2026-08-09T15:14:48.393-07:00
water_draw_1,2026-08-09T15:14:48.983-07:00,13.582,drawing,,open,15.0,0.509159,2.313125,26.98,80.56,22.40,72.31,22.10,71.78,1219,1175,894,221,WH-station1,2026-08-09T15:14:48.896-07:00
water_draw_1,2026-08-09T15:14:49.488-07:00,14.087,drawing,,open,15.0,0.528485,2.297813,27.40,81.31,22.29,72.12,22.10,71.78,1223,1174,891,221,WH-station1,2026-08-09T15:14:49.398-07:00
water_draw_1,2026-08-09T15:14:49.993-07:00,14.591,drawing,,open,15.0,0.547945,2.313125,27.92,82.25,22.60,72.69,22.10,71.78,1228,1177,894,221,WH-station1,2026-08-09T15:14:49.903-07:00
water_draw_1,2026-08-09T15:14:50.497-07:00,15.096,drawing,,open,15.0,0.567445,2.318229,28.44,83.19,22.40,72.31,22.20,71.96,1233,1175,895,222,WH-station1,2026-08-09T15:14:50.409-07:00
water_draw_1,2026-08-09T15:14:51.002-07:00,15.601,drawing,,open,15.0,0.586474,2.262083,28.75,83.75,22.40,72.31,22.00,71.60,1236,1175,884,220,WH-station1,2026-08-09T15:14:50.915-07:00
water_draw_1,2026-08-09T15:14:51.507-07:00,16.106,drawing,,open,15.0,0.605758,2.292708,29.38,84.88,22.40,72.31,22.10,71.78,1242,1175,890,221,WH-station1,2026-08-09T15:14:51.420-07:00
water_draw_1,2026-08-09T15:14:52.012-07:00,16.610,drawing,,open,15.0,0.624874,2.272292,29.90,85.81,21.98,71.56,22.10,71.78,1247,1171,886,221,WH-station1,2026-08-09T15:14:51.926-07:00
water_draw_1,2026-08-09T15:14:52.517-07:00,17.116,drawing,,open,15.0,0.643968,2.267188,30.21,86.38,22.71,72.88,22.00,71.60,1250,1178,885,220,WH-station1,2026-08-09T15:14:52.432-07:00
water_draw_1,2026-08-09T15:14:53.022-07:00,17.620,drawing,,open,15.0,0.662956,2.256979,30.83,87.50,22.40,72.31,22.20,71.96,1256,1175,883,222,WH-station1,2026-08-09T15:14:52.938-07:00
water_draw_1,2026-08-09T15:14:53.526-07:00,18.125,drawing,,open,15.0,0.681900,2.251875,31.25,88.25,22.50,72.50,21.90,71.42,1260,1176,882,219,WH-station1,2026-08-09T15:14:53.444-07:00
water_draw_1,2026-08-09T15:14:54.031-07:00,18.630,drawing,,open,15.0,0.700799,2.246771,31.46,88.63,22.60,72.69,22.10,71.78,1262,1177,881,221,WH-station1,2026-08-09T15:14:53.949-07:00
water_draw_1,2026-08-09T15:14:54.536-07:00,19.135,drawing,,open,15.0,0.719742,2.251875,31.98,89.56,22.19,71.94,22.00,71.60,1267,1173,882,220,WH-station1,2026-08-09T15:14:54.455-07:00
water_draw_1,2026-08-09T15:14:55.041-07:00,19.639,drawing,,open,15.0,0.738512,2.231458,32.29,90.12,22.29,72.12,22.10,71.78,1270,1174,878,221,WH-station1,2026-08-09T15:14:54.960-07:00
water_draw_1,2026-08-09T15:14:55.545-07:00,20.144,drawing,,open,15.0,0.757118,2.211042,32.71,90.88,22.29,72.12,22.00,71.60,1274,1174,874,220,WH-station1,2026-08-09T15:14:55.466-07:00
water_draw_1,2026-08-09T15:14:56.050-07:00,20.649,drawing,,open,15.0,0.775888,2.231458,32.92,91.25,22.50,72.50,22.00,71.60,1276,1176,878,220,WH-station1,2026-08-09T15:14:55.971-07:00
water_draw_1,2026-08-09T15:14:56.555-07:00,21.154,drawing,,open,15.0,0.794445,2.205938,33.33,92.00,22.19,71.94,22.20,71.96,1280,1173,873,222,WH-station1,2026-08-09T15:14:56.477-07:00
water_draw_1,2026-08-09T15:14:57.060-07:00,21.658,drawing,,open,15.0,0.813130,2.221250,33.96,93.13,22.08,71.75,22.00,71.60,1286,1172,876,220,WH-station1,2026-08-09T15:14:56.983-07:00
water_draw_1,2026-08-09T15:14:57.564-07:00,22.163,drawing,,open,15.0,0.831903,2.231458,34.17,93.50,22.29,72.12,22.00,71.60,1288,1174,878,220,WH-station1,2026-08-09T15:14:57.488-07:00
water_draw_1,2026-08-09T15:14:58.069-07:00,22.668,drawing,,open,15.0,0.850637,2.226354,34.58,94.25,22.08,71.75,22.10,71.78,1292,1172,877,221,WH-station1,2026-08-09T15:14:57.994-07:00
water_draw_1,2026-08-09T15:14:58.574-07:00,23.173,drawing,,open,15.0,0.869115,2.195729,34.69,94.44,22.08,71.75,22.00,71.60,1293,1172,871,220,WH-station1,2026-08-09T15:14:58.499-07:00
water_draw_1,2026-08-09T15:14:59.079-07:00,23.678,drawing,,open,15.0,0.887541,2.190625,35.10,95.19,22.29,72.12,22.20,71.96,1297,1174,870,222,WH-station1,2026-08-09T15:14:59.005-07:00
