event_id,timestamp_pacific,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts,cold_source_station,cold_source_timestamp_pacific
water_draw_2,2026-08-13T19:44:40.127-07:00,1.216,drawing,,open,2.0,0.004261,0.210208,33.23,91.81,28.65,83.56,24.00,75.20,1279,1235,482,240,WH-station1,2026-08-13T19:44:40.124-07:00
water_draw_2,2026-08-13T19:44:40.629-07:00,2.219,drawing,,open,2.0,0.061926,3.451354,33.23,91.81,28.65,83.56,24.10,75.38,1279,1235,1117,241,WH-station1,2026-08-13T19:44:40.626-07:00
water_draw_2,2026-08-13T19:44:41.131-07:00,2.721,drawing,,open,2.0,0.091405,3.522812,33.12,91.62,28.75,83.75,24.10,75.38,1278,1236,1131,241,WH-station1,2026-08-13T19:44:41.128-07:00
water_draw_2,2026-08-13T19:44:41.633-07:00,3.223,drawing,,open,2.0,0.120965,3.533021,33.33,92.00,28.96,84.12,24.00,75.20,1280,1238,1133,240,WH-station1,2026-08-13T19:44:41.630-07:00
water_draw_2,2026-08-13T19:44:42.136-07:00,3.725,drawing,,open,2.0,0.150142,3.487083,33.54,92.38,28.44,83.19,24.00,75.20,1282,1233,1124,240,WH-station1,2026-08-13T19:44:42.131-07:00
water_draw_2,2026-08-13T19:44:42.638-07:00,4.228,drawing,,open,2.0,0.178760,3.415625,33.75,92.75,28.75,83.75,24.00,75.20,1284,1236,1110,240,WH-station1,2026-08-13T19:44:42.633-07:00
water_draw_2,2026-08-13T19:44:43.140-07:00,4.729,drawing,,open,2.0,0.207081,3.385000,34.06,93.31,28.44,83.19,24.20,75.56,1287,1233,1104,242,WH-station1,2026-08-13T19:44:43.135-07:00
water_draw_2,2026-08-13T19:44:43.644-07:00,5.232,drawing,,open,2.0,0.235360,3.379896,34.38,93.88,28.85,83.94,24.10,75.38,1290,1237,1103,241,WH-station1,2026-08-13T19:44:43.639-07:00
water_draw_2,2026-08-13T19:44:44.149-07:00,5.736,drawing,,open,2.0,0.263711,3.369687,34.17,93.50,28.54,83.38,24.00,75.20,1288,1234,1101,240,WH-station1,2026-08-13T19:44:44.143-07:00
water_draw_2,2026-08-13T19:44:44.654-07:00,6.241,drawing,,open,2.0,0.292019,3.364583,35.00,95.00,28.54,83.38,23.90,75.02,1296,1234,1100,239,WH-station1,2026-08-13T19:44:44.648-07:00
water_draw_2,2026-08-13T19:44:45.159-07:00,6.746,drawing,,open,2.0,0.320195,3.349271,35.21,95.38,28.44,83.19,24.00,75.20,1298,1233,1097,240,WH-station1,2026-08-13T19:44:45.153-07:00
water_draw_2,2026-08-13T19:44:45.664-07:00,7.251,drawing,,open,2.0,0.348195,3.328854,35.52,95.94,28.65,83.56,24.00,75.20,1301,1235,1093,240,WH-station1,2026-08-13T19:44:45.658-07:00
water_draw_2,2026-08-13T19:44:46.168-07:00,7.755,drawing,,open,2.0,0.375813,3.282917,35.73,96.31,28.54,83.38,24.00,75.20,1303,1234,1084,240,WH-station1,2026-08-13T19:44:46.162-07:00
water_draw_2,2026-08-13T19:44:46.673-07:00,8.260,drawing,,open,2.0,0.403512,3.293125,36.04,96.88,28.54,83.38,23.90,75.02,1306,1234,1086,239,WH-station1,2026-08-13T19:44:46.667-07:00
water_draw_2,2026-08-13T19:44:47.178-07:00,8.765,drawing,,open,2.0,0.431180,3.288021,36.46,97.62,28.54,83.38,23.90,75.02,1310,1234,1085,239,WH-station1,2026-08-13T19:44:47.172-07:00
water_draw_2,2026-08-13T19:44:47.683-07:00,9.270,drawing,,open,2.0,0.458755,3.277813,36.77,98.19,28.54,83.38,24.10,75.38,1313,1234,1083,241,WH-station1,2026-08-13T19:44:47.677-07:00
water_draw_2,2026-08-13T19:44:48.187-07:00,9.774,drawing,,open,2.0,0.486116,3.252292,37.08,98.75,28.33,83.00,24.00,75.20,1316,1232,1078,240,WH-station1,2026-08-13T19:44:48.182-07:00
water_draw_2,2026-08-13T19:44:48.692-07:00,10.279,drawing,,open,2.0,0.513431,3.247188,37.29,99.13,28.44,83.19,24.00,75.20,1318,1233,1077,240,WH-station1,2026-08-13T19:44:48.686-07:00
water_draw_2,2026-08-13T19:44:49.197-07:00,10.784,drawing,,open,2.0,0.540748,3.247188,37.50,99.50,28.54,83.38,24.00,75.20,1320,1234,1077,240,WH-station1,2026-08-13T19:44:49.191-07:00
water_draw_2,2026-08-13T19:44:49.702-07:00,11.289,drawing,,open,2.0,0.568137,3.252292,38.02,100.44,28.44,83.19,24.00,75.20,1325,1233,1078,240,WH-station1,2026-08-13T19:44:49.696-07:00
water_draw_2,2026-08-13T19:44:50.207-07:00,11.794,drawing,,open,2.0,0.595625,3.267604,38.02,100.44,28.44,83.19,24.00,75.20,1325,1233,1081,240,WH-station1,2026-08-13T19:44:50.201-07:00
water_draw_2,2026-08-13T19:44:50.712-07:00,12.299,drawing,,open,2.0,0.623030,3.257396,38.23,100.81,28.44,83.19,24.00,75.20,1327,1233,1079,240,WH-station1,2026-08-13T19:44:50.706-07:00
water_draw_2,2026-08-13T19:44:51.216-07:00,12.803,drawing,,open,2.0,0.650391,3.252292,38.33,101.00,28.44,83.19,24.00,75.20,1328,1233,1078,240,WH-station1,2026-08-13T19:44:51.211-07:00
water_draw_2,2026-08-13T19:44:51.721-07:00,13.308,drawing,,open,2.0,0.677746,3.252292,38.65,101.56,28.65,83.56,24.00,75.20,1331,1235,1078,240,WH-station1,2026-08-13T19:44:51.715-07:00
water_draw_2,2026-08-13T19:44:52.226-07:00,13.813,drawing,,open,2.0,0.705154,3.257396,38.96,102.12,28.33,83.00,23.90,75.02,1334,1232,1079,239,WH-station1,2026-08-13T19:44:52.220-07:00
water_draw_2,2026-08-13T19:44:52.731-07:00,14.318,drawing,,open,2.0,0.732252,3.221667,39.06,102.31,28.65,83.56,24.00,75.20,1335,1235,1072,240,WH-station1,2026-08-13T19:44:52.725-07:00
water_draw_2,2026-08-13T19:44:53.235-07:00,14.822,drawing,,open,2.0,0.759527,3.242083,39.38,102.88,28.75,83.75,23.90,75.02,1338,1236,1076,239,WH-station1,2026-08-13T19:44:53.230-07:00
water_draw_2,2026-08-13T19:44:53.740-07:00,15.327,drawing,,open,2.0,0.786798,3.242083,39.48,103.06,28.44,83.19,24.00,75.20,1339,1233,1076,240,WH-station1,2026-08-13T19:44:53.735-07:00
water_draw_2,2026-08-13T19:44:54.245-07:00,15.832,drawing,,open,2.0,0.813990,3.231875,39.79,103.62,28.44,83.19,24.00,75.20,1342,1233,1074,240,WH-station1,2026-08-13T19:44:54.239-07:00
water_draw_2,2026-08-13T19:44:54.750-07:00,16.337,drawing,,open,2.0,0.841093,3.221667,39.79,103.62,28.54,83.38,24.10,75.38,1342,1234,1072,241,WH-station1,2026-08-13T19:44:54.744-07:00
water_draw_2,2026-08-13T19:44:55.254-07:00,16.841,drawing,,open,2.0,0.868328,3.236979,39.79,103.62,28.65,83.56,24.00,75.20,1342,1235,1075,240,WH-station1,2026-08-13T19:44:55.249-07:00
water_draw_2,2026-08-13T19:44:55.759-07:00,17.346,drawing,,open,2.0,0.895603,3.242083,40.10,104.19,28.33,83.00,23.90,75.02,1345,1232,1076,239,WH-station1,2026-08-13T19:44:55.754-07:00
water_draw_2,2026-08-13T19:44:56.264-07:00,17.851,drawing,,open,2.0,0.922750,3.226771,40.31,104.56,28.54,83.38,24.00,75.20,1347,1234,1073,240,WH-station1,2026-08-13T19:44:56.258-07:00
water_draw_2,2026-08-13T19:44:56.851-07:00,18.356,drawing,,open,2.0,0.950150,3.257396,40.52,104.94,28.44,83.19,24.00,75.20,1349,1233,1079,240,WH-station1,2026-08-13T19:44:56.763-07:00
water_draw_2,2026-08-13T19:44:57.356-07:00,18.943,drawing,,open,2.0,0.982045,3.257396,40.83,105.50,28.54,83.38,24.10,75.38,1352,1234,1079,241,WH-station1,2026-08-13T19:44:57.268-07:00
water_draw_2,2026-08-13T19:44:57.861-07:00,19.448,drawing,,open,2.0,1.009274,3.236979,40.63,105.13,28.54,83.38,23.90,75.02,1350,1234,1075,239,WH-station1,2026-08-13T19:44:57.773-07:00
water_draw_2,2026-08-13T19:44:58.366-07:00,19.953,drawing,,open,2.0,1.036466,3.231875,41.15,106.06,28.33,83.00,24.10,75.38,1355,1232,1074,241,WH-station1,2026-08-13T19:44:58.278-07:00
water_draw_2,2026-08-13T19:44:58.870-07:00,20.457,drawing,,open,2.0,1.063695,3.236979,41.04,105.88,28.23,82.81,24.00,75.20,1354,1231,1075,240,WH-station1,2026-08-13T19:44:58.782-07:00
water_draw_2,2026-08-13T19:44:59.375-07:00,20.962,drawing,,open,2.0,1.091098,3.257396,41.15,106.06,28.02,82.44,23.90,75.02,1355,1229,1079,239,WH-station1,2026-08-13T19:44:59.287-07:00
water_draw_2,2026-08-13T19:44:59.880-07:00,21.467,drawing,,open,2.0,1.118194,3.221667,41.35,106.44,28.12,82.62,24.00,75.20,1357,1230,1072,240,WH-station1,2026-08-13T19:44:59.792-07:00
water_draw_2,2026-08-13T19:45:00.385-07:00,21.972,drawing,,open,2.0,1.145341,3.226771,41.46,106.63,28.33,83.00,24.00,75.20,1358,1232,1073,240,WH-station1,2026-08-13T19:45:00.297-07:00
water_draw_2,2026-08-13T19:45:00.887-07:00,22.476,drawing,,open,2.0,1.172571,3.236979,41.56,106.81,28.23,82.81,24.00,75.20,1359,1231,1075,240,WH-station1,2026-08-13T19:45:00.801-07:00
water_draw_2,2026-08-13T19:45:01.389-07:00,22.978,drawing,,open,2.0,1.199742,3.247188,41.56,106.81,28.23,82.81,24.10,75.38,1359,1231,1077,241,WH-station1,2026-08-13T19:45:01.306-07:00
water_draw_2,2026-08-13T19:45:01.891-07:00,23.481,drawing,,open,2.0,1.226871,3.242083,41.88,107.38,28.02,82.44,24.00,75.20,1362,1229,1076,240,WH-station1,2026-08-13T19:45:01.811-07:00
water_draw_2,2026-08-13T19:45:02.393-07:00,23.983,drawing,,open,2.0,1.253954,3.236979,42.08,107.75,28.44,83.19,24.10,75.38,1364,1233,1075,241,WH-station1,2026-08-13T19:45:02.316-07:00
water_draw_2,2026-08-13T19:45:02.895-07:00,24.484,drawing,,open,2.0,1.280950,3.226771,41.98,107.56,28.33,83.00,24.00,75.20,1363,1232,1073,240,WH-station1,2026-08-13T19:45:02.822-07:00
water_draw_2,2026-08-13T19:45:03.397-07:00,24.987,drawing,,open,2.0,1.308333,3.272708,41.98,107.56,28.23,82.81,24.00,75.20,1363,1231,1082,240,WH-station1,2026-08-13T19:45:03.327-07:00
water_draw_2,2026-08-13T19:45:03.899-07:00,25.488,drawing,,open,2.0,1.335414,3.236979,41.98,107.56,28.23,82.81,24.10,75.38,1363,1231,1075,241,WH-station1,2026-08-13T19:45:03.833-07:00
water_draw_2,2026-08-13T19:45:04.401-07:00,25.990,drawing,,open,2.0,1.362496,3.236979,42.19,107.94,28.23,82.81,24.10,75.38,1365,1231,1075,241,WH-station1,2026-08-13T19:45:04.339-07:00
water_draw_2,2026-08-13T19:45:04.903-07:00,26.492,drawing,,open,2.0,1.389536,3.231875,42.40,108.31,28.33,83.00,24.00,75.20,1367,1232,1074,240,WH-station1,2026-08-13T19:45:04.844-07:00
water_draw_2,2026-08-13T19:45:05.405-07:00,26.994,drawing,,open,2.0,1.416492,3.221667,42.60,108.69,28.44,83.19,24.10,75.38,1369,1233,1072,241,WH-station1,2026-08-13T19:45:05.350-07:00
water_draw_2,2026-08-13T19:45:05.910-07:00,27.497,drawing,,open,2.0,1.443619,3.242083,42.60,108.69,28.23,82.81,24.10,75.38,1369,1231,1076,241,WH-station1,2026-08-13T19:45:05.855-07:00
water_draw_2,2026-08-13T19:45:06.414-07:00,28.001,drawing,,open,2.0,1.470768,3.226771,42.81,109.06,28.54,83.38,24.00,75.20,1371,1234,1073,240,WH-station1,2026-08-13T19:45:06.365-07:00
water_draw_2,2026-08-13T19:45:06.919-07:00,28.506,drawing,,open,2.0,1.498124,3.252292,42.81,109.06,28.65,83.56,24.00,75.20,1371,1235,1078,240,WH-station1,2026-08-13T19:45:06.871-07:00
water_draw_2,2026-08-13T19:45:07.424-07:00,29.011,drawing,,open,2.0,1.525353,3.236979,42.81,109.06,28.54,83.38,23.80,74.84,1371,1234,1075,238,WH-station1,2026-08-13T19:45:07.376-07:00
water_draw_2,2026-08-13T19:45:07.928-07:00,29.515,drawing,,open,2.0,1.552706,3.252292,42.81,109.06,28.44,83.19,24.00,75.20,1371,1233,1078,240,WH-station1,2026-08-13T19:45:07.882-07:00
water_draw_2,2026-08-13T19:45:08.433-07:00,30.020,drawing,,open,2.0,1.580107,3.257396,43.02,109.44,28.65,83.56,24.00,75.20,1373,1235,1079,240,WH-station1,2026-08-13T19:45:08.388-07:00
water_draw_2,2026-08-13T19:45:08.938-07:00,30.525,drawing,,open,2.0,1.607552,3.262500,43.12,109.62,28.44,83.19,23.90,75.02,1374,1233,1080,239,WH-station1,2026-08-13T19:45:08.893-07:00
water_draw_2,2026-08-13T19:45:09.442-07:00,31.030,drawing,,open,2.0,1.634913,3.252292,43.12,109.62,28.75,83.75,24.00,75.20,1374,1236,1078,240,WH-station1,2026-08-13T19:45:09.398-07:00
water_draw_2,2026-08-13T19:45:09.947-07:00,31.534,drawing,,open,2.0,1.662226,3.247188,43.02,109.44,28.75,83.75,24.00,75.20,1373,1236,1077,240,WH-station1,2026-08-13T19:45:09.904-07:00
water_draw_2,2026-08-13T19:45:10.452-07:00,32.039,drawing,,open,2.0,1.689673,3.262500,43.33,110.00,28.96,84.12,24.00,75.20,1376,1238,1080,240,WH-station1,2026-08-13T19:45:10.410-07:00
water_draw_2,2026-08-13T19:45:10.957-07:00,32.544,drawing,,open,2.0,1.716904,3.236979,43.33,110.00,29.06,84.31,24.00,75.20,1376,1239,1075,240,WH-station1,2026-08-13T19:45:10.915-07:00
water_draw_2,2026-08-13T19:45:11.461-07:00,33.049,drawing,,open,2.0,1.744480,3.277813,43.33,110.00,28.96,84.12,24.00,75.20,1376,1238,1083,240,WH-station1,2026-08-13T19:45:11.421-07:00
water_draw_2,2026-08-13T19:45:11.966-07:00,33.553,drawing,,open,2.0,1.771926,3.262500,43.44,110.19,28.96,84.12,24.00,75.20,1377,1238,1080,240,WH-station1,2026-08-13T19:45:11.926-07:00
water_draw_2,2026-08-13T19:45:12.471-07:00,34.058,drawing,,open,2.0,1.799415,3.267604,43.44,110.19,29.06,84.31,24.00,75.20,1377,1239,1081,240,WH-station1,2026-08-13T19:45:12.432-07:00
water_draw_2,2026-08-13T19:45:12.976-07:00,34.563,drawing,,open,2.0,1.826953,3.272708,43.75,110.75,28.85,83.94,24.00,75.20,1380,1237,1082,240,WH-station1,2026-08-13T19:45:12.936-07:00
water_draw_2,2026-08-13T19:45:13.481-07:00,35.068,drawing,,open,2.0,1.854440,3.267604,43.44,110.19,28.96,84.12,24.00,75.20,1377,1238,1081,240,WH-station1,2026-08-13T19:45:13.441-07:00
water_draw_2,2026-08-13T19:45:13.985-07:00,35.572,drawing,,open,2.0,1.881978,3.272708,43.65,110.56,29.17,84.50,24.00,75.20,1379,1240,1082,240,WH-station1,2026-08-13T19:45:13.946-07:00
water_draw_2,2026-08-13T19:45:14.490-07:00,36.077,drawing,,open,2.0,1.909383,3.257396,43.75,110.75,29.06,84.31,24.00,75.20,1380,1239,1079,240,WH-station1,2026-08-13T19:45:14.450-07:00
water_draw_2,2026-08-13T19:45:14.995-07:00,36.582,drawing,,open,2.0,1.936913,3.272708,43.85,110.94,28.85,83.94,23.90,75.02,1381,1237,1082,239,WH-station1,2026-08-13T19:45:14.955-07:00
water_draw_2,2026-08-13T19:45:15.500-07:00,37.087,drawing,,open,2.0,1.964269,3.252292,43.85,110.94,28.96,84.12,24.00,75.20,1381,1238,1078,240,WH-station1,2026-08-13T19:45:15.460-07:00
water_draw_2,2026-08-13T19:45:16.004-07:00,37.591,drawing,,open,2.0,1.991673,3.257396,43.85,110.94,29.17,84.50,24.00,75.20,1381,1240,1079,240,WH-station1,2026-08-13T19:45:15.964-07:00
water_draw_2,2026-08-13T19:45:16.509-07:00,38.096,drawing,,open,2.0,2.018992,3.247188,43.96,111.13,28.75,83.75,24.00,75.20,1382,1236,1077,240,WH-station1,2026-08-13T19:45:16.469-07:00
water_draw_2,2026-08-13T19:45:16.514-07:00,38.106,completed,target_reached,closed,2.0,2.018992,3.247188,43.96,111.13,28.75,83.75,24.00,75.20,1382,1236,1077,240,WH-station1,2026-08-13T19:45:16.469-07:00
