timestamp_pacific,monitor_elapsed_seconds,status,record_reason,voltage_rms,current_rms,real_power,reactive_power,apparent_power,power_factor
2026-08-13T16:14:22.134-07:00,0.001,ok,initial_sample,239.341,0.000,0.000,11.715,12.780,0.083
2026-08-13T16:15:22.459-07:00,60.322,ok,heartbeat,239.298,0.000,0.000,12.780,13.845,0.076
2026-08-13T16:16:22.809-07:00,120.672,ok,heartbeat,239.184,0.000,2.130,12.780,13.845,0.153
2026-08-13T16:17:23.144-07:00,181.007,ok,heartbeat,239.201,0.000,2.130,10.650,11.715,0.182
2026-08-13T16:18:23.478-07:00,241.342,ok,heartbeat,239.306,0.000,2.130,11.715,12.780,0.166
2026-08-13T16:19:23.813-07:00,301.677,ok,heartbeat,239.586,0.000,0.000,9.585,12.780,0.333
2026-08-13T16:20:24.149-07:00,362.012,ok,heartbeat,239.595,0.000,2.130,9.585,10.650,0.300
2026-08-13T16:21:24.483-07:00,422.347,ok,heartbeat,239.210,0.000,0.000,9.585,10.650,0.100
2026-08-13T16:22:24.817-07:00,482.681,ok,heartbeat,240.356,0.000,0.000,12.780,12.780,0.000
2026-08-13T16:23:25.152-07:00,543.015,ok,heartbeat,239.752,0.000,0.000,10.650,10.650,0.000
2026-08-13T16:24:25.486-07:00,603.349,ok,heartbeat,239.709,0.000,2.130,13.845,14.910,0.143
2026-08-13T16:25:25.821-07:00,663.684,ok,heartbeat,240.050,0.000,2.130,11.715,12.780,0.166
2026-08-13T16:26:26.155-07:00,724.019,ok,heartbeat,240.199,0.000,2.130,12.780,13.845,0.230
2026-08-13T16:27:26.490-07:00,784.353,ok,heartbeat,239.980,0.000,2.130,10.650,11.715,0.182
2026-08-13T16:28:26.824-07:00,844.688,ok,heartbeat,240.181,0.000,2.130,11.715,12.780,0.166
2026-08-13T16:29:27.158-07:00,905.021,ok,heartbeat,240.129,0.000,0.000,12.780,13.845,0.076
2026-08-13T16:30:27.491-07:00,965.355,ok,heartbeat,239.814,0.000,2.130,12.780,13.845,0.153
2026-08-13T16:31:27.823-07:00,1025.686,ok,heartbeat,239.814,0.000,0.000,9.585,10.650,0.100
2026-08-13T16:32:28.156-07:00,1086.019,ok,heartbeat,239.822,0.000,2.130,11.715,12.780,0.166
2026-08-13T16:33:28.488-07:00,1146.352,ok,heartbeat,240.146,0.000,2.130,11.715,12.780,0.166
2026-08-13T16:34:28.823-07:00,1206.686,ok,heartbeat,239.892,0.000,0.000,13.845,13.845,0.000
2026-08-13T16:35:29.158-07:00,1267.021,ok,heartbeat,239.814,0.000,2.130,10.650,11.715,0.182
2026-08-13T16:36:29.492-07:00,1327.355,ok,heartbeat,239.919,0.000,2.130,12.780,12.780,0.166
2026-08-13T16:37:29.826-07:00,1387.689,ok,heartbeat,240.172,0.000,0.000,10.650,11.715,0.091
2026-08-13T16:38:30.159-07:00,1448.023,ok,heartbeat,239.761,0.000,2.130,9.585,10.650,0.300
2026-08-13T16:39:30.493-07:00,1508.357,ok,heartbeat,240.059,0.000,4.260,11.715,12.780,0.333
2026-08-13T16:40:30.811-07:00,1568.674,ok,heartbeat,239.770,0.000,2.130,9.585,12.780,0.083
2026-08-13T16:41:31.162-07:00,1629.026,ok,heartbeat,240.111,0.000,2.130,10.650,11.715,0.272
2026-08-13T16:42:31.497-07:00,1689.360,ok,heartbeat,239.166,0.000,2.130,11.715,12.780,0.250
2026-08-13T16:43:31.830-07:00,1749.693,ok,heartbeat,239.787,0.000,2.130,10.650,11.715,0.182
2026-08-13T16:44:32.164-07:00,1810.028,ok,heartbeat,240.059,0.000,0.000,10.650,10.650,0.000
2026-08-13T16:45:32.498-07:00,1870.362,ok,heartbeat,240.094,0.000,2.130,11.715,12.780,-0.083
2026-08-13T16:46:32.832-07:00,1930.696,ok,heartbeat,239.954,0.000,0.000,10.650,10.650,0.000
2026-08-13T16:47:33.165-07:00,1991.029,ok,heartbeat,239.752,0.000,0.000,11.715,12.780,0.083
2026-08-13T16:48:33.498-07:00,2051.361,ok,heartbeat,239.901,0.000,2.130,9.585,10.650,0.300
2026-08-13T16:49:33.836-07:00,2111.699,ok,heartbeat,239.473,0.000,2.130,10.650,11.715,0.182
2026-08-13T16:50:34.170-07:00,2172.033,ok,heartbeat,239.814,0.000,0.000,9.585,10.650,0.100
2026-08-13T16:51:34.502-07:00,2232.366,ok,heartbeat,239.446,0.000,2.130,11.715,12.780,0.166
2026-08-13T16:52:34.835-07:00,2292.699,ok,heartbeat,240.120,0.000,2.130,11.715,12.780,0.166
2026-08-13T16:53:35.168-07:00,2353.031,ok,heartbeat,240.199,0.000,0.000,11.715,12.780,0.083
2026-08-13T16:54:35.500-07:00,2413.364,ok,heartbeat,239.700,0.000,2.130,11.715,12.780,0.166
2026-08-13T16:55:35.837-07:00,2473.700,ok,heartbeat,239.726,0.000,2.130,10.650,12.780,0.083
2026-08-13T16:56:36.169-07:00,2534.033,ok,heartbeat,239.884,0.000,2.130,12.780,13.845,0.230
2026-08-13T16:57:36.503-07:00,2594.366,ok,heartbeat,239.761,0.000,2.130,11.715,12.780,0.166
2026-08-13T16:58:36.839-07:00,2654.702,ok,heartbeat,240.225,0.000,0.000,9.585,10.650,0.100
2026-08-13T16:59:37.172-07:00,2715.036,ok,heartbeat,239.962,0.000,2.130,9.585,10.650,0.199
2026-08-13T17:00:37.505-07:00,2775.369,ok,heartbeat,239.962,0.000,0.000,12.780,13.845,0.076
2026-08-13T17:01:37.838-07:00,2835.702,ok,heartbeat,240.216,0.000,4.260,11.715,12.780,0.333
2026-08-13T17:02:38.171-07:00,2896.035,ok,heartbeat,240.391,0.000,2.130,11.715,12.780,0.166
2026-08-13T17:03:38.505-07:00,2956.368,ok,heartbeat,239.962,0.000,0.000,10.650,11.715,0.091
2026-08-13T17:04:38.839-07:00,3016.702,ok,heartbeat,239.787,0.000,4.260,10.650,11.715,0.363
2026-08-13T17:05:39.172-07:00,3077.036,ok,heartbeat,240.216,0.000,2.130,12.780,13.845,0.230
2026-08-13T17:06:39.505-07:00,3137.369,ok,heartbeat,240.032,0.000,0.000,12.780,13.845,0.076
2026-08-13T17:07:39.838-07:00,3197.702,ok,heartbeat,239.840,0.000,0.000,13.845,13.845,0.000
2026-08-13T17:08:40.171-07:00,3258.034,ok,heartbeat,240.059,0.000,2.130,10.650,11.715,0.182
2026-08-13T17:09:40.505-07:00,3318.368,ok,heartbeat,239.849,0.000,0.000,11.715,12.780,0.083
2026-08-13T17:10:40.839-07:00,3378.703,ok,heartbeat,239.849,0.000,0.000,12.780,13.845,0.076
2026-08-13T17:11:41.174-07:00,3439.037,ok,heartbeat,239.945,0.000,0.000,9.585,9.585,0.000
2026-08-13T17:12:41.507-07:00,3499.370,ok,heartbeat,239.980,0.000,2.130,10.650,11.715,0.182
2026-08-13T17:13:41.840-07:00,3559.703,ok,heartbeat,239.875,0.000,0.000,11.715,11.715,0.000
2026-08-13T17:14:42.173-07:00,3620.037,ok,heartbeat,240.207,0.000,0.000,10.650,11.715,0.091
2026-08-13T17:15:42.507-07:00,3680.370,ok,heartbeat,239.857,0.000,4.260,12.780,13.845,0.308
2026-08-13T17:16:42.838-07:00,3740.701,ok,heartbeat,239.884,0.000,0.000,10.650,10.650,0.000
2026-08-13T17:17:43.167-07:00,3801.031,ok,heartbeat,239.831,0.000,2.130,10.650,11.715,0.182
2026-08-13T17:18:43.498-07:00,3861.361,ok,heartbeat,239.849,0.000,0.000,10.650,13.845,0.230
