timestamp_pacific,response_code,response_name,electricity_commodity_code,cumulative_electricity_Wh,instantaneous_electricity_W,total_storage_commodity_code,total_energy_storage_Wh,present_storage_commodity_code,present_energy_storage_Wh,advanced_total_storage_commodity_code,advanced_total_energy_storage_Wh,advanced_present_storage_commodity_code,advanced_present_energy_storage_Wh,operational_state
2026-08-19 13:43:32,0,success,0,374061,356,6,2202,7,0,10,2412,11,210,5
2026-08-19 13:44:33,0,success,0,374067,356,6,2202,7,0,10,2412,11,210,3
2026-08-19 13:45:33,0,success,0,374073,356,6,2202,7,0,10,2412,11,210,3
2026-08-19 13:46:33,0,success,0,374079,356,6,2202,7,0,10,2412,11,210,3
2026-08-19 13:47:33,0,success,0,374085,356,6,2202,7,0,10,2412,11,210,3
2026-08-19 13:48:32,0,success,0,374091,356,6,2202,7,0,10,2412,11,210,3
2026-08-19 13:49:32,0,success,0,374097,356,6,2202,7,0,10,2412,11,240,3
2026-08-19 13:50:33,0,success,0,374103,356,6,2202,7,0,10,2412,11,240,3
2026-08-19 13:51:33,0,success,0,374109,356,6,2202,7,0,10,2412,11,240,3
2026-08-19 13:52:33,0,success,0,374115,356,6,2202,7,0,10,2412,11,210,3
2026-08-19 13:53:33,0,success,0,374121,356,6,2202,7,0,10,2412,11,210,3
2026-08-19 13:54:32,0,success,0,374127,356,6,2202,7,0,10,2412,11,180,3
2026-08-19 13:55:32,0,success,0,374133,356,6,2202,7,0,10,2412,11,180,3
2026-08-19 13:56:33,0,success,0,374139,356,6,2202,7,0,10,2412,11,180,3
2026-08-19 13:57:33,0,success,0,374145,356,6,2202,7,0,10,2412,11,180,3
2026-08-19 13:58:33,0,success,0,374151,356,6,2202,7,0,10,2412,11,180,3
2026-08-19 13:59:33,0,success,0,374157,356,6,2202,7,0,10,2412,11,180,3
2026-08-19 14:00:33,0,success,0,374163,356,6,2202,7,0,10,2412,11,180,3
2026-08-19 14:01:32,0,success,0,374169,356,6,2202,7,0,10,2412,11,150,3
2026-08-19 14:02:32,0,success,0,374175,356,6,2202,7,0,10,2412,11,150,3
2026-08-19 14:03:33,0,success,0,374181,356,6,2202,7,0,10,2412,11,150,3
2026-08-19 14:04:33,0,success,0,374187,356,6,2202,7,0,10,2412,11,150,3
2026-08-19 14:05:33,0,success,0,374193,356,6,2202,7,0,10,2412,11,150,3
2026-08-19 14:06:33,0,success,0,374199,356,6,2202,7,0,10,2412,11,150,3
2026-08-19 14:07:33,0,success,0,374205,356,6,2202,7,0,10,2412,11,150,3
2026-08-19 14:08:32,0,success,0,374211,356,6,2202,7,0,10,2412,11,150,3
2026-08-19 14:09:32,0,success,0,374217,356,6,2202,7,0,10,2412,11,150,3
2026-08-19 14:10:33,0,success,0,374223,356,6,2202,7,0,10,2412,11,150,3
2026-08-19 14:11:33,0,success,0,374229,356,6,2202,7,0,10,2412,11,120,3
2026-08-19 14:12:33,0,success,0,374235,356,6,2202,7,0,10,2412,11,120,3
2026-08-19 14:13:33,0,success,0,374241,356,6,2202,7,0,10,2412,11,120,3
2026-08-19 14:14:33,0,success,0,374247,356,6,2202,7,0,10,2412,11,90,3
2026-08-19 14:15:33,0,success,0,374253,356,6,2202,7,0,10,2412,11,90,3
2026-08-19 14:16:32,0,success,0,374259,356,6,2202,7,0,10,2412,11,90,3
2026-08-19 14:17:32,0,success,0,374265,356,6,2202,7,0,10,2412,11,90,3
2026-08-19 14:18:33,0,success,0,374271,356,6,2202,7,0,10,2412,11,90,3
2026-08-19 14:19:33,0,success,0,374277,356,6,2202,7,0,10,2412,11,90,3
2026-08-19 14:20:33,0,success,0,374283,356,6,2202,7,0,10,2412,11,90,3
2026-08-19 14:21:33,0,success,0,374289,356,6,2202,7,0,10,2412,11,90,3
2026-08-19 14:22:32,0,success,0,374295,356,6,2202,7,0,10,2412,11,60,3
