event_id,timestamp_pacific,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts,cold_source_station,cold_source_timestamp_pacific
water_draw_1,2026-08-19T15:12:30.989-07:00,1.183,drawing,,open,15.0,0.003942,0.200000,23.44,74.19,24.69,76.44,22.80,73.04,1185,1197,480,228,WH-station1,2026-08-19T15:12:30.981-07:00
water_draw_1,2026-08-19T15:12:31.491-07:00,2.185,drawing,,open,15.0,0.044112,2.405000,23.33,74.00,24.69,76.44,22.80,73.04,1184,1197,912,228,WH-station1,2026-08-19T15:12:31.483-07:00
water_draw_1,2026-08-19T15:12:31.993-07:00,2.687,drawing,,open,15.0,0.064150,2.394792,23.44,74.19,24.79,76.63,22.80,73.04,1185,1198,910,228,WH-station1,2026-08-19T15:12:31.985-07:00
water_draw_1,2026-08-19T15:12:32.499-07:00,3.189,drawing,,open,15.0,0.083758,2.343750,23.23,73.81,24.58,76.25,22.70,72.86,1183,1196,900,227,WH-station1,2026-08-19T15:12:32.487-07:00
water_draw_1,2026-08-19T15:12:33.001-07:00,3.695,drawing,,open,15.0,0.104153,2.415208,23.33,74.00,24.48,76.06,22.80,73.04,1184,1195,914,228,WH-station1,2026-08-19T15:12:32.989-07:00
water_draw_1,2026-08-19T15:12:33.503-07:00,4.198,drawing,,open,15.0,0.123806,2.348854,23.23,73.81,24.58,76.25,22.70,72.86,1183,1196,901,227,WH-station1,2026-08-19T15:12:33.491-07:00
water_draw_1,2026-08-19T15:12:34.005-07:00,4.699,drawing,,open,15.0,0.144482,2.471354,23.12,73.62,24.90,76.81,22.80,73.04,1182,1199,925,228,WH-station1,2026-08-19T15:12:33.993-07:00
water_draw_1,2026-08-19T15:12:34.510-07:00,5.201,drawing,,open,15.0,0.162895,2.200833,23.33,74.00,24.90,76.81,22.70,72.86,1184,1199,872,227,WH-station1,2026-08-19T15:12:34.496-07:00
water_draw_1,2026-08-19T15:12:35.022-07:00,5.713,drawing,,open,15.0,0.182019,2.241667,23.33,74.00,25.00,77.00,22.70,72.86,1184,1200,880,227,WH-station1,2026-08-19T15:12:35.001-07:00
water_draw_1,2026-08-19T15:12:35.526-07:00,6.218,drawing,,open,15.0,0.200923,2.246771,23.12,73.62,24.69,76.44,22.70,72.86,1182,1197,881,227,WH-station1,2026-08-19T15:12:35.506-07:00
water_draw_1,2026-08-19T15:12:36.031-07:00,6.723,drawing,,open,15.0,0.219867,2.251875,23.12,73.62,25.10,77.19,22.70,72.86,1182,1201,882,227,WH-station1,2026-08-19T15:12:36.011-07:00
water_draw_1,2026-08-19T15:12:36.536-07:00,7.228,drawing,,open,15.0,0.238551,2.221250,23.23,73.81,24.69,76.44,22.70,72.86,1183,1197,876,227,WH-station1,2026-08-19T15:12:36.516-07:00
water_draw_1,2026-08-19T15:12:37.040-07:00,7.732,drawing,,open,15.0,0.257278,2.226354,23.23,73.81,24.79,76.63,22.70,72.86,1183,1198,877,227,WH-station1,2026-08-19T15:12:37.021-07:00
water_draw_1,2026-08-19T15:12:37.545-07:00,8.237,drawing,,open,15.0,0.275966,2.221250,23.23,73.81,24.90,76.81,22.70,72.86,1183,1199,876,227,WH-station1,2026-08-19T15:12:37.526-07:00
water_draw_1,2026-08-19T15:12:38.050-07:00,8.742,drawing,,open,15.0,0.294782,2.236563,23.23,73.81,24.90,76.81,22.60,72.68,1183,1199,879,226,WH-station1,2026-08-19T15:12:38.030-07:00
water_draw_1,2026-08-19T15:12:38.555-07:00,9.247,drawing,,open,15.0,0.313382,2.211042,23.44,74.19,24.79,76.63,22.90,73.22,1185,1198,874,229,WH-station1,2026-08-19T15:12:38.535-07:00
water_draw_1,2026-08-19T15:12:39.060-07:00,9.751,drawing,,open,15.0,0.331896,2.200833,23.65,74.56,24.58,76.25,22.60,72.68,1187,1196,872,226,WH-station1,2026-08-19T15:12:39.040-07:00
water_draw_1,2026-08-19T15:12:39.564-07:00,10.256,drawing,,open,15.0,0.350451,2.205938,23.54,74.38,24.48,76.06,22.70,72.86,1186,1195,873,227,WH-station1,2026-08-19T15:12:39.545-07:00
water_draw_1,2026-08-19T15:12:40.069-07:00,10.761,drawing,,open,15.0,0.369096,2.216146,23.96,75.12,24.79,76.63,22.70,72.86,1190,1198,875,227,WH-station1,2026-08-19T15:12:40.049-07:00
water_draw_1,2026-08-19T15:12:40.574-07:00,11.266,drawing,,open,15.0,0.387654,2.205938,24.58,76.25,25.10,77.19,22.70,72.86,1196,1201,873,227,WH-station1,2026-08-19T15:12:40.554-07:00
water_draw_1,2026-08-19T15:12:41.139-07:00,11.770,drawing,,open,15.0,0.406210,2.205938,24.79,76.63,24.79,76.63,22.70,72.86,1198,1198,873,227,WH-station1,2026-08-19T15:12:41.059-07:00
water_draw_1,2026-08-19T15:12:41.644-07:00,12.336,drawing,,open,15.0,0.426944,2.200833,25.42,77.75,25.21,77.38,22.80,73.04,1204,1202,872,228,WH-station1,2026-08-19T15:12:41.564-07:00
water_draw_1,2026-08-19T15:12:42.149-07:00,12.840,drawing,,open,15.0,0.445843,2.246771,26.04,78.87,25.31,77.56,22.70,72.86,1210,1203,881,227,WH-station1,2026-08-19T15:12:42.069-07:00
water_draw_1,2026-08-19T15:12:42.654-07:00,13.346,drawing,,open,15.0,0.464211,2.180417,26.67,80.00,25.21,77.38,22.80,73.04,1216,1202,868,228,WH-station1,2026-08-19T15:12:42.574-07:00
water_draw_1,2026-08-19T15:12:43.159-07:00,13.850,drawing,,open,15.0,0.482511,2.175312,27.08,80.75,25.21,77.38,22.70,72.86,1220,1202,867,227,WH-station1,2026-08-19T15:12:43.079-07:00
water_draw_1,2026-08-19T15:12:43.663-07:00,14.355,drawing,,open,15.0,0.500854,2.180417,27.60,81.69,25.00,77.00,22.70,72.86,1225,1200,868,227,WH-station1,2026-08-19T15:12:43.583-07:00
water_draw_1,2026-08-19T15:12:44.168-07:00,14.860,drawing,,open,15.0,0.518980,2.154896,28.33,83.00,25.21,77.38,22.70,72.86,1232,1202,863,227,WH-station1,2026-08-19T15:12:44.088-07:00
