timestamp_pacific,monitor_elapsed_seconds,status,record_reason,voltage_rms,current_rms,real_power,reactive_power,apparent_power,power_factor
2026-08-19T13:12:13.142-07:00,0.001,ok,initial_sample,239.676,0.000,0.662,10.260,10.591,0.062
2026-08-19T13:13:13.477-07:00,60.335,ok,heartbeat,239.277,0.000,1.324,10.922,11.253,0.146
2026-08-19T13:14:13.817-07:00,120.672,ok,heartbeat,239.251,0.000,0.662,11.584,10.591,0.062
2026-08-19T13:15:14.165-07:00,181.021,ok,heartbeat,239.624,0.000,0.000,10.922,11.253,0.029
2026-08-19T13:16:14.516-07:00,241.371,ok,heartbeat,239.624,0.000,0.000,11.253,11.584,0.028
2026-08-19T13:17:14.866-07:00,301.721,ok,heartbeat,239.554,0.000,1.324,11.253,11.584,0.143
2026-08-19T13:18:15.216-07:00,362.071,ok,heartbeat,238.938,0.000,1.324,10.591,10.922,0.151
2026-08-19T13:19:15.567-07:00,422.422,ok,heartbeat,239.598,0.000,0.000,10.260,10.591,0.031
2026-08-19T13:20:15.918-07:00,482.774,ok,heartbeat,239.702,0.000,2.648,8.936,9.598,0.310
2026-08-19T13:21:16.250-07:00,543.109,ok,heartbeat,239.867,0.000,1.986,11.915,12.245,0.162
2026-08-19T13:22:16.600-07:00,603.456,ok,heartbeat,239.224,0.000,1.986,11.253,11.584,0.199
2026-08-19T13:23:16.935-07:00,663.793,ok,heartbeat,239.815,0.000,0.000,10.591,10.922,0.030
2026-08-19T13:24:17.269-07:00,724.124,ok,heartbeat,239.042,0.000,0.000,10.260,10.260,0.000
2026-08-19T13:25:17.620-07:00,784.475,ok,heartbeat,239.112,0.000,1.324,11.253,10.591,0.156
2026-08-19T13:26:17.953-07:00,844.809,ok,heartbeat,239.198,0.000,0.000,10.260,10.260,0.000
2026-08-19T13:27:18.304-07:00,905.160,ok,heartbeat,239.467,0.000,1.324,11.253,11.584,0.143
2026-08-19T13:28:18.656-07:00,965.511,ok,heartbeat,238.929,0.000,0.662,10.591,10.922,0.061
2026-08-19T13:29:19.008-07:00,1025.863,ok,heartbeat,239.433,0.000,1.986,12.245,12.576,0.157
2026-08-19T13:30:19.358-07:00,1086.213,ok,heartbeat,239.546,0.000,2.648,9.929,10.591,0.250
2026-08-19T13:31:19.707-07:00,1146.562,ok,heartbeat,239.572,0.000,1.986,11.915,12.245,0.162
2026-08-19T13:32:20.057-07:00,1206.912,ok,heartbeat,239.797,0.000,0.662,10.260,10.591,0.062
2026-08-19T13:33:20.389-07:00,1267.244,ok,heartbeat,239.346,0.000,0.000,11.253,11.253,0.000
2026-08-19T13:34:20.721-07:00,1327.576,ok,heartbeat,239.164,0.000,0.662,10.591,10.922,0.061
2026-08-19T13:35:21.068-07:00,1387.923,ok,heartbeat,239.181,0.000,1.324,11.253,11.584,0.143
2026-08-19T13:36:21.417-07:00,1448.273,ok,heartbeat,239.077,0.000,1.324,9.598,10.591,0.031
2026-08-19T13:37:21.768-07:00,1508.623,ok,heartbeat,241.324,0.000,3.310,11.584,12.245,0.270
2026-08-19T13:38:22.116-07:00,1568.971,ok,heartbeat,240.995,0.000,0.662,10.922,11.253,0.088
2026-08-19T13:39:22.451-07:00,1629.306,ok,heartbeat,240.465,0.000,1.986,11.253,11.584,0.171
2026-08-19T13:40:22.802-07:00,1689.657,ok,heartbeat,240.726,0.000,2.648,10.922,11.253,0.234
2026-08-19T13:41:23.151-07:00,1750.006,ok,heartbeat,240.569,0.000,0.000,9.598,9.929,0.033
2026-08-19T13:42:23.485-07:00,1810.340,ok,heartbeat,240.604,0.000,1.324,11.253,11.584,0.143
2026-08-19T13:43:23.836-07:00,1870.691,ok,heartbeat,240.535,0.000,0.662,10.260,10.591,0.062
2026-08-19T13:44:24.168-07:00,1931.023,ok,heartbeat,240.708,0.000,1.324,11.584,11.915,0.110
2026-08-19T13:45:24.517-07:00,1991.373,ok,heartbeat,240.326,0.000,1.324,11.584,11.253,0.088
2026-08-19T13:46:24.869-07:00,2051.724,ok,heartbeat,240.422,0.000,1.986,10.922,10.591,0.176
2026-08-19T13:47:25.202-07:00,2112.057,ok,heartbeat,240.457,0.000,0.662,10.922,11.253,0.059
2026-08-19T13:48:25.552-07:00,2172.407,ok,heartbeat,240.136,0.000,3.310,10.591,11.253,0.294
2026-08-19T13:49:25.902-07:00,2232.757,ok,heartbeat,240.413,0.000,1.986,10.260,10.591,0.219
2026-08-19T13:50:26.251-07:00,2293.106,ok,heartbeat,239.945,0.000,1.986,10.260,10.591,0.188
2026-08-19T13:51:26.602-07:00,2353.458,ok,heartbeat,240.084,0.000,1.986,9.929,10.260,0.226
2026-08-19T13:52:26.952-07:00,2413.808,ok,heartbeat,240.326,0.000,3.310,10.260,10.922,0.333
2026-08-19T13:53:27.286-07:00,2474.141,ok,heartbeat,239.945,0.000,2.648,9.929,10.591,0.281
2026-08-19T13:54:27.636-07:00,2534.492,ok,heartbeat,240.370,0.000,1.324,9.929,10.260,0.129
2026-08-19T13:55:27.971-07:00,2594.826,ok,heartbeat,239.294,0.000,3.310,11.584,12.245,0.270
