event_id,timestamp_pacific,draw_elapsed_seconds,status,stop_reason,valve_state,target_volume_gal,accumulated_volume_gal,flow_gpm,hot_temp_c,hot_temp_f,cold_temp_c,cold_temp_f,ambient_temp_c,ambient_temp_f,hot_raw_counts,cold_raw_counts,flow_raw_counts,ambient_raw_counts,cold_source_station,cold_source_timestamp_pacific
water_draw_1,2026-09-01T13:09:48.049-07:00,0.000,drawing,,open,4.0,0.000000,0.220417,23.12,73.62,23.33,74.00,22.80,73.04,1182,1184,484,228,WH-station1,2026-09-01T13:09:48.048-07:00
water_draw_1,2026-09-01T13:09:48.551-07:00,1.003,drawing,,open,4.0,0.058612,3.507500,23.33,74.00,23.23,73.81,22.90,73.22,1184,1183,1128,229,WH-station1,2026-09-01T13:09:48.550-07:00
water_draw_1,2026-09-01T13:09:49.053-07:00,1.505,drawing,,open,4.0,0.088385,3.558542,23.33,74.00,23.23,73.81,22.90,73.22,1184,1183,1138,229,WH-station1,2026-09-01T13:09:49.052-07:00
water_draw_1,2026-09-01T13:09:49.555-07:00,2.007,drawing,,open,4.0,0.118246,3.568750,23.85,74.94,23.33,74.00,22.90,73.22,1189,1184,1140,229,WH-station1,2026-09-01T13:09:49.554-07:00
water_draw_1,2026-09-01T13:09:50.057-07:00,2.509,drawing,,open,4.0,0.147295,3.471771,24.17,75.50,23.23,73.81,22.80,73.04,1192,1183,1121,228,WH-station1,2026-09-01T13:09:50.056-07:00
water_draw_1,2026-09-01T13:09:50.559-07:00,3.011,drawing,,open,4.0,0.175618,3.385000,24.37,75.87,23.44,74.19,22.80,73.04,1194,1185,1104,228,WH-station1,2026-09-01T13:09:50.558-07:00
water_draw_1,2026-09-01T13:09:51.061-07:00,3.513,drawing,,open,4.0,0.203639,3.349271,25.00,77.00,23.12,73.62,22.80,73.04,1200,1182,1097,228,WH-station1,2026-09-01T13:09:51.060-07:00
water_draw_1,2026-09-01T13:09:51.566-07:00,4.015,drawing,,open,4.0,0.231154,3.288021,25.52,77.94,23.44,74.19,22.90,73.22,1205,1185,1085,229,WH-station1,2026-09-01T13:09:51.563-07:00
water_draw_1,2026-09-01T13:09:52.071-07:00,4.520,drawing,,open,4.0,0.258653,3.267604,26.15,79.06,23.23,73.81,22.80,73.04,1211,1183,1081,228,WH-station1,2026-09-01T13:09:52.068-07:00
water_draw_1,2026-09-01T13:09:52.576-07:00,5.025,drawing,,open,4.0,0.286103,3.262500,26.67,80.00,23.44,74.19,22.90,73.22,1216,1185,1080,229,WH-station1,2026-09-01T13:09:52.573-07:00
water_draw_1,2026-09-01T13:09:53.081-07:00,5.530,drawing,,open,4.0,0.313342,3.236979,27.40,81.31,23.44,74.19,22.80,73.04,1223,1185,1075,228,WH-station1,2026-09-01T13:09:53.078-07:00
water_draw_1,2026-09-01T13:09:53.585-07:00,6.034,drawing,,open,4.0,0.340273,3.201250,28.02,82.44,23.12,73.62,22.70,72.86,1229,1182,1068,227,WH-station1,2026-09-01T13:09:53.583-07:00
water_draw_1,2026-09-01T13:09:54.090-07:00,6.539,drawing,,open,4.0,0.366989,3.175729,28.54,83.38,23.44,74.19,22.80,73.04,1234,1185,1063,228,WH-station1,2026-09-01T13:09:54.087-07:00
water_draw_1,2026-09-01T13:09:54.595-07:00,7.044,drawing,,open,4.0,0.393626,3.165521,29.17,84.50,23.33,74.00,22.70,72.86,1240,1184,1061,227,WH-station1,2026-09-01T13:09:54.592-07:00
