# time,command,argument,event_id,value,units,efficiency
1788293366,o,,auto_outside_comm_for_load_up_1,,,
1788293381,l,0,load_up_1,,,
1788293546,o,,auto_outside_comm_for_run_normal_1,,,
1788293561,e,0,run_normal_1,,,
