timestamp_pacific,test_elapsed_seconds,event_id,event,status,details
2026-08-03T18:19:01.278-07:00,0.000,,run_created,ok,"{""run_directory"":""/home/pi/conformance_testing_team/saved_data/conformance_runs/WH-2/run_2026_08_03_181901_PDT"",""water_output_enabled"":true,""outside_communication_heartbeat_enabled"":true}"
2026-08-03T18:19:01.482-07:00,0.205,,power_monitor,ready,"{""pid"":17743}"
2026-08-03T18:19:02.504-07:00,1.227,,cta_controller,started,"{""pid"":17744}"
2026-08-03T18:19:02.505-07:00,-14.495,,test_start_scheduled,pending,"{""test_start_pacific"":""2026-08-03T18:19:17.000-07:00""}"
2026-08-03T18:19:17.135-07:00,0.136,,test_started,ok,{}
2026-08-03T20:19:17.032-07:00,7200.033,water_draw_1,water_draw_started,started,"{""pid"":17950,""target_volume_gal"":15.0}"
2026-08-03T20:24:08.527-07:00,7491.528,water_draw_1,water_draw_completed,ok,"{""return_code"":0}"
2026-08-03T20:49:17.198-07:00,9000.199,water_draw_2,water_draw_started,started,"{""pid"":17986,""target_volume_gal"":2.0}"
2026-08-03T20:49:57.688-07:00,9040.689,water_draw_2,water_draw_completed,ok,"{""return_code"":0}"
2026-08-03T21:59:17.052-07:00,13200.053,water_draw_3,water_draw_started,started,"{""pid"":18087,""target_volume_gal"":9.0}"
2026-08-03T22:02:14.455-07:00,13377.456,water_draw_3,water_draw_completed,ok,"{""return_code"":0}"
2026-08-04T00:19:17.189-07:00,21600.190,,cta_return_to_normal,requested,{}
2026-08-04T00:19:19.662-07:00,21602.662,,cta_return_to_normal,completed,"{""return_code"":0}"
2026-08-04T00:19:19.727-07:00,21602.728,,power_monitor_shutdown,stopped,{}
2026-08-04T00:19:19.728-07:00,21602.728,,run_finished,completed,{}
