timestamp_pacific,test_elapsed_seconds,event_id,event,status,details
2026-08-05T12:49:11.749-07:00,0.000,,run_created,ok,"{""run_directory"":""/home/pi/conformance_testing_team/saved_data/conformance_runs/WH-3/run_2026_08_05_124911_PDT"",""water_output_enabled"":true,""outside_communication_heartbeat_enabled"":true}"
2026-08-05T12:49:11.953-07:00,0.205,,power_monitor,ready,"{""pid"":28247}"
2026-08-05T12:49:13.034-07:00,1.286,,cta_controller,started,"{""pid"":28248}"
2026-08-05T12:49:13.035-07:00,-13.965,,test_start_scheduled,pending,"{""test_start_pacific"":""2026-08-05T12:49:27.000-07:00""}"
2026-08-05T12:49:27.065-07:00,0.066,,test_started,ok,{}
2026-08-05T14:49:27.102-07:00,7200.102,water_draw_1,water_draw_started,started,"{""pid"":28426,""target_volume_gal"":15.0}"
2026-08-05T14:54:23.403-07:00,7496.404,water_draw_1,water_draw_completed,ok,"{""return_code"":0}"
2026-08-05T15:19:27.055-07:00,9000.056,water_draw_2,water_draw_started,started,"{""pid"":28472,""target_volume_gal"":2.0}"
2026-08-05T15:20:07.148-07:00,9040.149,water_draw_2,water_draw_completed,ok,"{""return_code"":0}"
2026-08-05T16:29:27.182-07:00,13200.183,water_draw_3,water_draw_started,started,"{""pid"":28579,""target_volume_gal"":9.0}"
2026-08-05T16:32:25.001-07:00,13378.002,water_draw_3,water_draw_completed,ok,"{""return_code"":0}"
2026-08-05T18:49:27.182-07:00,21600.183,,cta_return_to_normal,requested,{}
2026-08-05T18:49:29.805-07:00,21602.806,,cta_return_to_normal,completed,"{""return_code"":0}"
2026-08-05T18:49:29.870-07:00,21602.871,,power_monitor_shutdown,stopped,{}
2026-08-05T18:49:29.871-07:00,21602.871,,run_finished,completed,{}
